Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000251129,LINC02506,0.0,-0.8145147496941902,0.7758246279550335,0.0005692191043528733,0.9513814409649903,1.0,0.0,1.0627060923636886,1.0,0.001641209529466469,2.8971724976793354,0.45579960423055016,0.0,3.2357349860865767,1.0
ENSG00000286212,AC097654.1,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000047365,ARAP2,0.03307327463015638,-1.3063678460238655,1.254006507090357e-05,0.05293737670481722,-0.40092030296589076,0.2756245577195878,0.1030091866763289,0.8347541456853413,0.2638372190294385,0.15099127671091514,1.5234419725574049,7.634080321616686e-06,0.06277022477417793,0.07474310941427165,1.0
ENSG00000247193,AC104078.1,0.0005249726131770853,-0.22955224897303417,1.0,0.0005692191043528733,-0.04861855903500967,1.0,0.0,0.32574049819748296,1.0,0.003282419058932938,2.8971724976793345,0.2165848191302742,0.0,2.4987693919203693,1.0
ENSG00000197057,DTHD1,0.0010499452263541707,-1.551480343860396,0.21085901518969205,0.0011384382087057466,-1.3705466539223714,0.2781646166990748,0.0028221694979816137,0.32574049819748385,1.0,0.013129676235731752,2.8971724976793345,0.0029554145649223263,0.011412768140759625,2.4987693919203693,1.0
ENSG00000174145,NWD2,0.0,-0.8145147496941902,0.7949425773700737,0.0,-0.6335810597561657,1.0,0.0014110847489908068,2.6476685930848447,0.9559670515380985,0.001641209529466469,2.8971724976793354,0.45579960423055016,0.0,3.2357349860865767,1.0
ENSG00000154274,C4orf19,0.00892453442401045,0.6184446575819162,0.51419581034367,0.009107505669645972,0.6465268594365696,0.47041810123520994,0.0028221694979816137,-0.8966519231389638,0.9559670515380985,0.001641209529466469,-1.2727525037629777,0.3360879907158066,0.0,-0.3887558788212173,1.0
ENSG00000248936,AC027607.1,0.0,-3.136442844581552,0.02740780667854032,0.003984533730470113,0.9513814409649894,0.5595219419235146,0.0014110847489908068,-0.15968632897275903,1.0,0.004923628588399407,1.3122099969581784,0.48421619364918195,0.017119152211139438,3.2357349860865767,1.0
ENSG00000181826,RELL1,0.1826904693856257,-0.4863725962080452,0.07359739116459812,0.24362577666302976,0.13779456519587185,0.7100362676372363,0.21166271234862102,-0.1251539230133294,1.0,0.35121883930582437,0.7265021099942015,0.03398404605242524,0.2339617468855723,0.056931833297810375,1.0
ENSG00000169299,PGM2,0.10446955002223998,-0.4774797624166194,0.10624102700971873,0.1599505683231574,0.47254729110517735,0.08617531419763684,0.12699762740917261,-0.03436132559647476,1.0,0.13950281000464987,0.12131342855097271,0.888612615028306,0.10271491326683661,-0.2889270043667662,1.0
ENSG00000065882,TBC1D1,0.19371489426234448,-0.2774867260367362,0.3976451002507922,0.1918268381669183,-0.2861750367432969,0.37039348540810835,0.2271846445875199,0.06122260118835943,1.0,0.37583698224782136,0.920888566653143,0.004065161963010653,0.21113621060405305,-0.03072281015187528,1.0
ENSG00000250254,PTTG2,0.0005249726131770853,0.18548525030580976,1.0,0.0005692191043528733,0.36641894024383426,1.0,0.0,0.6476685930848447,1.0,0.001641209529466469,2.3122099969581775,0.5748754239178613,0.0,2.820697486807733,1.0
ENSG00000248227,LINC02513,0.0,-0.22955224897303417,1.0,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.001641209529466469,3.8971724976793354,0.29497996597104426,0.0,3.820697486807733,1.0
ENSG00000251635,LINC02278,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000231160,KLF3-AS1,0.0026248630658854267,-0.22955224897303417,0.9814754707312364,0.0028460955217643664,-0.04861855903500967,1.0,0.007055423744954034,1.6476685930848456,0.7123535151458487,0.0,-1.1902903435710055,0.5073500600003025,0.005706384070379812,1.8206974868077328,1.0
ENSG00000109787,KLF3,0.24358729251416758,0.3277539088452568,0.2544512055866196,0.1747502650363321,-0.4057135083535668,0.16088921307967913,0.20742945810164862,-0.03314231830731362,1.0,0.23141054365477212,0.1475626942609063,0.811130164449667,0.20542982653367323,-0.0196976970138798,1.0
ENSG00000174123,TLR10,0.0010499452263541707,-3.1681517043088903,5.843581452363931e-05,0.0017076573130586198,-2.5404716553646836,0.0009798985255144884,0.015521932238898875,1.0231777281770524,0.8206938964742109,0.04267144776612819,3.1926283812055063,1.4154886435931583e-07,0.02853192035189906,1.97939523282679,1.0
ENSG00000174125,TLR1,0.027298575885208436,-0.39644955771777823,0.4794642623466611,0.024476421487173553,-0.5891869403977124,0.2316408493348588,0.03951037297174259,0.3457782514340284,1.0,0.06728959070812522,1.2671221074296413,0.01138988068810003,0.034238304422278876,0.2617301946195205,1.0
ENSG00000174130,TLR6,0.006299671358125024,-0.5291125308319424,0.5696708103582294,0.0028460955217643664,-1.7490582771761014,0.012482526444044309,0.014110847489908068,1.0196373704718047,0.8206938964742109,0.026259352471463503,2.1772804168720707,0.0008422753598635484,0.0,-0.6387341318295654,1.0
ENSG00000197712,FAM114A1,0.3191833488116679,0.2558745781972076,0.40013960790920783,0.25045640591526425,-0.28357444183536984,0.36548643583799295,0.2751615260532073,-0.06292701788962818,1.0,0.29541771530396443,0.054943716763402595,1.0,0.3081447398005099,0.12632376936599377,1.0
ENSG00000121895,TMEM156,0.004199780905416683,-2.229552248973034,2.224152552712457e-05,0.007399848356587353,-1.307352827435178,0.01518506902590788,0.021166271234862102,0.6253007800563921,0.9559670515380985,0.06072475259025935,2.7188352564208227,2.6396386453493546e-09,0.034238304422278876,1.4185990432363864,1.0
ENSG00000109790,KLHL5,0.06824643971302109,-0.30987141348477243,0.4317001330282501,0.07342926446152065,-0.14519181873006248,0.7790964655065378,0.07619857644550357,-0.03449606666167471,1.0,0.12965555282785104,0.8615485879486142,0.02611329460684297,0.07988937698531737,0.10920258015764395,1.0
ENSG00000249207,AC079921.1,0.0,-1.8145147496941902,0.3840518978007453,0.0011384382087057466,0.5363439416861464,1.0,0.0042332542469724205,3.0627060923636895,0.46672003875764884,0.0,0.3122099969581775,1.0,0.0,2.2357349860865767,1.0
ENSG00000249685,AC079921.2,0.0,-0.22955224897303417,1.0,0.0005692191043528733,1.9513814409649903,0.5595219419235146,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000157796,WDR19,0.08399561810833366,-0.027918387803383737,1.0,0.10701319161834018,0.5363439416861464,0.08190522792863263,0.0620877289555955,-0.48983493066508865,0.9270685383754761,0.05580112400185994,-0.6388804025608743,0.2968831337591858,0.07418299291493756,-0.11003985075515432,1.0
ENSG00000035928,RFC1,0.2598614435226572,-0.24402273178136746,0.4690631844825791,0.3176242602289033,0.20310456615440597,0.5221213724471028,0.30056105153504187,0.06270609236368996,1.0,0.318394648716495,0.15688144286081185,0.7894407789425598,0.20542982653367323,-0.4825896103668168,1.0
ENSG00000134962,KLB,0.001574917839531256,-1.6889838676103306,0.16165080339070986,0.005692191043528733,0.5039224639937689,0.7170026072799451,0.007055423744954034,0.9107029989186399,1.0,0.003282419058932938,-0.0414269576565216,1.0,0.02282553628151925,2.750308158916334,1.0
ENSG00000163682,RPL9,9.02532916574045,-0.37930055033313037,0.12758674462980535,10.977959646549515,0.04889088522375662,0.9518782334261179,11.587827958712506,0.12709595075443314,1.0,14.63138295519357,0.5167701853857332,0.13541101224813437,9.889163593968215,-0.12952119687819774,1.0
ENSG00000121897,LIAS,0.06824643971302109,-0.6097571764597562,0.04376189739590865,0.11953601191410339,0.644574633102291,0.018123777114828484,0.09172050868440244,0.026726795258122937,1.0,0.08534289553225638,-0.08571348145681679,1.0,0.07418299291493756,-0.21115137923160754,1.0
ENSG00000109814,UGDH,0.9134523469281285,0.36622323723575456,0.14664330647883977,0.866920695929426,0.22524822559977264,0.44147788638053365,0.620877289555955,-0.3830798571711719,0.9239022157534885,0.4382029443675472,-0.9197633803030649,0.022174632664015488,0.4165660371377263,-0.9251357930877864,1.0
ENSG00000249348,UGDH-AS1,0.0010499452263541707,0.3554102517481219,1.0,0.0011384382087057466,0.5363439416861464,1.0,0.0014110847489908068,1.325740498197483,1.0,0.0,0.3122099969581775,1.0,0.0,2.2357349860865767,1.0
ENSG00000287262,AC021148.2,0.01469923316895839,-3.4722335928506602,6.561953774513922e-30,0.2407796811412654,2.4125153548332876,1.0143112352166525e-25,0.13546413590311746,0.337688351501932,0.9559670515380985,0.03282419058932938,-1.8320435968819364,0.0001520862251552637,0.05135745663341831,-1.0071215378095877,1.0
ENSG00000163683,SMIM14,0.7228872883448465,-0.32328314515580703,0.23768702685995044,1.1213616355751603,0.698876808898424,0.0011751594536737258,0.8156069849166864,-0.0437344237009164,1.0,0.475950763545276,-0.8938001274191653,0.02656898277403687,0.5820511751787408,-0.534461137646264,1.0
ENSG00000286349,AC108471.3,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000255458,AC108471.2,0.009449507037187535,-0.8642677848912896,0.11744213915962098,0.024476421487173553,1.3233502183519477,0.003186299034638857,0.012699762740917261,-0.11786615327813088,1.0,0.008206047647332345,-0.6877900030418207,0.5178098404125036,0.005706384070379812,-0.4272300266358533,1.0
ENSG00000078140,UBE2K,0.5249726131770853,-0.34181077396385595,0.20976007794165236,0.7502307795370871,0.4664234525707608,0.04888674082886583,0.6547433235317344,0.11001180714204639,1.0,0.5120573731935383,-0.29056692183193433,0.6592893646105089,0.39374050085620704,-0.6457431903489285,1.0
ENSG00000121892,PDS5A,0.49137436593375183,-0.09742762108710734,0.8442976297462962,0.6119105371793387,0.40537633822741825,0.10315345749272731,0.46283579766898464,-0.1690524841863844,1.0,0.4020963347192849,-0.3897326852118409,0.4718837538636995,0.3480894282931685,-0.5610547680076896,1.0
ENSG00000078177,N4BP2,0.0572220148363023,-0.2936825863927499,0.49074324475112324,0.07172160714846204,0.20535650751131795,0.6227735364015662,0.06914315270054953,0.11161569284463635,1.0,0.06072475259025935,-0.09330472820215796,1.0,0.0970085291964568,0.6597056101354277,1.0
ENSG00000260296,AC095057.3,0.009974479650364621,-0.9950869953360115,0.11511073514161614,0.0256148596958793,1.0826259742432427,0.0371968298416118,0.012699762740917261,-0.3158055308900405,1.0,0.01477088576519822,-0.06630162629554981,1.0,0.02282553628151925,0.7675861503481691,1.0
ENSG00000286089,AC095057.4,0.03779802814875014,-1.9880949216776944,7.042478096739145e-12,0.19922668652350564,1.6518211591060825,4.6469209536500955e-11,0.12699762740917261,0.2606454699755987,1.0,0.05087749541346054,-1.1662225836091737,0.031201300658447832,0.12554044954835586,0.25679660161440543,1.0
ENSG00000168421,RHOH,0.0750710836843232,-3.4422512741056384,3.6369890090594776e-46,1.104854281548927,2.1065246016072563,3.875726299394488e-27,0.6349881370458631,0.25824830236637997,0.9640110479910937,0.33316553448169317,-0.7802362518064158,0.0663240713273949,0.4279788052784859,-0.350281731006582,1.0
ENSG00000249241,LINC02265,0.0,-0.8145147496941902,0.7758246279550335,0.0005692191043528733,0.9513814409649903,1.0,0.0,1.0627060923636886,1.0,0.001641209529466469,2.8971724976793354,0.45579960423055016,0.0,3.2357349860865767,1.0
ENSG00000174343,CHRNA9,0.0,-3.4774797624166194,0.003265161865599734,0.007399848356587353,2.173773862301438,0.012086131507409406,0.0042332542469724205,0.6476685930848456,1.0,0.003282419058932938,0.39467215715015147,1.0,0.0,0.5727699733641476,1.0
ENSG00000163694,RBM47,0.5013488455841165,-0.45603498205140436,0.07077058153363315,0.8202447293724904,0.6712735217722552,0.0024955345220983613,0.6095886115640285,-0.024560743853960454,1.0,0.43984415389701365,-0.5450927357164776,0.25614377282378453,0.5421064866860822,-0.19099568014577473,1.0
ENSG00000250893,AC098869.2,0.0,-0.8145147496941902,1.0,0.0,-0.6335810597561657,1.0,0.0014110847489908068,2.6476685930848447,0.9559670515380985,0.0,1.3122099969581775,1.0,0.005706384070379812,4.820697486807733,1.0
ENSG00000179299,NSUN7,0.05827196006265647,-0.1501177814786292,0.7938201865082033,0.08538286565293099,0.7551579526533447,0.009226100779452876,0.050799050963669046,-0.30778496796189225,1.0,0.02954177153039644,-1.1075654213273278,0.0494977794290609,0.039944688492658684,-0.48308326136937074,1.0
ENSG00000163697,APBB2,0.20106451084682367,-0.5649426036669591,0.027215435504796312,0.34608521544654697,0.6625210477632915,0.004125079460168191,0.26387284806128086,0.016143205220840784,1.0,0.22648691506637272,-0.22943913585283937,0.8008387454504672,0.19972344246329343,-0.3724171420064699,1.0
ENSG00000154277,UCHL1,0.04567261734640642,-0.05552284919798556,1.0,0.017645792234939072,-1.7765390135982093,3.9671102314276133e-07,0.05926555945761389,0.42288165660801535,0.9559670515380985,0.1165258765921193,1.6408327444195496,8.205689211550922e-06,0.06277022477417793,0.5476789924013161,1.0
ENSG00000064042,LIMCH1,0.08819539901375033,0.026668944477267864,1.0,0.07342926446152065,-0.3571676241211721,0.4115692144886227,0.08889833918642083,0.04775575089771822,1.0,0.10339620035638754,0.29725965549220756,0.6535261359612792,0.15407236990025494,0.9001319543021369,1.0
ENSG00000109133,TMEM33,0.3774553088743243,-0.16919675690141012,0.6765890362234334,0.4906668679521768,0.4308025909296809,0.09302967839817712,0.35841552624366496,-0.20816480770207013,1.0,0.343012791658492,-0.27351563260430356,0.7296171177790491,0.31385112387088965,-0.3698327189637751,1.0
ENSG00000182308,DCAF4L1,0.0026248630658854267,-1.2295522489730342,0.1812374276479935,0.0062614101478816065,0.36641894024383515,0.7817522106822369,0.011288677991926455,1.425276171748398,0.6884526305292535,0.006564838117865876,0.5752444027919736,0.854031043757646,0.0,-0.03728350831983995,1.0
ENSG00000272862,AC106052.1,0.0,-1.551480343860396,0.5696708103582294,0.002276876417411493,3.273309535852352,0.053754233994282134,0.0,0.32574049819748296,1.0,0.0,0.5752444027919719,1.0,0.0,2.4987693919203693,1.0
ENSG00000014824,SLC30A9,0.3275829106225012,-0.3179652586997592,0.2780612676033655,0.4775748285520607,0.5440934412910812,0.0188499013669822,0.3993369839643984,0.09178332522811372,1.0,0.2593111056557021,-0.5997126757467226,0.20570983554645442,0.273906435378231,-0.46016795145774414,1.0
ENSG00000188848,BEND4,0.0,-0.22955224897303417,1.0,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.001641209529466469,3.8971724976793354,0.29497996597104426,0.0,3.820697486807733,1.0
ENSG00000178343,SHISA3,0.0,-0.8145147496941902,0.7912524844955835,0.0005692191043528733,0.9513814409649903,0.7684066017739659,0.0,1.0627060923636886,1.0,0.001641209529466469,2.8971724976793354,0.45579960423055016,0.0,3.2357349860865767,1.0
ENSG00000124406,ATP8A1,0.07192124800526069,-0.6870818303659565,0.017321817369920115,0.13148961310551374,0.6545443270404587,0.015047376719040651,0.08043183069247599,-0.3367007552013894,1.0,0.1214495051805187,0.338088628783785,0.5009332321859487,0.091302145126077,-0.057623956604015536,1.0
ENSG00000250657,AC097451.1,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000250863,AC114757.1,0.0010499452263541707,1.355410251748122,0.7949425773700737,0.0,-1.0486185590350097,0.7684066017739659,0.0,0.6476685930848447,1.0,0.001641209529466469,2.3122099969581775,0.5748754239178613,0.0,2.820697486807733,1.0
ENSG00000251350,LINC02475,0.0,-0.8145147496941902,0.7758246279550335,0.0011384382087057466,2.5363439416861464,0.2756245577195878,0.0,1.0627060923636886,1.0,0.0,1.3122099969581775,1.0,0.0,3.2357349860865767,1.0
ENSG00000177752,YIPF7,0.0,-0.22955224897303417,1.0,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.001641209529466469,3.8971724976793354,0.29497996597104426,0.0,3.820697486807733,1.0
ENSG00000151806,GUF1,0.12021872841755255,-0.7082427446474,0.0060183212356103135,0.2430565575586769,0.9016855388111193,9.813620544937268e-05,0.1622747461339428,-0.054683246000022834,1.0,0.1165258765921193,-0.5749541938063292,0.2840828272842573,0.15407236990025494,-0.09133641207674614,1.0
ENSG00000163281,GNPDA2,0.07244622061843778,-0.8520781626506735,0.0029059469674219654,0.16393510205362752,1.0073660507421618,9.052243967159756e-05,0.09595376293137486,-0.20380888220506588,1.0,0.09190773365012225,-0.26429092501478113,0.8137628219160219,0.08559576105569718,-0.2852110217634256,1.0
ENSG00000273369,AC096586.2,0.0036748082922395974,0.7704477510269649,0.6768551114484139,0.0017076573130586198,-0.6335810597561657,0.6475744047680461,0.0014110847489908068,-0.15968632897275903,1.0,0.003282419058932938,0.7816952802593997,0.9372684263538077,0.005706384070379812,2.013342564750129,1.0
ENSG00000272936,AC096586.1,0.0052497261317708535,0.22987936966426226,1.0,0.004553752834822986,-0.04861855903500967,1.0,0.005644338995963227,0.5101650693349109,1.0,0.004923628588399407,0.3736105416223223,1.0,0.0,0.12025776866664017,1.0
ENSG00000260878,AC104072.1,0.0,-0.22955224897303417,1.0,0.0,-0.04861855903500967,1.0,0.0014110847489908068,3.6476685930848447,0.8505877261659393,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000151834,GABRA2,0.0,-2.229552248973034,0.16895287066320622,0.0,-2.0486185590350097,0.2628975657275457,0.0042332542469724205,2.325740498197484,0.7062796818193099,0.006564838117865876,3.219100592566699,0.030917908213584325,0.0,1.8206974868077328,1.0
ENSG00000260918,AC107398.3,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000169019,COMMD8,0.3207582666511991,0.6163246057075464,0.008287257420685529,0.20093434383656428,-0.4559943566057867,0.09663020561032379,0.23706223783045555,-0.08587829085389598,1.0,0.22648691506637272,-0.15631393824263973,0.956026146391662,0.11983406547797605,-1.0316192095599297,1.0
ENSG00000145246,ATP10D,0.10656944047494832,0.7633929934930155,0.004880278049735487,0.05066050028740572,-0.8741780764702045,0.0035013981190915623,0.0620877289555955,-0.36827295078417555,1.0,0.09354894317958873,0.2998262725023473,0.6167686750401794,0.07988937698531737,0.10553626295987462,1.0
ENSG00000145244,CORIN,0.019948959300729242,1.1489593742806958,0.020653522337119673,0.0062614101478816065,-1.2965460724785949,0.02286182442012063,0.011288677991926455,-0.08929700108136007,1.0,0.01477088576519822,0.3364575432048573,0.8818091620058877,0.005706384070379812,-0.24539170365004015,1.0
ENSG00000259959,AC107068.1,0.013649287942604218,-0.22955224897303417,0.7791942094835292,0.017645792234939072,0.336671596849782,0.6290575746907453,0.019755186485871296,0.5101650693349118,1.0,0.013129676235731752,-0.10282750232066462,1.0,0.0,-1.5012306080796298,1.0
ENSG00000170448,NFXL1,0.0824207002688024,-0.10568059081086556,0.902708184781871,0.10644397251398731,0.48360247961417313,0.14537991324418498,0.0818429154414668,-0.07331470253950467,1.0,0.05744233353132641,-0.619403028061571,0.3555663825903171,0.05135745663341831,-0.6321614779060791,1.0
ENSG00000163293,NIPAL1,0.010499452263541707,0.5189089840310013,0.5725071430844781,0.00512297193917586,-0.8966154655899592,0.20341168960387404,0.016933016987889682,1.3037141918674848,0.4747876523982781,0.004923628588399407,-0.4951449250994244,0.7888308419388981,0.0,-0.6711556095219429,1.0
ENSG00000198515,CNGA1,0.0005249726131770853,-1.6889838676103306,0.20182767479230682,0.0011384382087057466,-0.7855841532012153,0.5821538873696468,0.007055423744954034,2.425276171748398,0.3647205846855873,0.001641209529466469,0.4377408790420372,1.0,0.011412768140759625,3.0837318926415254,1.0
ENSG00000074966,TXK,0.001574917839531256,-0.22955224897303417,0.9481527910400613,0.0,-2.508050177672306,0.07559511748579985,0.0014110847489908068,0.32574049819748296,1.0,0.009847257176798813,3.3825993248495765,0.004185814838173541,0.0,1.3612658681704346,1.0
ENSG00000135605,TEC,0.008399561810833366,-0.8700098622858938,0.17629840519970885,0.011953601191410338,-0.17414944111886843,0.9281512868685363,0.016933016987889682,0.5152182970611969,1.0,0.02790056200092997,1.3666577809805558,0.048019560946057284,0.011412768140759625,0.3395707970711159,1.0
ENSG00000109171,SLAIN2,0.32338312971708455,0.2647873705752102,0.37288226678443886,0.2766404847154964,-0.09525518675819478,0.8633505492407101,0.28645020404513377,-0.011942613305309324,1.0,0.25602868659676914,-0.19191104590308994,0.8800089979605965,0.17119152211139435,-0.7388337987578302,1.0
ENSG00000145248,SLC10A4,0.001574917839531256,-0.9299919671141259,0.5696708103582294,0.0062614101478816065,2.2144158467987847,0.014667488056760063,0.0,-1.3523314069151553,0.9617242966638064,0.001641209529466469,-0.00971809792918421,1.0,0.0,0.8206974868077328,1.0
ENSG00000182223,ZAR1,0.0005249726131770853,1.7704477510269658,0.6216203490576099,0.0,-0.04861855903500967,1.0,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000075539,FRYL,0.2598614435226572,0.2327909650841662,0.4703702538421084,0.22541076532373783,-0.09334300353306046,0.8665465431481303,0.19472969536073134,-0.30619286873585416,1.0,0.24454021989050387,0.06799946541604074,0.9775223288426887,0.20542982653367323,-0.1731971505430807,1.0
ENSG00000109180,OCIAD1,1.0142470886581287,-0.07364627422742172,0.9046518329060088,1.3268497322465476,0.5542407171896123,0.013066306240042413,0.8170180696656771,-0.40813741166211503,0.8848066791713608,0.7549563835545757,-0.5250838572201112,0.26298222270436583,0.5649320229676014,-0.9080393565582894,1.0
ENSG00000145247,OCIAD2,0.818432303943076,0.2059757760935938,0.5232724647232967,0.8299214541464893,0.22852593212317923,0.4329483787837204,0.6420435607908171,-0.2554204323638163,1.0,0.5219046303703371,-0.5782051828568588,0.20564733492703677,0.4279788052784859,-0.8197377409193265,1.0
ENSG00000109182,CWH43,0.0,-0.22955224897303417,1.0,0.0005692191043528733,1.9513814409649903,0.5595219419235146,0.0,1.6476685930848447,1.0,0.0,1.8971724976793354,1.0,0.0,3.820697486807733,1.0
ENSG00000109184,DCUN1D4,0.1637914553112506,-0.1416572258708766,0.7758246279550335,0.21801091696715047,0.519535653999593,0.04648172569792225,0.13264196640513584,-0.4389006618619864,0.9197006580042288,0.1378616004751834,-0.367628834328646,0.5820294644270055,0.15407236990025494,-0.14343706063526218,1.0
ENSG00000272576,AC027271.1,0.005774698744947938,2.770447751026966,0.005168728360311655,0.0011384382087057466,-1.0486185590350097,0.47885959661766603,0.0,-1.159686328972759,0.9559670515380985,0.0,-0.9101824243782701,0.6690263159740523,0.0,1.013342564750129,1.0
ENSG00000188993,LRRC66,0.0,-1.551480343860396,0.5696708103582294,0.0017076573130586198,1.9513814409649903,0.2779044827954939,0.0014110847489908068,1.6476685930848447,1.0,0.0,0.5752444027919719,1.0,0.0,2.4987693919203693,1.0
ENSG00000163069,SGCB,0.14541741385005263,0.260032203670864,0.5486904300884953,0.10929006803575167,-0.3660546055369709,0.3568837384033087,0.1030091866763289,-0.3716967317820852,1.0,0.17725062918237863,0.5232497651537118,0.2916528225960239,0.12554044954835586,-0.0022542903008901938,1.0
ENSG00000163071,SPATA18,0.01942398668755216,-0.26702695439169677,0.8241340412349698,0.024476421487173553,0.2408880581599755,0.7943745810359358,0.02681061023082533,0.38463418725105214,1.0,0.01641209529466469,-0.35764140134948974,1.0,0.02853192035189906,0.6243002740042289,1.0
ENSG00000109189,USP46,0.14384249601052138,0.12890172193944194,0.7793240825440606,0.1474277480273942,0.17933338764333895,0.6199082968633035,0.13687522065210828,0.01920445372710322,1.0,0.07549563835545757,-0.9079882109653572,0.0679865613555447,0.14836598582987512,0.17257296539620404,1.0
ENSG00000248866,USP46-AS1,0.08977031685328159,1.3263477861456594,8.721352019730118e-06,0.04610674745258274,-0.3845535119162511,0.37842105483093696,0.016933016987889682,-1.760416145552231,0.03729224894367965,0.02790056200092997,-1.0150515422322242,0.1277343165227585,0.034238304422278876,-0.5114989435334572,1.0
ENSG00000250302,LINC01618,0.001574917839531256,0.4485196561396041,0.951907883669108,0.0017076573130586198,0.6294533460776286,0.7684066017739659,0.0,-0.3523314069151553,1.0,0.0,-0.10282750232066462,1.0,0.005706384070379812,3.013342564750129,1.0
ENSG00000226950,DANCR,0.8515055785732324,0.5514880491865677,0.014691400169303542,0.7263235771542663,0.1438651345970341,0.6704124870853775,0.4487249501790766,-0.6756156307203782,0.46224180002581094,0.36598972507102256,-0.9784671639447432,0.014520182533954398,0.4051532689969667,-0.7575703613394158,1.0
ENSG00000226887,ERVMER34-1,0.07244622061843778,1.1345013215870048,0.00010202817928835961,0.040414556409054,-0.3299046694250265,0.4590915746618932,0.03527711872477017,-0.4397942481654935,0.9758598294620935,0.013129676235731752,-1.8277202641862962,0.003543537287262376,0.017119152211139438,-1.1041150167980485,1.0
ENSG00000128045,RASL11B,0.017324096234843815,1.3343486362202928,0.10510278581180499,0.0085382865652931,-0.40617056365309345,0.8000401251571913,0.0042332542469724205,-1.0802518614783532,1.0,0.003282419058932938,-1.2727525037629768,0.6690263159740523,0.011412768140759625,0.6507724853654198,1.0
ENSG00000184178,SCFD2,0.07034633016572943,0.20340715830307188,0.7107635939878716,0.06546019700058044,0.034575376491388976,1.0,0.060676644206604693,-0.0777751311861401,1.0,0.0475950763545276,-0.44860233916239434,0.62374552575087,0.06847660884455775,0.1902203268342073,1.0
ENSG00000145216,FIP1L1,0.41630328224942864,0.6653506885494334,0.0029577520346593584,0.28460955217643663,-0.24360144185562627,0.45938262351550657,0.2666950175592625,-0.29225080291114325,1.0,0.22484570553690625,-0.5546358797549367,0.2621286321972404,0.15407236990025494,-1.0337256889066508,1.0
ENSG00000072201,LNX1,0.1144440296726046,1.4262937379046319,3.472891870739808e-08,0.04610674745258274,-0.799591011195095,0.011599907879851996,0.042332542469724205,-0.7512819220263611,0.6686093702059805,0.03610660964826232,-0.9672828316087863,0.08853935240819404,0.02853192035189906,-1.0537716311084089,1.0
ENSG00000248494,LNX1-AS2,0.009449507037187535,0.8484502630282389,0.2648490315832507,0.006830629252234479,0.06685865838492688,1.0,0.0028221694979816137,-0.8548317474443365,0.9559670515380985,0.003282419058932938,-0.6053278428498476,0.7312859346597143,0.005706384070379812,0.6914144698627664,1.0
ENSG00000272650,AC110792.3,0.0036748082922395974,-0.5514803438603968,0.6968321981255421,0.004553752834822986,-0.12662107103628362,1.0,0.008466508493944841,1.0627060923636895,0.9048886295183464,0.008206047647332345,1.0227033797631941,0.4816288455497309,0.0,0.06580998464426369,1.0
ENSG00000109220,CHIC2,0.19004008597010488,0.6089375718375405,0.01573721291461315,0.125797422061985,-0.3495997154774604,0.27362732620492924,0.13123088165614505,-0.19648624717570984,1.0,0.13129676235731752,-0.18924225413813778,0.9023438376683802,0.06277022477417793,-1.1584895024568431,1.0
ENSG00000134853,PDGFRA,0.08819539901375033,-0.07660032613443546,0.9689917004303001,0.030737831635055158,-1.9746179775912327,2.716577270559688e-10,0.09595376293137486,0.09798156711122052,1.0,0.24125780083157095,1.762329955392468,9.762893023280718e-08,0.1940170583929136,1.1751934441515255,0.9890926013650403
