Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000196878,LAMB3,0.03278095322243464,-1.060312921007787,0.0012747215102155195,0.06543778340479399,0.301433732980529,0.6075166265420637,0.023659567052193922,-1.0334574946566137,1.0,0.039975761433283206,-0.4231753363925641,1.0,0.17399352032772403,2.0031175516168345,1.4241490645933827e-06,0.05353840258065713,-0.011686978044219032,1.0,0.032938729766141345,-0.7792001017071284,0.38730727078397137,0.024890087238853168,-0.22294693490805084,1.0,0.06444475199245531,0.35474001704981717,1.0
ENSG00000227591,HSD11B1-AS1,0.0,-3.8397409352957075,0.0004434084299439058,0.002516837823261307,-0.7911993510277489,0.5599012159931996,0.0047319134104387844,0.8975951516258949,1.0,0.006150117143582032,0.888410814273338,1.0,0.007999702084033288,1.0786077512010976,1.0,0.03099591728353834,3.4319196734313957,4.912628954697922e-05,0.0,-1.7141050734852437,0.4284922971629472,0.0,2.256522436965791,1.0,0.032222375996227653,3.1919697346894518,0.10507528277727168
ENSG00000123689,G0S2,0.12456762224525164,-0.43195438966646504,0.23820033944828672,0.08221670222653603,-1.0708226752793841,0.005448288772205877,0.26498715098457193,0.8566719674315495,0.9733818954909849,0.12607740144343166,-0.2661662228355377,1.0,0.16799374376469906,0.1640227638025782,1.0,0.1549795864176917,0.04156643753314926,1.0,0.032938729766141345,-2.280451896039052,0.0002574259080816982,0.49780174477706335,1.7624397899238167,1.0,1.506396077823643,3.6504424333573224,5.906695336189392e-13
ENSG00000117594,HSD11B1,0.007102539864860839,-1.5607649855928925,0.001742573772129376,0.010067351293045227,-0.8151251902732284,0.26303974558828624,0.02839148046263271,0.9912542588401401,1.0,0.006150117143582032,-0.9528914397076029,1.0,0.025999031773108187,0.7946475065127556,0.8170320474595608,0.09298775185061502,3.0599508960444375,9.80771947219752e-10,0.0034672347122254045,-1.8549676093250929,0.09961036987243856,0.024890087238853168,1.5140186592581548,1.0,0.040277969995284574,1.539396327813619,0.6265292533762272
ENSG00000009790,TRAF3IP3,0.043161588409538945,-1.872655557768443,8.651787693016838e-12,0.04614202675979063,-1.5792235456366388,4.633056596612725e-06,0.19874036323842895,0.8154312537961359,0.9927304542918305,0.10762705001268555,-0.11158918572666154,1.0,0.20399240314284886,0.9110899560585559,0.11381020938074916,0.6621855056028645,3.081901966002962,2.2827221164413983e-22,0.032938729766141345,-1.9011906260857385,0.000790459178128977,0.149340523433119,0.5235257450025306,1.0,0.29805697796510583,1.4124938452072846,0.12967754852637656
ENSG00000162757,C1orf74,0.059552065020756266,0.4621494063551097,0.2046272529357071,0.04194729705435512,-0.2676373949707349,0.7295383513938882,0.037855307283510276,-0.2311381624963076,1.0,0.049200937148656254,0.08105589221573517,1.0,0.039998510420166444,-0.26193602185361087,1.0,0.02536029595925864,-0.8608620757964509,0.42200815026670013,0.05547575539560647,0.23631289766419616,0.8918131485332631,0.049780174477706336,0.564644732328123,1.0,0.0563891579933984,0.38110602685470907,1.0
ENSG00000117595,IRF6,0.3726101682950071,-0.03189847900393272,1.0,0.491622321477042,0.5159513691151445,0.07441891712463805,0.30757437167852103,-0.2945033473969536,1.0,0.35978185289954884,-0.06893720690470584,1.0,0.29398905158822336,-0.3906190408523591,0.9977076207088161,0.1211658584720135,-1.683809741356701,0.004566970193691194,0.4854128597115566,0.41512857751536036,0.41250737698978096,0.298681046866238,-0.2629509821671061,1.0,0.13694509798396753,-1.4172276623295363,0.7380657911951516
ENSG00000117597,UTP25,0.29393588056116393,0.2483397184146714,0.428524627900886,0.2978258090859213,0.23224806798887787,0.5708779766769214,0.16088505595491867,-0.7043050730013385,1.0,0.2121790414535801,-0.3188127285919493,1.0,0.2179918817899071,-0.2936997108461685,1.0,0.1380727224448526,-0.9609472427994044,0.180582291864193,0.29471495053915936,0.18501863907958538,0.83889614463462,0.2240107851496785,-0.12305587398229179,1.0,0.2255566319735936,-0.19408869761762593,1.0
ENSG00000143469,SYT14,0.0,-0.13930121715461574,1.0,0.0,0.7323626050292642,1.0,0.0,3.5414513414006192,1.0,0.0,2.888410814273339,1.0,0.001999925521008322,4.216111274951032,0.6783739844390321,0.0,2.7538477683187566,1.0,0.0,1.986334644655848,1.0,0.0,5.956962155106884,1.0,0.0,4.329473258439388,1.0
ENSG00000203706,SERTAD4-AS1,0.03168825478168682,-0.7242637178757718,0.04394302844457726,0.04026940517218091,-0.19982201074316386,0.8620958471752227,0.052051047514826636,0.3190589200641716,1.0,0.04612587857686524,0.10705110074867896,1.0,0.05799784010924134,0.4365013433763325,0.982726893654923,0.04226715993209773,-0.02751194520590161,1.0,0.08668086780563511,1.1273785261110327,0.02001760149176369,0.0,-0.9195547914581166,1.0,0.06444475199245531,0.6728497725907845,1.0
ENSG00000082497,SERTAD4,0.1278457175674951,-0.16062972659512775,0.7594439239370352,0.16695024227633337,0.37621879480398945,0.32912045526437417,0.11829783526096962,-0.18017370663110066,1.0,0.18757857287925198,0.4983112167443968,1.0,0.09799635052940778,-0.5107199420814603,0.913476933075069,0.07044526655349623,-0.9677772797129625,0.23465276722918005,0.18029620503572102,0.45502745606628947,0.42598807123606797,0.0746702617165595,-0.5106433949761144,1.0,0.08055593999056915,-0.6643657569339392,1.0
ENSG00000054392,HHAT,0.07594254163197359,-0.60247523747773,0.0451261868462876,0.15604394504220104,0.8741156017805576,0.002840716541851871,0.07097870115658177,-0.4529020954582381,1.0,0.08917669858193945,-0.1588949005050182,1.0,0.08199694636134121,-0.3104345395448016,1.0,0.03099591728353834,-1.6668142801539636,0.025931277322537374,0.1646936488307067,0.8231042957875445,0.07041134633003145,0.049780174477706336,-0.4887424804189022,1.0,0.04833356399434149,-0.8827625478608896,1.0
ENSG00000287354,AL034351.4,0.0005463492203739108,-1.8397409352957075,0.1493034829733134,0.0033557837643484094,0.7323626050292651,0.8335615409321442,0.0047319134104387844,1.8410116232595284,1.0,0.009225175715373048,2.4289791956360407,1.0,0.001999925521008322,0.5156715568099397,1.0,0.005635621324279698,1.7538477683187574,0.5568754547205366,0.0017336173561127023,0.28589492651475723,1.0,0.0,3.14960723304928,1.0,0.0,1.5221183363817827,1.0
ENSG00000143473,KCNH1,0.03824444542617375,3.0104459023500665,4.170496443258725e-13,0.005872621587609717,-1.571418143147838,0.01812723398906321,0.0,-1.8848134133014778,1.0,0.006150117143582032,-0.9189441077842657,1.0,0.003999851042016644,-1.5912436471065714,0.4306977193490157,0.002817810662139849,-1.6555431678189434,0.24184035275400242,0.005200852068338107,-1.3887047866910756,0.25592217590669886,0.0,0.5306974004047849,1.0,0.0,-1.0967914962627106,1.0
ENSG00000234233,KCNH1-IT1,0.001639047661121732,0.8606987828453843,0.8870351755397331,0.0008389459410871024,0.14740010430810813,1.0,0.0,1.7340964193430155,1.0,0.0,1.0810558922157352,1.0,0.003999851042016644,2.4791456807848267,0.7180268778596796,0.0,0.9464928462611528,1.0,0.0,0.17897972259824435,1.0,0.0,4.14960723304928,1.0,0.0,2.5221183363817827,1.0
ENSG00000117625,RCOR3,0.44691366226585894,0.33140410430886,0.2175308865445215,0.3632635924907153,-0.11987562699883614,0.9124898619874903,0.20347227664886774,-0.9335450805888867,1.0,0.36285691147133986,-0.09482233514725458,1.0,0.31998808336133155,-0.29846189787872546,1.0,0.2817810662139849,-0.4797244521477573,0.6533185785863725,0.471543920862655,0.32420428341223295,0.574528698484079,0.34846122134394436,-0.09179715681297229,1.0,0.33027935396133346,-0.2141110010494398,1.0
ENSG00000082512,TRAF5,0.4277914395527721,0.3474143059841983,0.19133101246904777,0.3213162954363602,-0.25158104875166254,0.604395292505843,0.20347227664886774,-0.8594280948815645,1.0,0.2490797443150723,-0.5845523880854158,1.0,0.29998882815124833,-0.3202710453250621,1.0,0.31277698349752325,-0.24534693160959908,1.0,0.5218188241899233,0.5799817914646709,0.17813814691644564,0.298681046866238,-0.22676864586045986,1.0,0.29805697796510583,-0.2875591432596276,1.0
ENSG00000287033,AL590101.1,0.0005463492203739108,-1.309226218596928,0.40065871918375573,0.0041947297054355116,1.9953970108630585,0.16768660174113867,0.0,1.2195232465132575,1.0,0.0,0.5664827193859754,1.0,0.001999925521008322,1.0461862735087202,1.0,0.002817810662139849,1.5839227668764453,0.8465025455170582,0.0017336173561127023,0.8164096432135359,1.0,0.0,3.63503406021952,1.0,0.0,2.0075451635520247,1.0
ENSG00000153363,LINC00467,0.18575873492712963,-0.2094890653946999,0.597437121906462,0.2474890526206952,0.3700633271546687,0.29094670475984086,0.11829783526096962,-0.7679375578263965,1.0,0.34133150146880276,0.8115952172225078,1.0,0.13799486094957422,-0.6015119825603987,0.7424519095245405,0.11271242648559396,-0.8772849138353243,0.2538790313241372,0.2565753687046799,0.3789546778270958,0.5083952670035282,0.09956034895541267,-0.7600287392980571,1.0,0.18527866197830903,-0.098188779704516,1.0
ENSG00000198570,RD3,0.0010926984407478215,0.8606987828453843,0.845300348399852,0.0,-0.5895654898580975,0.8696562678253851,0.0,2.2195232465132575,1.0,0.0,1.5664827193859754,1.0,0.001999925521008322,2.2161112749510323,1.0,0.002817810662139849,2.7538477683187574,0.5874055366958014,0.0,0.6644065497684863,1.0,0.0,4.63503406021952,1.0,0.0,3.0075451635520247,1.0
ENSG00000170385,SLC30A1,0.2190860373699382,-0.10295937009089551,0.8627012692740385,0.19631335021438195,-0.28442197926629875,0.5605860734542663,0.20820419005930654,-0.12277863855838689,1.0,0.193728690022834,-0.24344614633545403,1.0,0.2439909135630153,0.10469989875916763,1.0,0.3043235515111037,0.44922955855147717,0.46876778130893226,0.2513745166363418,0.15379139050741153,0.9143233374448002,0.19912069791082534,-0.0740114484892489,1.0,0.4752800459443579,1.099372741967676,0.3048039557086324
ENSG00000228792,AL356310.1,0.0010926984407478215,0.1237331886791786,1.0,0.0008389459410871024,0.14740010430810813,1.0,0.0,1.7340964193430155,1.0,0.0,1.0810558922157352,1.0,0.001999925521008322,1.6311487742298763,1.0,0.002817810662139849,2.1688852675976014,0.7128335378530185,0.0017336173561127023,1.401372143934692,0.8864983174102783,0.0,4.14960723304928,1.0,0.0,2.5221183363817827,1.0
ENSG00000227764,LINC01693,0.0005463492203739108,-0.4612293120419775,1.0,0.0,-0.8525998956918919,0.9274789487393633,0.0,1.9564888406794632,1.0,0.0,1.3034483135521828,1.0,0.003999851042016644,2.8010737756721884,0.7009706042053445,0.002817810662139849,2.4319196734313957,0.6128574340846948,0.0,0.401372143934692,1.0,0.024890087238853168,5.63503406021952,1.0,0.0,2.7445107577182304,1.0
ENSG00000117650,NEK2,0.27208191174620755,0.9875444331245753,9.837332254029008e-06,0.15939972880654946,-0.26952450451500054,0.5992498273098724,0.08517444138789812,-1.0825263828149816,1.0,0.12607740144343166,-0.5553221180059706,1.0,0.09999627605041611,-0.9332373650480394,0.2925354656437238,0.05635621324279698,-1.722657363677481,0.008597799242708443,0.21150131744574965,0.22667646462954094,0.783606342179028,0.09956034895541267,-0.6144112808663182,1.0,0.08861153398962605,-0.9682072902012981,1.0
ENSG00000231057,AC096637.2,0.001639047661121732,-0.3092262185969279,0.9535980152700222,0.0008389459410871024,-0.7270690136080322,0.7985138823618693,0.0047319134104387844,2.082019722763323,1.0,0.0,0.3034483135521828,1.0,0.003999851042016644,1.4791456807848267,0.9845164862163989,0.0,0.16888526759760047,1.0,0.005200852068338107,1.816409643213536,0.4284922971629472,0.0,3.3719996543857276,1.0,0.008055593999056913,2.87004163980209,0.9889007380659863
ENSG00000123684,LPGAT1,0.5217635054570847,0.2370238757902835,0.446696361621093,0.4941391593003033,0.09222798486653083,0.8962271420350809,0.3123062850889598,-0.5982527175387653,1.0,0.47355902005581646,0.013518680655328241,1.0,0.39398532763863947,-0.2780069032134984,1.0,0.24796733826830672,-0.962711615185611,0.14812420382129146,0.5651592580927409,0.30193451619175316,0.5954683001576615,0.298681046866238,-0.5810028660771038,1.0,0.3222237599622766,-0.5345618582073342,1.0
ENSG00000143493,INTS7,0.21252984672545128,0.3779166769307061,0.17893641387460152,0.1778565395104657,-0.028782801632067923,1.0,0.11829783526096962,-0.5862454246523954,1.0,0.15990304573313283,-0.1683035767209824,1.0,0.13399500990755758,-0.45631406702046284,0.959515931886489,0.1324371011205729,-0.45398002526114967,0.7305757541884923,0.21496855215797506,0.29034083154594903,0.6836478500360853,0.149340523433119,-0.09366391796308493,1.0,0.08861153398962605,-0.9357510784852305,1.0
ENSG00000143476,DTL,0.18138794116413837,0.6702215415856982,0.0076169773091567415,0.1384260802793719,0.01200501358363315,1.0,0.03312339387307149,-1.9200281058855362,0.571968575954961,0.11070210858447657,-0.3030152563798958,1.0,0.11999553126049933,-0.20187954171715905,1.0,0.05353840258065713,-1.3609356789310936,0.055942986344055166,0.14042300584512887,0.04239045429138377,1.0,0.09956034895541267,-0.18871530008875226,1.0,0.0563891579933984,-1.132006188846769,1.0
ENSG00000226251,LINC02608,0.0,-1.1393012171546157,0.7934358141803636,0.0008389459410871024,1.1474001043081081,0.8435971865714635,0.0,2.5414513414006192,1.0,0.0,1.888410814273339,1.0,0.0,1.2161112749510323,1.0,0.0,1.7538477683187566,1.0,0.0034672347122254045,3.571297145377004,0.21583470007776015,0.0,4.956962155106884,1.0,0.0,3.3294732584393882,1.0
ENSG00000066027,PPP2R5A,0.5184854101348413,-0.0843568736850222,0.8828100547005131,0.6325652395796751,0.309701864547396,0.36782615765599963,0.26498715098457193,-1.036109995938633,1.0,0.6980382957965606,0.4044536448356082,1.0,0.48398197608401394,-0.16741525158259374,1.0,0.3606797647539007,-0.6067016205959119,0.4707703871444197,0.5946307531466568,0.1628933423882426,0.8661635254662863,0.3733513085827975,-0.47505769170560863,1.0,0.5075024219405856,-0.07726322425233678,1.0
ENSG00000234915,AL360091.3,0.0005463492203739108,1.8606987828453843,0.6170043268140655,0.0,0.7323626050292642,1.0,0.0,3.5414513414006192,1.0,0.0,2.888410814273339,1.0,0.0,2.2161112749510323,1.0,0.0,2.7538477683187566,1.0,0.0,1.986334644655848,1.0,0.0,5.956962155106884,1.0,0.0,4.329473258439388,1.0
ENSG00000065600,PACC1,0.1125479393970256,0.03062378428769641,1.0,0.13003662086850087,0.30695839019216153,0.48656762268866344,0.08044252797745934,-0.41015717449709976,1.0,0.07995152286656641,-0.4547337665237192,1.0,0.08799672292436618,-0.3418841781698543,1.0,0.09862337317489471,-0.15036869299143518,1.0,0.13348853642067807,0.3146348219558113,0.6743480655807433,0.024890087238853168,-1.205429173650022,1.0,0.09666712798868297,-0.10451334364044707,1.0
ENSG00000287445,AC092803.3,0.0,-0.13930121715461574,1.0,0.0008389459410871024,2.732362605029264,0.5194877528307121,0.0,3.5414513414006192,1.0,0.0,2.888410814273339,1.0,0.0,2.2161112749510323,1.0,0.0,2.7538477683187566,1.0,0.0,1.986334644655848,1.0,0.0,5.956962155106884,1.0,0.0,4.329473258439388,1.0
ENSG00000117691,NENF,2.974871504935944,-0.04954343202159306,0.9819911454779134,3.173732495132508,0.0797487757709765,0.9412364590525738,3.600986105343915,0.25023531237002383,1.0,2.687601191745348,-0.19234429225458438,1.0,3.233879567470457,0.09649039659011405,1.0,2.834717526112688,-0.11127883349633971,1.0,3.0130269649238763,-0.016773050322416383,1.0,3.385051864484031,0.1309240524820654,1.0,2.5697344856991555,-0.2555831646828237,1.0
ENSG00000224535,LINC02771,0.002185396881495643,-0.9048359635175931,0.4063031639201406,0.007550513469783921,1.4693281991954708,0.16158028926864834,0.0,0.14913391862185943,1.0,0.003075058571791016,0.5664827193859763,1.0,0.003999851042016644,0.5531462622286032,1.0,0.002817810662139849,0.4319196734313957,1.0,0.005200852068338107,0.8164096432135368,0.8776489414022848,0.0,2.564644732328123,1.0,0.0,0.9371558356606267,1.0
ENSG00000228067,LINC01740,0.0,-1.1393012171546157,0.7934358141803636,0.0008389459410871024,1.1474001043081081,0.8435971865714635,0.0,2.5414513414006192,1.0,0.0,1.888410814273339,1.0,0.0,1.2161112749510323,1.0,0.0,1.7538477683187566,1.0,0.0034672347122254045,3.571297145377004,0.21583470007776015,0.0,4.956962155106884,1.0,0.0,3.3294732584393882,1.0
ENSG00000260805,AC092803.1,0.11965047926188645,0.7840775012424719,0.0031660870359817885,0.08473354004979734,-0.046423164831568275,1.0,0.04258722069394906,-0.9245231231034494,1.0,0.06765128857940235,-0.33286106716919406,1.0,0.051998063546216375,-0.7603202539105633,0.6699885591779047,0.019724674634978942,-2.040568098031348,0.008597799242708443,0.10921789343510024,0.38642180246872115,0.5940962075152942,0.0,-1.860021468148498,1.0,0.024166781997170744,-1.4778816636182168,0.8442764871244788
ENSG00000288007,AC092803.4,0.002185396881495643,0.37527195567514227,0.9474156560334908,0.002516837823261307,0.7323626050292642,0.9631440670583684,0.0047319134104387844,2.2195232465132575,1.0,0.003075058571791016,1.5664827193859754,1.0,0.001999925521008322,0.8941831800636706,1.0,0.0,0.2944161496814601,1.0,0.0,-0.47309697398144834,0.9743070772499268,0.0,3.4975305364695854,1.0,0.0,1.87004163980209,1.0
ENSG00000162772,ATF3,0.19176857635124267,0.2194680624774823,0.5452541714090254,0.15939972880654946,-0.16188378132703107,0.8435971865714635,0.11829783526096962,-0.5312481471779793,1.0,0.11992728429984961,-0.539530518236143,1.0,0.2819894984621734,0.7979023190402486,0.16277307087879359,0.21697142098476838,0.35450136675938015,0.6374042429345733,0.09188171987397321,-0.9849960125128812,0.07694682458874744,0.149340523433119,-0.039813944018830316,1.0,0.13694509798396753,-0.28687136776676647,1.0
ENSG00000237980,LINC02773,0.0,-0.7242637178757718,0.7911698842387512,0.0,0.14740010430810813,1.0,0.0,2.956488840679463,1.0,0.003075058571791016,3.888410814273339,1.0,0.0,1.6311487742298763,1.0,0.002817810662139849,3.7538477683187574,0.4020740934574745,0.0,1.401372143934692,1.0,0.0,5.371999654385728,1.0,0.0,3.7445107577182304,1.0
ENSG00000123685,BATF3,0.043161588409538945,-0.7773750543353342,0.014852863308211449,0.027685216055874377,-1.3847456979695991,0.00043447888419186287,0.09463826820877569,0.6669822234844784,1.0,0.0584261128640293,-0.06112411874367352,1.0,0.10399612709243275,0.8355072727360624,0.2896859455075162,0.21133579966048868,2.018781707068033,3.3089242595627455e-07,0.029471495053915938,-1.1245111240324417,0.10479304573632559,0.0746702617165595,0.6126662471910662,1.0,0.23361222597265052,2.012362179849801,0.008145966290362268
ENSG00000117697,NSL1,0.33545842130958115,0.03370599674837904,1.0,0.3406120520813636,0.05806187384763062,0.9923394400195227,0.22713184370106168,-0.538196701705624,1.0,0.390532438617459,0.2645293242598803,1.0,0.24999069012604028,-0.43231764461351596,0.979772690990755,0.27332763422756534,-0.2824940787449626,0.9951428320956381,0.45420774730152796,0.5303980494569531,0.28069427409905034,0.149340523433119,-0.9661530600197334,1.0,0.15305628598208137,-1.0679874676153334,1.0
ENSG00000203705,TATDN3,0.17974889350301662,-0.238545407718199,0.5211192731671581,0.2609121876780888,0.5159276389892165,0.09359759857983718,0.14195740231316353,-0.4787669380180324,1.0,0.22447927574074417,0.18647219205882903,1.0,0.14999441407562417,-0.4443538323791323,0.959515931886489,0.11834804780987365,-0.7769895185414302,0.32987370681404155,0.2583089860607926,0.422363040850666,0.4357948531222537,0.0746702617165595,-1.0556623837581762,1.0,0.18527866197830903,-0.06998269964059478,1.0
ENSG00000185523,SPATA45,0.0005463492203739108,-0.4612293120419775,0.8797533846389005,0.0016778918821742047,1.3173251057504203,0.6500528151776254,0.0,1.9564888406794632,1.0,0.0,1.3034483135521828,1.0,0.0,0.6311487742298763,1.0,0.0,1.1688852675976005,1.0,0.0017336173561127023,1.6644065497684863,0.8327430418854371,0.0,4.371999654385728,1.0,0.008055593999056913,4.007545163552025,0.7270602609695217
ENSG00000198468,FLVCR1-DT,0.003824444542617375,-1.7242637178757718,0.008233597969963893,0.012584189116306535,0.41043451014190246,0.7900066476311287,0.009463826820877569,0.39849338755857655,1.0,0.012300234287164064,0.5379135671892055,1.0,0.009999627605041611,0.15721758589746404,1.0,0.022542485297118792,1.3691839180834329,0.22119482383812591,0.017336173561127023,0.9539131669634715,0.43332049389252475,0.024890087238853168,2.2020746529434145,1.0,0.016111187998113827,1.1865153045973438,1.0
ENSG00000162769,FLVCR1,0.183573338045634,-0.004791281342936937,1.0,0.21728699874155952,0.32218851766946033,0.4007234909654592,0.13722548890272476,-0.39871540908219716,1.0,0.15375292858955078,-0.25294503497220244,1.0,0.16599381824369075,-0.15145948549204213,1.0,0.10144118383703456,-0.8727492211103618,0.26452072421020884,0.2288374910068767,0.36566004721529,0.5380767993320891,0.298681046866238,0.7839577607325985,1.0,0.09666712798868297,-0.8435311359348976,1.0
ENSG00000143494,VASH2,0.025132064137199893,-0.7344594849816604,0.061521973496423556,0.03187994576130989,-0.21105386660436753,0.8439741180274557,0.02839148046263271,-0.1589883767404725,1.0,0.03690070286149219,0.12941891377713421,1.0,0.04799821250419973,0.5024154601076729,0.957372547438746,0.039449349269957884,0.2177948680785482,1.0,0.0797463983811843,1.3911763768288044,0.0038322626111563997,0.0,-0.597626696570754,1.0,0.008055593999056913,-1.217421201448249,1.0
ENSG00000174606,ANGEL2,0.33491207208920726,0.2978348876870409,0.30382475724611996,0.3255110251417957,0.1913307071835746,0.6722319167211875,0.1798127095966738,-0.7064761720429658,1.0,0.20602892430999806,-0.5289453321091628,1.0,0.20399240314284886,-0.5670300151052652,0.7754187350522944,0.17470426105267065,-0.7786473125082627,0.3031734852422376,0.3831294357009072,0.4375647955580739,0.3957990339560721,0.17423061067197218,-0.606234117109854,1.0,0.1691674739801952,-0.7608797908711755,1.0
ENSG00000136643,RPS6KC1,0.15625587702693847,0.26738249479434684,0.431555274436245,0.14178186404372028,0.03846573275494469,1.0,0.08517444138789812,-0.6638917791664181,1.0,0.15375292858955078,0.17497375560337325,1.0,0.11199582917646604,-0.3238637709968133,1.0,0.10144118383703456,-0.45244063434238235,0.7324247861268334,0.14735747526957968,0.1042603692185402,1.0,0.2240107851496785,0.807215035602201,1.0,0.07250034599151223,-0.8202738610652953,1.0
ENSG00000117707,PROX1,0.0010926984407478215,-2.309226218596928,0.016019731042741594,0.0,-3.1256183900983077,0.023480055019501525,0.009463826820877569,1.371526339958307,1.0,0.01537529285895508,1.888410814273338,1.0,0.009999627605041611,1.2161112749510323,0.9258007332055767,0.022542485297118792,2.53145534698231,0.01881922624536906,0.0,-1.871646350471723,0.3896651845331709,0.024890087238853168,3.149607233049279,1.0,0.040277969995284574,3.3294732584393874,0.06131330315304803
ENSG00000143499,SMYD2,0.5223098546774586,0.12735577700036194,0.7714185743081624,0.5914568884664072,0.34882963220910945,0.2884668813290938,0.28391480462632707,-0.8080021132534007,1.0,0.4305082000507422,-0.20505825980236492,1.0,0.4139845828487227,-0.2757418213786422,1.0,0.28459887687612473,-0.829935578237133,0.24161320410048837,0.5668928754488536,0.2275426880364646,0.7437632313806836,0.3733513085827975,-0.34909953432145824,1.0,0.281945789966992,-0.7952224890099275,1.0
ENSG00000152104,PTPN14,0.11090889173590388,0.3285529805676757,0.329914150118201,0.08389459410871024,-0.24605053276258948,0.6952552551077564,0.037855307283510276,-1.2252615961596387,1.0,0.09840187429731251,0.06861878897751206,1.0,0.15199433959663247,0.7617986269387491,0.2844985776821018,0.059174023904936826,-0.6845660690494562,0.5073150508389932,0.06241022482005728,-0.6559610311312589,0.3834037461874336,0.049780174477706336,-0.4122716545588361,1.0,0.15305628598208137,0.7475195075905687,0.856182088232725
ENSG00000117724,CENPF,0.4949923936587631,1.0599486803094411,3.674896236102953e-07,0.22735435003460475,-0.6569207576598619,0.04120607671147385,0.16088505595491867,-1.0279703084247584,1.0,0.27675527146119144,-0.25305072304527965,1.0,0.18399314793276564,-0.8921883403958564,0.2769226772536393,0.149343965093412,-1.173381494467848,0.06833633130408584,0.3917975224814707,0.29128269222303693,0.6366205401942264,0.17423061067197218,-0.7649914576945027,1.0,0.12888950398491061,-1.2973094179763962,0.8198193051316001
ENSG00000082482,KCNK2,0.0027317461018695533,-1.6418015576837988,0.029219328583201403,0.0041947297054355116,-0.7701377354999188,0.5122765295693408,0.0047319134104387844,0.293523827957034,1.0,0.009225175715373048,0.7184858128310259,1.0,0.019999255210083222,1.8175618984607578,0.14098992479162747,0.016906863972839095,1.5168085710179087,0.23537727351359086,0.010401704136676213,0.7492954473550002,0.724645645144562,0.0,1.671559936244635,1.0,0.016111187998113827,1.7049823935315933,0.993915307332422
ENSG00000136636,KCTD3,0.850665736122179,0.045165445127827275,0.9862775073095723,1.000862507716913,0.3531076119067686,0.2882783844546703,0.44953177399168454,-0.9111331118404025,1.0,0.8179655800964102,-0.028530944444983553,1.0,0.6499757943277047,-0.39153672806756,0.9790649608902753,0.2310604742954676,-1.9131141066134507,0.0004875158536069916,1.2482044964011456,0.6748492654802871,0.07790998037266157,0.5475819192547696,-0.5818593807124377,1.0,0.30611257196416275,-1.442100858876584,0.6636899682684986
ENSG00000196482,ESRRG,0.0,-3.0461918127631336,0.021963631368941215,0.005033675646522614,1.3697925256445567,0.35157309659619174,0.0047319134104387844,1.7340964193430155,1.0,0.003075058571791016,1.0810558922157352,1.0,0.001999925521008322,0.4087563528934286,1.0,0.0,-0.15304282728976126,1.0,0.008668086780563512,2.2493690504896424,0.13762686652495917,0.0,3.050071559498364,1.0,0.0,1.4225826628308686,1.0
ENSG00000092978,GPATCH2,0.2289203233366686,0.49013591270714496,0.058207920073514004,0.1812123232748141,-0.04911798278149382,1.0,0.06624678774614298,-1.4404013118891208,0.9037319371735473,0.13837763573059572,-0.4288051532647028,1.0,0.13399500990755758,-0.5021697559502467,0.8888328123197147,0.1042589944991744,-0.8515342736413309,0.26576530063590253,0.2479072819241164,0.4785400044571526,0.3647783528124998,0.149340523433119,-0.13654973081626132,1.0,0.1127783159867968,-0.6523793948503536,1.0
ENSG00000162814,SPATA17,0.013658730509347768,-1.1112868409850192,0.06807730149407326,0.0343967835845712,0.698415273105927,0.33244438664409187,0.0047319134104387844,-1.4358285820992966,1.0,0.039975761433283206,0.8628757221662013,1.0,0.025999031773108187,0.19057618284389477,1.0,0.014089053310699245,-0.5919270685229723,0.9975906730537857,0.045074051258930256,1.0830106640675226,0.23817863583057022,0.024890087238853168,0.9796822316069669,1.0,0.008055593999056913,-0.6478066650605294,1.0
ENSG00000067533,RRP15,0.4753238217253023,0.287377688559624,0.30933632022694646,0.4412855650118158,0.09454165716103335,0.8931266433102867,0.2886467180367659,-0.5439568661662635,1.0,0.4520336100532793,0.11843898457081514,1.0,0.32998771096637314,-0.3753547456077839,1.0,0.19724674634978942,-1.1298281137140103,0.07571569653646135,0.4906137117798947,0.2572644795463028,0.6854068970013762,0.34846122134394436,-0.2076096118412225,1.0,0.23361222597265052,-0.8250073386119054,1.0
