Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000237614,AC073257.2,0.0021535884500337053,0.11064397815297689,1.0,0.004077860646196915,1.2641062951012287,0.46338090676455607,0.0,1.298047335388718,1.0,0.0,-0.5023735593391461,1.0,0.002332663407025227,0.8746350274256782,1.0,0.0029597735098063336,1.2446991348924952,1.0,0.0,-0.19222077922748682,1.0,0.0036037248438095487,1.174337516714525,0.7777525462208854,0.0,1.6346267987894931,1.0,0.0,4.742263092568411,1.0
ENSG00000232140,AC073257.1,0.0007178628166779017,0.11064397815297689,1.0,0.0016311442584787663,1.2641062951012287,0.6658856044012458,0.0,2.4135245528086546,1.0,0.0019774372185806066,1.8761380639145822,1.0,0.0,0.8746350274256773,1.0,0.0,1.244699134892496,1.0,0.0,0.923256438192448,1.0,0.0018018624219047743,1.7268785397433035,0.8246693938077717,0.0,2.7501040162094297,1.0,0.0,5.857740309988346,1.0
ENSG00000074047,GLI2,0.010050079433490624,-0.5674279269596623,0.5274726568363027,0.011418009809351364,-0.32085620561992734,0.856965016104302,0.02573538658678164,1.191132131472207,1.0,0.01186462331148364,-0.0820417603907897,1.0,0.03265728769835318,1.4595975281468352,0.09086267503467069,0.005919547019612667,-0.7553008651075039,1.0,0.02406132252246722,0.9676505575509031,0.8611490605272891,0.005405587265714323,-1.100940484874016,0.48743640589405896,0.040431866658236865,1.8115045608735727,0.5254877356221012,0.07257624967334901,3.2528782518294856,1.0
ENSG00000271709,AC017033.1,0.0,-0.15239042768081745,1.0,0.0,0.09418129365891659,1.0,0.0,3.4135245528086546,1.0,0.0,1.6131036580807905,1.0,0.004665326814050454,5.04456002886799,0.050725900535685355,0.0,2.244699134892496,1.0,0.0,1.923256438192448,1.0,0.0,1.4638441339095092,1.0,0.0,3.7501040162094297,1.0,0.0,6.857740309988346,1.0
ENSG00000115112,TFCP2L1,0.02440733576704866,-1.9259849438377472,2.189635993443317e-08,0.14761855539232835,1.4590179800155694,9.568316652741477e-08,0.045036926526867874,-0.5939699837382695,1.0,0.013842060530064246,-2.3943908784661354,0.0009222300951641417,0.04432060473347931,-0.765368836853439,0.3626691591133016,0.10951161986283435,0.6018557180908402,1.0,0.10586981909885576,0.5529888090336277,0.8538958262373556,0.10630988289238169,0.571992937765132,0.3540920009091929,0.03234549332658949,-0.9466317331682434,1.0,0.0,-0.17568269154910343,1.0
ENSG00000074054,CLASP1,0.13280462108541183,-0.26906044801358764,0.5813001087065723,0.1549587045554828,0.027753931919940467,1.0,0.1351107795806036,-0.12892111579471788,1.0,0.1463303541749649,-0.05693092796643029,1.0,0.1819477457479677,0.2876448453575402,0.6913792158601562,0.1568679960197357,0.05902832868205099,1.0,0.13955567063030985,-0.12483785000859582,1.0,0.19460114156571562,0.4033630303834195,0.5174210883368601,0.1779002132962422,0.27366597226644274,1.0,0.0,-1.183006032354962,1.0
ENSG00000236859,NIFK-AS1,0.040200317733962494,-0.3855896039738491,0.49968785008998506,0.05382776052979929,0.16780415680209693,0.8545242311009433,0.03860307988017246,-0.16570157836335664,1.0,0.0296615582787091,-0.7207970784726498,0.7383049453256787,0.04898593154752977,0.03638609742229093,1.0,0.05919547019612667,0.33323580949415366,1.0,0.04812264504493444,0.011793112794106442,1.0,0.07928194656381007,0.8059501107345017,0.16579797596481075,0.048518239989884235,0.1708778850374184,1.0,0.14515249934669802,2.0333118745718015,1.0
ENSG00000155438,NIFK,0.3201668162383442,-0.14700119825039648,0.8350805418797029,0.3816877564840313,0.1928383465731196,0.6647646771114362,0.26378771251451183,-0.37489601134252926,1.0,0.286728396694188,-0.2889478887921908,1.0,0.3009135795062543,-0.20890566811702427,0.9918481128784503,0.3966096503140487,0.21997670548126447,1.0,0.3224217218010607,-0.10146599121878253,1.0,0.43244698125714587,0.37110892094559267,0.5115166222277219,0.30728218660260015,-0.14771558898409198,1.0,0.4354574980400941,0.455641866417001,1.0
ENSG00000211460,TSN,0.3840566069226774,-0.33185394347872776,0.3763642866894772,0.5431710380734291,0.3378792143951108,0.30507997669736536,0.41176618538850623,-0.14153646219863902,1.0,0.34011920159586434,-0.4600627544811826,0.8345344868645284,0.35923016468188496,-0.36887682014329637,0.7219285505839906,0.48836262911804507,0.10732729797035434,1.0,0.4090424828819427,-0.16800623187240182,1.0,0.6775002706361951,0.6559426329323579,0.11146184406555823,0.39623229325072123,-0.19287958197767185,1.0,0.29030499869339604,-0.435041439239499,1.0
ENSG00000286481,AC011246.1,0.0021535884500337053,0.8476095723191825,0.7808272260322282,0.0,-1.4907812070622395,0.5236927241752928,0.0,1.8285620520874986,1.0,0.0,0.028141157359634406,1.0,0.0,0.28967252670452126,1.0,0.0029597735098063336,1.8296616356136512,1.0,0.0,0.3382939374712919,1.0,0.007207449687619097,3.048806634630666,0.08264332226684547,0.0,2.1651415154882736,1.0,0.0,5.27277780926719,1.0
ENSG00000286206,AC097499.2,0.002871451266711607,-2.395246951576982,0.0003993919095742118,0.030176168781857176,1.6791437943800727,0.0003831638230008298,0.0,-1.2303316369660697,1.0,0.007909748874322426,-0.6297528658153739,1.0,0.0,-2.769221162349047,0.050046855212325006,0.02367818807845067,0.9334974465981922,1.0,0.014436793513480331,0.2070494041930404,1.0,0.027027936328571617,1.1419160390221474,0.18729373514918382,0.0,-0.8937521735652947,1.0,0.0,2.213884120213622,1.0
ENSG00000235491,LINC01889,0.0,-0.15239042768081745,1.0,0.0,0.09418129365891659,1.0,0.0,3.4135245528086546,1.0,0.0,1.6131036580807905,1.0,0.002332663407025227,3.4595975281468343,0.42769782803343737,0.0,2.244699134892496,1.0,0.002406132252246722,3.508218938913605,0.8661784017417812,0.0,1.4638441339095092,1.0,0.0,3.7501040162094297,1.0,0.0,6.857740309988346,1.0
ENSG00000235774,AC023347.1,0.0,0.4325720730403386,1.0,0.0008155721292393832,2.6791437943800727,0.5302736060970255,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000136732,GYPC,0.1686977619193069,-1.298574342070401,1.4855573411424364e-06,0.12478253577362562,-1.7414453483624934,2.1688677051409456e-09,0.8685692973038803,1.382911505793734,0.23415985060649327,0.2709088989455431,-0.3947158463785103,0.9492923607514613,1.4019307076221614,2.463196769200903,4.453817840472562e-18,0.32261531256889037,-0.11434490875733005,1.0,0.5173184342330452,0.6310200282418917,0.6132937547767405,0.1261303695333342,-1.559669460591377,0.001605579147586748,1.1806105064205163,1.8412519042676252,0.0031524357008813368,0.0,-2.3726804851040355,1.0
ENSG00000136717,BIN1,0.06460765350101115,-1.1122013375651196,0.0004081683174475938,0.06198348182219312,-1.144182084589315,0.0007861592494636795,0.27665540580790265,1.2829929896664298,0.6638689959493603,0.10678160980335276,-0.16777905261562376,1.0,0.40121810600833907,2.0836541210424127,1.7255703308864717e-10,0.10951161986283435,-0.11223540982277935,1.0,0.18286605117075086,0.6848930599442178,0.637486723100219,0.04504656054761936,-1.4699221676904042,0.011820788722887877,0.3800595465874265,1.7551220909760545,0.01760520471258577,0.0,-0.8357466475109785,1.0
ENSG00000186684,CYP27C1,0.0,-1.1523904276808175,0.6586924940127968,0.0024467163877181495,2.0941812936589166,0.30507997669736536,0.0,2.4135245528086546,1.0,0.0,0.6131036580807905,1.0,0.0,0.8746350274256773,1.0,0.0,1.244699134892496,1.0,0.002406132252246722,2.186290844026243,1.0,0.0018018624219047743,1.7268785397433035,0.8246693938077717,0.0,2.7501040162094297,1.0,0.0,5.857740309988346,1.0
ENSG00000163161,ERCC3,0.27278787033760266,-0.36228720097403166,0.32367371388094823,0.44204009404774564,0.5840430921694997,0.03429527594350875,0.2444861725744256,-0.4165504457490321,1.0,0.2372924662296728,-0.5106044883962515,0.7763509486565401,0.20060905300416954,-0.7556704587562313,0.2309767783254466,0.30485667151005236,-0.1128528697255875,1.0,0.2526438864859058,-0.4050092039344284,1.0,0.5261438271961941,0.7820840417667574,0.04552865049506426,0.2668503199443633,-0.2822388811816732,1.0,0.14515249934669802,-0.703653719594405,1.0
ENSG00000286145,AC068282.1,0.0014357256333558035,0.0175345737614947,1.0,0.0024467163877181495,0.8717888723224689,0.7687367330078831,0.0,1.676558958642449,1.0,0.0,-0.12386193608541696,1.0,0.0,0.13766943325947167,1.0,0.0029597735098063336,1.659736634171339,1.0,0.0,0.1862908440262423,1.0,0.005405587265714323,2.2414517125730615,0.32080083759791744,0.0,2.013138422043224,1.0,0.0,5.12077471582214,1.0
ENSG00000169967,MAP3K2,0.2512519858372656,-0.09651916545623962,0.9459260718920133,0.2324380568332242,-0.2351263315940435,0.6534069447360855,0.21231693934094853,-0.2912606356084011,1.0,0.26893146172696253,0.035178708099567135,1.0,0.40821609622941474,0.7047100259833665,0.10163203975652577,0.34629350064734105,0.42921633195149145,1.0,0.21173963819771152,-0.33232916186621764,1.0,0.22703466516000156,-0.23513846357353807,0.9279779028861435,0.3719731732557791,0.5266157383517089,0.995163554617452,0.4354574980400941,0.8438527273482528,1.0
ENSG00000236682,MAP3K2-DT,0.047378945900741515,-0.3278872237928043,0.5922064482409443,0.056274476917517434,0.0010718892674344005,1.0,0.045036926526867874,-0.16138428324857834,1.0,0.03559386993445092,-0.6572941361664908,0.7944181529156851,0.06764723880373158,0.3220940043969005,0.7627954780368891,0.05327592317651401,-0.025698659354784326,1.0,0.06255943855841477,0.20241050938951943,1.0,0.09549870836095305,0.8968035411856157,0.10452022800510975,0.03234549332658949,-0.5179310706827298,1.0,0.14515249934669802,1.8427899685223754,1.0
ENSG00000287742,AC068282.2,0.015075119150235936,0.49968626889887524,0.617729040237303,0.011418009809351364,-0.028675454126616984,1.0,0.00643384664669541,0.044290743142935796,1.0,0.0019774372185806066,-1.7561301515849301,0.4479795944098433,0.006997990221075681,-0.4472930674616835,0.8777919162077483,0.011839094039225334,0.2689466811391732,1.0,0.014436793513480331,0.48268384680646736,1.0,0.01982048664095252,0.9333294172107296,0.4564608776119554,0.008086373331647372,0.38087020654371084,1.0,0.0,2.4654228872095865,1.0
ENSG00000115718,PROC,0.009332216616812723,-0.4324983468735528,0.693860883848996,0.00815572129239383,-0.6163120891460991,0.5302736060970255,0.01286769329339082,0.6292532438640928,1.0,0.01779693496722546,0.7386345401646484,0.9001547792909966,0.025659297477277496,1.3166395743047916,0.1530311067290712,0.02367818807845067,1.1922317149983597,1.0,0.014436793513480331,0.4575928658436368,1.0,0.007207449687619097,-0.5361558660904899,0.8500188548080478,0.0,-0.6649334830694142,1.0,0.0,2.4427028107095032,1.0
ENSG00000163166,IWS1,0.19741227458642296,-0.22045470262597222,0.6653467055682589,0.23896263386713926,0.14749710819137274,0.7882338458148808,0.15441231952068984,-0.48565107767185767,1.0,0.16610472636077095,-0.44102977905268936,0.9011308522560664,0.2542603113657498,0.22693677135655999,0.7707362276313546,0.2634198423727637,0.279855580306112,1.0,0.16121086090053036,-0.4757805823926793,0.993622661098412,0.3009110244580973,0.5103867198465397,0.3183897086379778,0.2668503199443633,0.30618539694345737,1.0,0.07257624967334901,-0.7146441246533395,1.0
ENSG00000169994,MYO7B,0.0007178628166779017,-1.889356021847024,0.12719613068129404,0.0016311442584787663,-0.9838212183423565,0.5128559688758796,0.00643384664669541,1.676558958642448,1.0,0.0,-1.1942512639768141,0.9082071773653368,0.009330653628100908,1.6940627817838578,0.289037996899113,0.0,-0.5626557871651077,1.0,0.019249058017973775,2.9777042222148262,0.03911508785119246,0.0036037248438095487,0.3858416219082361,1.0,0.016172746663294744,2.6721015042081566,0.653159812091438,0.0,4.050385387930744,1.0
ENSG00000272789,AC010976.2,0.002871451266711607,-1.374782849017266,0.20097956745353251,0.0016311442584787663,-1.9453470705277205,0.06771447547316316,0.02573538658678164,2.191132131472207,1.0,0.003954874437161213,-0.4264247061058475,1.0,0.020993970663227043,1.8746350274256791,0.06678006788939095,0.008879320529419001,0.65973663417134,1.0,0.019249058017973775,1.7239476299690422,0.5003184475460617,0.0,-2.2365955842315826,0.29788960758853866,0.048518239989884235,3.098027319629737,0.06196985092417889,0.0,3.1573005918472545,1.0
ENSG00000072163,LIMS2,0.07393987011782388,-1.0444077468078063,0.0017915001709017744,0.05219661627132052,-1.5699514204958471,9.59304148022737e-06,0.3216923323347705,1.3671316473242043,0.5740050818325201,0.13248829364490064,0.021086399825682278,1.0,0.23559900410954793,0.9496285167138017,0.04154355646406606,0.09471275231380268,-0.47024015294371146,1.0,0.25023775423365907,1.047538774079049,0.1819033994911003,0.07207449687619097,-0.9200708478735535,0.20400214282211007,0.9299329331394478,3.0458425871159296,1.6768776734896162e-08,0.36288124836674507,1.6246532878556625,1.0
ENSG00000136709,WDR33,0.35318850580552763,-0.1975233374162808,0.7064239201152972,0.4028926318442553,0.05678132185372253,0.9828251437610782,0.2702215591612072,-0.5236154233527681,1.0,0.3223222666286389,-0.30158530808813677,1.0,0.43620805711371746,0.17577030402713523,0.8329859114250041,0.32853485958850304,-0.26007257064150013,1.0,0.3849811603594755,-0.02039896935443064,1.0,0.5639829380561944,0.6078713596107579,0.15925823172583004,0.42857778657731077,0.14964042194808602,1.0,0.14515249934669802,-0.9496146120692572,1.0
ENSG00000173349,SFT2D3,0.09691148025151673,-0.2711279742643411,0.5990990423562847,0.13293825706601944,0.3397282727638693,0.40491459882989994,0.10294154634712656,-0.04847642544077502,1.0,0.08107492596180488,-0.478394696404707,0.9072582913890573,0.08397588265290817,-0.4130981475780864,0.7314967404139177,0.10951161986283435,-0.0018956347695775477,1.0,0.1106820836033492,0.007525355090052699,1.0,0.1621676179714297,0.6258639372664758,0.23657175698090524,0.0889501066481211,-0.22717590729048664,1.0,0.14515249934669802,0.8577403099883467,1.0
ENSG00000144231,POLR2D,0.24550908330384238,0.01228649579934249,1.0,0.2846346731045447,0.29904766241035063,0.42391477164033786,0.16728001281408067,-0.5157521234561377,1.0,0.18983397298373825,-0.38689634191921085,0.9567596764991602,0.19594372619011907,-0.3306838805518275,0.7979234890028142,0.21606346621586237,-0.17398921839930503,1.0,0.21414577044995825,-0.19345332525793513,1.0,0.2937035747704782,0.30701082884555664,0.637472167769695,0.2668503199443633,0.16160982451802042,1.0,0.29030499869339604,0.4700101567052384,1.0
ENSG00000144233,AMMECR1L,0.13352248390208973,-0.27556203689075476,0.5744461766260028,0.18268815694962182,0.33053365684020486,0.3936537328378202,0.08364000640704033,-0.8088678685277926,1.0,0.13446573086348126,-0.20318438874682299,1.0,0.13062915079341272,-0.240842189994257,0.9621773037904036,0.14502890198051036,-0.07337663449925991,1.0,0.14918019963929674,-0.03610157731020536,1.0,0.21622349062857293,0.5646578483302638,0.2683826735309096,0.13746834663800533,-0.10233879537671253,1.0,0.07257624967334901,-0.19392180983414553,1.0
ENSG00000272667,AC012306.2,0.007178628166779017,-1.0852762318222817,0.1119336102199051,0.02609830813566026,1.3659859091204414,0.007376643661275808,0.0,-1.191337505350206,1.0,0.003954874437161213,-1.3667184599815796,0.5640014653349342,0.006997990221075681,-0.6696854887981312,0.6795266302021247,0.017758641058838003,0.5709273672134847,1.0,0.014436793513480331,0.2494846705134366,1.0,0.01982048664095252,0.6795728249649464,0.6134915178532065,0.016172746663294744,0.7702818981470596,1.0,0.0,2.2528782518294856,1.0
ENSG00000286873,AC012306.3,0.0014357256333558035,0.21017965170389097,1.0,0.0008155721292393832,-0.32085620561992734,0.9487343123311123,0.0,1.8285620520874986,1.0,0.003954874437161213,1.975673737465499,0.7944181529156851,0.004665326814050454,2.2372051068103866,0.40184406835951564,0.0,0.65973663417134,1.0,0.002406132252246722,1.508218938913605,1.0,0.0,-0.1211183668116469,1.0,0.0,2.1651415154882736,1.0,0.0,5.27277780926719,1.0
ENSG00000136715,SAP130,0.1299331698187002,0.28573068471106655,0.5082841675225441,0.11744238661047117,0.07769317087034766,0.9639554608747425,0.1222430862872128,0.1783080911146242,1.0,0.10084929814761094,-0.15948584581613812,1.0,0.10963518013018567,-0.024218249117421653,1.0,0.06807479072554568,-0.7172328242739847,1.0,0.07218396756740166,-0.6513269167487081,0.8752296393706751,0.13153595679904853,0.26108051932199405,0.7794230265243935,0.11320922664306321,0.08713900348700054,1.0,0.07257624967334901,0.2553507375090067,1.0
ENSG00000136731,UGGT1,0.26560924217082366,-0.23794579973601593,0.6107208923648321,0.3670074581577224,0.39152866407108466,0.2230466135271913,0.2444861725744256,-0.2793069998246771,1.0,0.20367603351380248,-0.6013400101401678,0.6288967986351038,0.26125830158682545,-0.21107438617827512,0.9892910130737477,0.27821870992179537,-0.10926791811991254,1.0,0.29114200252185335,-0.04284315518926052,1.0,0.4054190449285742,0.4961205369332655,0.3158121245628136,0.27493669327601067,-0.10265583637148112,1.0,0.21772874902004705,-0.15348694543490748,1.0
ENSG00000136720,HS6ST1,0.24550908330384238,-0.5073069345220913,0.11034270713925193,0.45672039237405454,0.7103384159836668,0.006527867089578337,0.2895230991012935,-0.133481713568818,1.0,0.27486377338270435,-0.24155697875517168,1.0,0.2682562918079011,-0.2739438232963278,0.8836552030856619,0.2456612013139257,-0.39915705488222897,1.0,0.32482785405330744,0.022981553676652444,1.0,0.37658924617809786,0.26221027273985853,0.7042032180274062,0.19407295995953694,-0.6952695614403728,1.0,0.36288124836674507,0.33679430213834505,1.0
ENSG00000229536,LINC02572,0.002871451266711607,-0.15239042768081834,1.0,0.0024467163877181495,-0.32085620561992734,0.8809871503971713,0.00643384664669541,1.8285620520874986,1.0,0.0019774372185806066,0.028141157359633517,1.0,0.0,-0.7883299852967509,0.7535194823814275,0.0029597735098063336,0.6597366341713391,1.0,0.004812264504493444,1.005718598384422,1.0,0.010811174531428646,2.1557218385471764,0.10929290736953033,0.0,1.0871390034870005,1.0,0.0,4.194775297265917,1.0
ENSG00000222014,RAB6C,0.00789649098345692,0.31709485562040207,0.879747081071809,0.008971293421633214,0.563666576960137,0.6801832503113919,0.0,-0.21096631209913852,1.0,0.0019774372185806066,-0.9718588426403674,0.9165973996861688,0.0,-1.7498558374821158,0.4010652365604095,0.0,-1.379791730015297,1.0,0.002406132252246722,-0.6617060625287072,1.0,0.01982048664095252,1.9333294172107296,0.03410162005049175,0.008086373331647372,1.1651415154882736,1.0,0.0,3.233249445080553,1.0
ENSG00000152076,CCDC74B,0.009332216616812723,-0.403929194676782,0.6919176804740979,0.011418009809351364,-0.028675454126616984,1.0,0.00643384664669541,0.044290743142935796,1.0,0.00593231165574182,-0.708824436806573,0.9728466279330429,0.009330653628100908,-0.10111742632764376,1.0,0.017758641058838003,0.8041265435065146,1.0,0.019249058017973775,0.896784226831258,0.9298693107874664,0.023424211484762068,1.2123053669135446,0.22228897002601164,0.0,-0.6422134065693301,1.0,0.0,2.4654228872095865,1.0
ENSG00000136699,SMPD4,0.5685473508088982,0.10229943434612065,0.8654872451586562,0.6108635248002979,0.23766031479742777,0.5302736060970255,0.30239079239468425,-0.8359839964544102,1.0,0.4805172441150874,-0.18351225032527452,1.0,0.34056885742568316,-0.7070523412626164,0.25729340970879183,0.3403739536277284,-0.6955216298938858,1.0,0.4427283344133968,-0.30580484728787805,1.0,0.8234511268104818,0.7025154985167432,0.07697976437367052,0.3558004265924844,-0.594093242518965,1.0,0.5806099973867921,0.1727969281704227,1.0
ENSG00000152082,MZT2B,5.803920872840836,-0.10437879444492326,0.8896851240941901,5.664964009696755,-0.14522844643333066,0.8072940959416389,8.119514468129607,0.41471491496210344,1.0,6.197288243031621,0.017950791552654888,1.0,6.246872604013558,0.029742935613517485,1.0,5.289115262023918,-0.22739120125255052,1.0,7.99317134196361,0.42170133151022515,0.8661784017417812,6.356970624480044,0.05962952696524759,1.0,5.749411438801282,-0.10162163388187784,1.0,6.894743718968156,0.08670943581914381,1.0
ENSG00000152086,TUBA3E,0.0,-2.026859545596958,0.26225373148725045,0.0032622885169575327,1.1937169672098307,0.5714758102117946,0.0,1.5390554348925143,1.0,0.0,-0.26136545983535164,1.0,0.002332663407025227,1.1376694332594726,0.9183326956392854,0.0029597735098063336,1.5077335407262895,1.0,0.002406132252246722,1.1862908440262432,1.0,0.0036037248438095487,1.4638441339095092,0.6839426638060517,0.008086373331647372,3.013138422043224,0.9648677293792759,0.0,4.9832711920722055,1.0
ENSG00000136710,CCDC115,0.21176953091998102,-0.4859688823071062,0.13862045609053178,0.3474337270559772,0.46886882241588523,0.12378109499760744,0.20588309269425312,-0.3896607274999937,1.0,0.25904427563405946,-0.08284517692928395,1.0,0.26125830158682545,-0.06673724260361258,1.0,0.26933938939237634,-0.016373754608011826,1.0,0.2213641672066984,-0.32112871148605526,1.0,0.3837966958657169,0.5602531853261783,0.23367752310100973,0.16981383996459481,-0.6494814070333697,1.0,0.0,-2.0228635940998956,1.0
ENSG00000136718,IMP4,0.5857760584091678,-0.2004364679547881,0.6849516627402095,0.7805025276820896,0.3584209585777536,0.27820399468990237,0.7656277509567538,0.2476126138729663,1.0,0.603118351667085,-0.1167725112990976,1.0,0.5061879593244742,-0.3855472014472927,0.6867375799507588,0.586035154941654,-0.15576556329907532,1.0,0.6905599563948092,0.0974142887569599,1.0,0.6775002706361951,0.06903841584691128,1.0,0.5417870132203739,-0.2582696763920552,1.0,0.5080337477134431,-0.26422482890790044,1.0
ENSG00000072135,PTPN18,0.43287127845677476,-0.23891627140462535,0.5919930266743016,0.4885277054143905,-0.004926851354008166,1.0,0.5211415783823282,0.09983036962050851,1.0,0.34209663881444496,-0.5598889503877705,0.6803067649584745,0.7044643489216186,0.5831818908786638,0.18087363100840523,0.4765235350788197,-0.038722719841511655,1.0,0.5678472115302263,0.23520044450718924,1.0,0.5261438271961941,0.11750437298223337,0.9635147846736711,0.6064779998735529,0.32325076668339014,1.0,0.29030499869339604,-0.5362935853794351,1.0
ENSG00000196834,POTEI,0.0007178628166779017,0.11064397815297689,1.0,0.0008155721292393832,0.3572156994927109,1.0,0.0,2.4135245528086546,1.0,0.0,0.6131036580807905,1.0,0.0,0.8746350274256773,1.0,0.0029597735098063336,2.5077335407262895,1.0,0.002406132252246722,2.186290844026243,1.0,0.0,0.4638441339095092,1.0,0.008086373331647372,4.013138422043224,0.7346088733673409,0.0,5.857740309988346,1.0
ENSG00000233221,AC133785.1,0.0014357256333558035,-0.9824654262385053,0.6151223613809463,0.005709004904675682,1.2197121757427754,0.34166597663756476,0.01286769329339082,2.5834495542509677,1.0,0.0,-0.9718588426403656,1.0,0.0,-0.7103274732954787,0.98801682096746,0.008879320529419001,1.9227710400051334,1.0,0.0,-0.6617060625287081,1.0,0.005405587265714323,1.1419160390221474,0.8311261860809591,0.0,1.1651415154882736,1.0,0.0,4.27277780926719,1.0
ENSG00000136002,ARHGEF4,0.01220366788352433,-0.3975029255173501,0.6994919943288505,0.012233581938590747,-0.3652503249783816,0.727114339821174,0.03860307988017246,1.5770232850915349,1.0,0.013842060530064246,-0.011387206827004448,1.0,0.025659297477277496,0.9152770119230249,0.4060026396724875,0.0,-2.510188367270972,1.0,0.021655190270220497,0.6602220323586545,1.0,0.02522607390666684,0.8896080397814119,0.4079410199384713,0.008086373331647372,0.013138422043224018,1.0,0.0,2.102852807824878,1.0
ENSG00000152102,FAM168B,0.44004990662355375,0.09382480402321614,0.8890569199965289,0.42491307933371864,0.023177922327353162,1.0,0.28308925245459804,-0.5608687910552785,1.0,0.42317156477624984,0.015521670828519296,1.0,0.3545648378678345,-0.258862597167298,0.912893687347949,0.3166957655492777,-0.4231789768551335,1.0,0.41144861513418945,-0.02768933749400504,1.0,0.535153139305718,0.3999243013476691,0.4419760541874142,0.3558004265924844,-0.22428932765450416,1.0,0.14515249934669802,-1.051819472396156,1.0
ENSG00000115762,PLEKHB2,0.5656758995421866,-0.4518364230865521,0.14738958083871434,0.9697152616656265,0.6012689036837513,0.024329013243153775,0.4503692652686787,-0.6779170417657135,1.0,0.4745849324593456,-0.6460177311335407,0.5273266399544797,0.6858030416654167,-0.07011755970030792,1.0,0.7458629244711961,0.06069279684710854,1.0,0.7122151466650296,-0.010901023185062642,1.0,0.8811107243114347,0.3361883961159218,0.5450987924535092,0.5822188798786109,-0.3004652656687306,1.0,0.7257624967334901,0.052338407101191475,1.0
ENSG00000233087,RAB6D,0.0,0.4325720730403386,1.0,0.0008155721292393832,2.6791437943800727,0.5302736060970255,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000223631,LINC01120,0.0007178628166779017,2.4325720730403386,0.5813001087065723,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000273073,AC073869.3,0.0007178628166779017,0.4325720730403386,1.0,0.0,-0.6427843005072891,0.8683489963484365,0.0,2.676558958642449,1.0,0.0,0.876138063914583,1.0,0.002332663407025227,2.4595975281468343,0.6187049027095483,0.0029597735098063336,2.8296616356136512,1.0,0.0,1.1862908440262423,1.0,0.0018018624219047743,2.0488066346306653,0.7667169221224486,0.0,3.013138422043224,1.0,0.0,6.12077471582214,1.0
ENSG00000173272,MZT2A,3.374673101202816,-0.09565143251882935,0.9150221566729285,3.3242719987797256,-0.11984589131034085,0.8683489963484365,4.677406512147563,0.40824961076798094,1.0,3.7314240314616045,0.0814138211403761,1.0,3.172422233554309,-0.17494282338942568,0.9685991054598151,3.211354258139872,-0.1538044323024952,1.0,4.590900337286746,0.40937618734740244,0.8770064930933077,3.7983259853752642,0.11145688427163103,0.9991829312449312,2.9353535193879963,-0.28481080990969865,1.0,3.4110837346474034,-0.12525326470596343,1.0
ENSG00000075886,TUBA3D,0.0007178628166779017,-1.0268595455969578,0.6385651593073319,0.0032622885169575327,1.0010718892674344,0.6288321663877571,0.0,1.4135245528086546,1.0,0.0,-0.3868963419192095,1.0,0.002332663407025227,1.0001659095095379,0.9520426757942033,0.0029597735098063336,1.3702300169763548,1.0,0.004812264504493444,1.7712533447473993,0.9403280803786032,0.0036037248438095487,1.3118410404644596,0.7358612520636993,0.0,1.7501040162094297,1.0,0.0,4.857740309988346,1.0
ENSG00000163040,CCDC74A,0.0854256751846703,-0.28624617441560885,0.5813001087065723,0.10847109318883796,0.17158579734452317,0.7884095142201244,0.05147077317356328,-0.8145815197221862,1.0,0.06921030265032123,-0.5358906854919225,0.8425302665104678,0.053651258361580224,-0.895019185446702,0.21855255090860634,0.10655184635302802,0.13824819326185311,1.0,0.10827595135110248,0.15833678245524174,1.0,0.1964030039876204,1.1683882503833378,0.0030281012638911802,0.040431866658236865,-1.0714928284239535,1.0,0.0,-0.5629217384843752,1.0
