Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000272755,AC245297.2,0.02486226705612138,1.5148031306295184,0.0005196679390326569,0.003510302587324668,-2.310955344168832,7.941010169064327e-05,0.025293913865295843,1.0105948726121525,0.16992650584545205,0.00647382282551181,-0.9736539446448393,0.9981747300529742,0.010429157795841497,-0.11384781507600739,1.0,0.0,0.21882520073301936,1.0
ENSG00000286219,NOTCH2NLC,0.014282578947133558,-0.35901976329333607,0.6135461724393423,0.018136563367844118,0.1529917555909579,0.8899710118426056,0.01349008739482445,-0.22859279126727383,0.9273248539309331,0.02751374700842519,0.8743429619101102,0.9247294639013143,0.01738192965973583,0.2686218217464065,1.0,0.0,-0.008980716789793064,1.0
ENSG00000271383,NBPF19,0.13965188303863924,0.4669827676792786,0.10080244156073037,0.09770342201386992,-0.33817681290385604,0.32553956347753343,0.11803826470471394,0.05490571712623593,1.0,0.11652881085921257,0.03350038454318671,1.0,0.05909856084310181,-0.9290239372543563,0.7057831759088874,0.07060596705950717,-0.4183335111135653,1.0
ENSG00000150337,FCGR1A,0.10103602144083368,-0.13104161223865995,0.8065395207386815,0.05909009355329858,-1.1399691473562088,4.7050091667270906e-05,0.269801747896489,1.6501972688332793,6.475874270429623e-08,0.11167344374007872,0.08178504178058743,1.0,0.09386242016257347,-0.15832748577560052,1.0,0.08825745882438396,-0.04894712410743729,1.0
ENSG00000203814,HIST2H2BF,0.000528984405449391,0.20285912431477904,1.0,0.0,-0.9890272492814685,0.7725552552399986,0.0033725218487061126,3.5262947108961944,0.13729517318924336,0.0,0.8743429619101093,1.0,0.0,2.0759767438040093,1.0,0.0,4.466752714176605,1.0
ENSG00000233030,AC243772.2,0.003173906432696346,1.5951765470935388,0.24234622499788674,0.001170100862441556,-0.4040647485603124,0.9198022337484199,0.0,-0.3805958847123243,0.8902512814932753,0.0,-0.44758513297725244,1.0,0.0034763859319471655,1.9060517423616972,0.9819761120247764,0.0,3.144824619289243,1.0
ENSG00000183598,HIST2H3D,0.000528984405449391,0.20285912431477904,1.0,0.0,-0.9890272492814685,0.8203790394997477,0.0016862609243530563,2.3563697094538814,0.5481838845754916,0.0,0.8743429619101093,1.0,0.0034763859319471655,3.4910142430828532,0.7653808417881209,0.0,4.466752714176605,1.0
ENSG00000270882,HIST2H4A,0.05818828459943301,1.6515001538231546,1.3976200237108695e-07,0.02047676509272723,-0.9065650890894963,0.021665578572328176,0.015176348319177507,-1.0765896978222234,0.1532792031270631,0.024276835595669285,-0.41105925695213763,1.0,0.0034763859319471655,-2.3334141923336924,0.31541022403573316,0.0,-0.9510998007092928,1.0
ENSG00000203812,HIST2H2AA3,0.014811563352582949,0.6014085008050527,0.3478015061795013,0.011115958193194782,-0.05941657717286741,1.0,0.006745043697412225,-0.5696297091023403,0.6434216214934367,0.008092278531889763,-0.34804945942633747,1.0,0.013905543727788662,0.5650148245266307,1.0,0.0,0.5360153766137188,1.0
ENSG00000272196,HIST2H2AA4,1.524533056505145,0.2622811254091919,0.3466634849126594,1.3549767987073218,-0.014332923396410124,1.0,0.8279541138573506,-0.7914487835797817,0.058544820219996525,1.3093306664597635,-0.06727347120527616,1.0,1.6721416332665866,0.3113666467488644,0.8977973037668421,0.9178775717735931,-0.5743381523572106,1.0
ENSG00000203852,HIST2H3A,0.001057968810898782,2.372784125757091,0.33027761454634813,0.0,-0.5739897500026245,1.0,0.0,1.3563697094538814,1.0,0.0,1.2893804611889532,1.0,0.0,2.4910142430828532,1.0,0.0,4.8817902134554485,1.0
ENSG00000270276,HIST2H4B,0.018514454190728686,1.7878216250359342,0.0007684613081127007,0.004095353018545446,-1.5125892053384824,0.02666713595008753,0.006745043697412225,-0.3514495390528065,0.9609563916530679,0.0048553671191338575,-0.7695132278646142,1.0,0.0034763859319471655,-0.6244629743370824,1.0,0.035302983529753584,2.3792898729262655,1.0
ENSG00000264207,AC239868.1,0.07299984795201596,1.2920528536442344,0.0001765915761438971,0.03744322759812979,-0.3929241909551129,0.4642079664626245,0.020235131092236677,-1.1655829937414728,0.14867196804295849,0.02589529130204724,-0.8195539103642098,0.9778090751175442,0.006952771863894331,-2.2094254750582385,0.4409895706709246,0.05295447529463037,0.6025665695223248,1.0
ENSG00000184678,HIST2H2BE,1.0923527972529925,0.30010219463059074,0.26495598912726254,1.1712709633039975,0.44753799601492616,0.06009808942395151,0.29003687898872565,-1.8498495028117792,1.3612516279026607e-06,0.9500334996438581,-0.021051994860578287,1.0,0.39978438217392404,-1.3089186282348182,0.265820185739604,0.35302983529753584,-1.4118091583734194,1.0
ENSG00000184260,HIST2H2AC,0.03597093957055859,0.8302568913563313,0.035138897194706684,0.012286059055636338,-1.3624856448089142,0.0014363633765950377,0.0269801747896489,0.1339772881174346,1.0,0.029132202714803143,0.2519057557702915,1.0,0.03824024525141882,0.7067429341382914,0.8823444681484298,0.0,-0.6100628828742254,1.0
ENSG00000184270,HIST2H2AB,0.02115937621797564,2.4449339115129263,2.7438856867127664e-05,0.002340201724883112,-2.281808998509315,0.0039398078193656726,0.005058782773059169,-0.702523979599686,0.757205258972304,0.0048553671191338575,-0.7695132278646142,1.0,0.0,-1.6519437107591894,0.8984959150365973,0.035302983529753584,2.3792898729262655,1.0
ENSG00000178096,BOLA1,0.7908316861468395,0.7292365668619023,0.0007773493005399096,0.5698391200090377,-0.08144288350286633,0.8866096086005626,0.3119582710053154,-1.0053382874188346,0.015829480407343277,0.4256538507774015,-0.5273123254479858,0.9247294639013143,0.3754496806502939,-0.6798908501368868,0.8120085008653188,0.47659027765167333,-0.2890886359825283,1.0
ENSG00000159164,SV2A,0.006347812865392692,-0.46593496720984806,0.6536262676746224,0.00585050431220778,-0.5739897500026263,0.5499665581242429,0.01349008739482445,0.9819741946723841,0.4096962493313315,0.011329189944645667,0.704417960467798,1.0,0.013905543727788662,1.1125026198291232,0.8443733969202207,0.017651491764876792,2.0744352913978448,1.0
ENSG00000143368,SF3B4,1.1695845204486035,1.0716145910365262,8.46151427301197e-08,0.5838803303583364,-0.5897884598493643,0.014443438767492418,0.4418003621805007,-0.8985660851468871,0.030267005055337276,0.6328161811937794,-0.3394804044302977,1.0,0.5005995742003918,-0.6674416516002478,0.8145279646955667,0.3706813270624126,-1.0421224616168958,1.0
ENSG00000014914,MTMR11,0.0883403957100483,0.9804667029783305,0.0004088084560150612,0.05031433708498691,-0.3789737675974827,0.33118363215445906,0.0539603495792978,-0.1538250228653011,1.0,0.02103992418291338,-1.5519217927919877,0.08468319934097535,0.04519301711531315,-0.3502880108980877,1.0,0.035302983529753584,-0.23368700396448716,1.0
ENSG00000264522,OTUD7B,0.42847736841400674,0.43875519038814814,0.0755728603980719,0.371507023825194,0.08545096667780694,0.8462829140180377,0.16862609243530563,-1.1678131611988516,0.005176474179512745,0.32207268556921254,-0.1647954319968472,1.0,0.2850636464196676,-0.33116301868027365,1.0,0.2824238682380287,-0.2810453632005445,1.0
ENSG00000285184,AC244033.2,0.1057968810898782,0.6379734162945585,0.02411177512902519,0.08658746382067514,0.12685346276867016,0.7924973282331349,0.03878400126012029,-1.11756147887853,0.0390652394521786,0.05988286113598424,-0.47018656191438435,1.0,0.04519301711531315,-0.796148433643832,0.827448629263292,0.017651491764876792,-1.2543464745305801,1.0
ENSG00000136631,VPS45,0.5078250292314154,0.833576888250891,0.00011822012127706322,0.30832157725334997,-0.3582610589471886,0.2137288943690566,0.2630567041990768,-0.5247669883989574,0.3004980546927406,0.27351901437787396,-0.46613552934903124,1.0,0.21553592778072425,-0.7835826924447902,0.7328397762038764,0.2824238682380287,-0.3184593248436616,1.0
ENSG00000023902,PLEKHO1,0.5337452650984356,-0.6504185166898646,0.004795768165205534,0.34927510743880447,-1.385703617218774,1.3191509188068123e-09,2.227550681070387,2.066069639720878,1.9112143810121966e-16,0.6748960295596061,-0.11917106114926945,1.0,1.220211462113455,0.8062125033092129,0.3850246897997253,0.8825745882438395,0.28742901473204285,1.0
ENSG00000143401,ANP32E,0.7516868401435847,1.49168953102591,3.556167883873967e-14,0.2492314837000514,-1.118213729370641,1.5305042473881563e-06,0.32544835840013986,-0.4956153943108794,0.3275166743193908,0.27999283720338575,-0.7332424477717159,0.6006868064412031,0.1912012262570941,-1.2453071469909833,0.36695130296859685,0.44128729412191975,0.019351538645359767,1.0
ENSG00000276110,AC242988.1,0.0,-0.2121783749640649,1.0,0.000585050431220778,2.0109727507185315,0.5564172914090412,0.0,1.9413322101750374,1.0,0.0,1.8743429619101093,1.0,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000118298,CA14,0.011637656919886602,-4.20234401485949,7.412640840126236e-41,0.29837571992259676,2.083339728050371,3.2156135780186986e-21,0.05733287142800391,-1.419232733319293,0.002270550539760133,0.23791298883755901,0.8406223440661096,0.17954427137984422,0.11472073575425647,-0.3284135112753255,1.0,0.10590895058926074,-0.27085679655502837,1.0
ENSG00000117362,APH1A,2.7131610155499266,0.7159599543484925,0.0005431496823245085,1.778553310911165,-0.2877125638027629,0.3009364508801443,1.2748132588109105,-0.7479226286133833,0.07471966072274278,1.6702462889820469,-0.32507284046337925,1.0,1.574802827172066,-0.3949642700660546,1.0,1.941664094136447,-0.08465244842391273,1.0
ENSG00000118292,C1orf54,0.14335477387678497,-0.5593437613504504,0.057145694850212966,0.14567755737397373,-0.5030232286484821,0.1055181955337248,0.42662401386132326,1.4583416825551603,3.717701975066965e-06,0.20392541900362202,0.15394383613193297,1.0,0.1633901388015168,-0.17826454357177735,1.0,0.2824238682380287,0.6669949399585589,1.0
ENSG00000159208,CIART,0.009521719298089037,-1.1737042271494298,0.017455442981140504,0.022231916386389564,0.5414874674173102,0.3308339240809302,0.01349008739482445,-0.28106021116140933,0.9329676814548908,0.03236911412755905,1.0967353832465578,0.6072704263167393,0.02433470152363016,0.6665858076663076,0.9963728700864533,0.0,-0.05680924188040759,1.0
ENSG00000266472,MRPS21,3.280761282597123,0.20977555646009005,0.4924677140052857,3.34648846658285,0.24302211191199485,0.3831181781118587,1.8363381466204782,-0.7796289690142174,0.04622854368916075,2.856574321757086,-0.08095972995990164,1.0,1.9293941922306768,-0.6687845107437489,0.7901094255322395,2.2946939294339828,-0.40408256708646295,1.0
ENSG00000117360,PRPF3,0.47449901168810377,0.49117618418569897,0.03886785840225673,0.4036847975423368,0.08816355468197679,0.829105022486611,0.21752765924154427,-0.9058938200372908,0.0354590938802268,0.32530959698196843,-0.2804250265895767,1.0,0.26072894489603743,-0.5867384732220304,0.8722319388739503,0.12356044235413753,-1.493973280662453,1.0
ENSG00000163125,RPRD2,0.6136219103212935,0.7057046815288397,0.001265403179980508,0.4148007557355316,-0.2315975525555476,0.4859165499609723,0.24956661680425232,-0.9694262028731926,0.020914106805560412,0.43374612930929124,-0.10472358106381985,1.0,0.3233038916710864,-0.5343413311940408,0.906798849654844,0.17651491764876792,-1.2899552236112324,1.0
ENSG00000143374,TARS2,0.5649553450199496,0.6270728598883144,0.005401596607526083,0.43937287384680423,0.0033191781750954163,1.0,0.22933148571201564,-1.0152400248251068,0.015124680535407995,0.3301649641011023,-0.4539050532166973,1.0,0.2850636464196676,-0.639757879489816,0.8345961255315294,0.3706813270624126,-0.20438622999152467,1.0
ENSG00000143369,ECM1,0.3983252573033914,0.1952257994123512,0.5715093615169506,0.26093249232446697,-0.6807512549853225,0.006395440504117238,0.5227408865494474,0.5963941372411761,0.09090172011809115,0.3463495211648818,-0.08827062219978044,1.0,0.49712318826844465,0.4752378523295626,0.7682325208240912,0.40598431059216616,0.18520900267155915,1.0
ENSG00000228126,FALEC,0.003702890838145737,0.4658935301485716,0.8442926472992716,0.003510302587324668,0.3588960541388371,0.9711688475567761,0.0016862609243530563,-0.05866778982496257,1.0,0.0016184557063779524,-0.1256570380898907,1.0,0.0034763859319471655,1.0759767438040093,1.0,0.0,2.3792898729262655,1.0
ENSG00000237781,AL356356.1,0.003173906432696346,-0.31171404851498075,0.8760157126693384,0.005265453880987002,0.7479383448847372,0.5859069910112357,0.0016862609243530563,-0.3805958847123243,0.9874150532022646,0.0048553671191338575,0.704417960467798,1.0,0.0034763859319471655,0.7540486489166476,1.0,0.0,2.0744352913978448,1.0
ENSG00000143382,ADAMTSL4,0.030152111110615287,-0.720519594082309,0.07022089473301271,0.02574221897371423,-0.9729075839181931,0.012511497866731,0.11803826470471394,1.8431518162361353,2.2981142797021927e-06,0.024276835595669285,-0.8191439955892141,0.9247294639013143,0.10776796389036213,1.498547915768261,0.10395828470226498,0.07060596705950717,1.0204964842870408,1.0
ENSG00000203804,ADAMTSL4-AS1,0.019572423001627468,1.2283942164219157,0.012061292009993566,0.008190706037090892,-0.7545619956444467,0.23885773102402458,0.005058782773059169,-1.0128641002118366,0.36156369755790985,0.009710734238267715,-0.20094516539412677,1.0,0.013905543727788662,0.46716750112848615,1.0,0.0,0.4443849011481502,1.0
ENSG00000143384,MCL1,2.5994293683783076,0.6435295620191457,0.0023009310450488227,1.59426242507662,-0.47222200249265833,0.05303776589125304,2.0555520667863756,0.03807262659870747,1.0,1.5520990224164564,-0.4152148864434486,1.0,1.4670348632817038,-0.4762154229684712,0.9455592203586715,1.8710581270769397,-0.11370839430961044,1.0
ENSG00000143420,ENSA,4.82962762175294,1.0361738251100148,1.0038150089101432e-07,2.5537451322786957,-0.5010206957598577,0.03678538342287055,1.8801809306536577,-0.8732071877649645,0.02236958909454212,2.4050251796776374,-0.49163228877984655,0.9247294639013143,2.0684496295085637,-0.690518814752491,0.7740198516018774,2.206436470609599,-0.5828365675868741,1.0
ENSG00000143457,GOLPH3L,0.7135999629512285,0.7634494068270274,0.00036592681147941603,0.4996330682625444,-0.1165253792178711,0.7891150321922711,0.2934094008374318,-0.922606240248933,0.027772988446976375,0.4110877494199999,-0.40043028038044903,1.0,0.2433470152363016,-1.1471411968038958,0.44307884465091407,0.35302983529753584,-0.5407418223703194,1.0
ENSG00000143452,HORMAD1,0.0,-2.0195332970216704,0.2573312215653453,0.000585050431220778,-0.5739897500026245,0.8730273458580247,0.006745043697412225,3.678297804341245,0.016370294890138883,0.0,0.06698803985250557,1.0,0.0034763859319471655,2.4910142430828532,0.8977973037668421,0.0,3.659397792119001,1.0
ENSG00000163131,CTSS,0.5501437816673667,-0.9073849336488584,3.534287080627963e-05,0.47447589972005094,-1.13747252331333,6.04155331556476e-07,2.708135044511008,2.1377013683539774,7.776594117354069e-18,1.0519962091456692,0.3439561040354402,1.0,0.9281950438298932,0.12525764657522837,1.0,0.6354537035355645,-0.41886122180149876,1.0
ENSG00000143387,CTSK,0.9140850526165477,0.5655484100652549,0.012242645538480555,0.33874419967683045,-1.4375636994037162,3.1176686469704153e-10,1.3085384772979716,1.0073416205960934,0.0006599310665275651,0.5616041301131495,-0.4131836794253815,1.0,0.8795256407826328,0.29482358694673566,0.9247304738076894,1.0767409976574842,0.5738916784721444,1.0
ENSG00000143437,ARNT,0.2851225945372218,0.5203413141709488,0.03429614215789579,0.1971619953214022,-0.3228574332251233,0.2960181238976409,0.22258644201460343,-0.049145015706454576,1.0,0.18450395052708657,-0.3502879316223364,1.0,0.19815399812098844,-0.2107005039003007,1.0,0.15886342588389113,-0.41589033518523655,1.0
ENSG00000283324,CTXND2,0.0,-0.2121783749640649,1.0,0.0,0.010972750718531543,1.0,0.0016862609243530563,3.9413322101750374,0.29707031368762643,0.0,1.8743429619101093,1.0,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000143379,SETDB1,0.4946004190951806,0.6610068636817179,0.003395241627939621,0.387303385468155,0.0451014282572022,0.96775683168429,0.22764522478766258,-0.8025121923766725,0.06931336674546293,0.2443868116630708,-0.6963117021271621,0.6861269295440605,0.2120595418487771,-0.8585701947073738,0.6789991371998787,0.21181790117852148,-0.758362007555857,1.0
ENSG00000143418,CERS2,4.477852992129095,0.6483983883243927,0.0019527831980405994,3.372230685556564,-0.0497915999384031,0.9746647813262184,1.529438658388222,-1.2754029664937305,0.0004485919490301079,2.9876692339737003,-0.23541488194650895,1.0,2.290938329153182,-0.6220227908393607,0.8302963362397382,2.6124207812017652,-0.4208052674004066,1.0
ENSG00000259357,AL590133.2,0.01057968810898782,0.13574492845624153,0.9757671023698654,0.012286059055636338,0.47040436935582797,0.5702787281440406,0.005058782773059169,-0.702523979599686,0.5862647834784707,0.009710734238267715,0.1271090322900772,1.0,0.006952771863894331,-0.011486097446328891,1.0,0.0,0.7388322596134058,1.0
ENSG00000231073,AL590133.1,0.002644922027246955,-0.5341064698514284,0.7592643028566799,0.006435554743428558,1.4260102499973755,0.1088305740875871,0.0016862609243530563,-0.3065953032685478,0.9841007273518074,0.0,-1.4475851329772524,1.0,0.006952771863894331,1.4910142430828541,0.8977973037668421,0.0,2.144824619289243,1.0
ENSG00000143412,ANXA9,1.0717224054404662,0.3160842601224906,0.23228247863083953,0.9694285645328291,0.07138999204256341,0.8915289261311783,0.4418003621805007,-1.1793048285914258,0.0027518275550298204,1.0309562849627556,0.1555819631214953,1.0,0.7404702035047462,-0.35748195229552204,1.0,0.7237111623599485,-0.3685458064588585,1.0
ENSG00000143409,MINDY1,0.4231875243595128,-0.09595049670150613,0.8631779388116019,0.47623105101371327,0.16592916155292814,0.6010676297719613,0.32207583655143374,-0.50092017426364,0.32684312667865734,0.45640450919858255,0.056105199404732575,1.0,0.5840328365671238,0.4338288964916468,0.8150002937454351,0.38833281882728937,-0.14923668216517583,1.0
ENSG00000143363,PRUNE1,0.36235431773283283,0.922174011659298,3.238736978227403e-05,0.23285007162586963,-0.18167232722386517,0.6387653190751892,0.10117565546118337,-1.4156428318115244,0.0012657534257755833,0.19583314047173225,-0.41045270027265857,1.0,0.11472073575425647,-1.1551032246483746,0.5180018292157513,0.21181790117852148,-0.17488223568144123,1.0
ENSG00000163141,BNIPL,0.13753594541684167,-0.9391598805576495,0.00010038487914923202,0.34927510743880447,1.1933152732794208,3.694331872495716e-08,0.10623443823424254,-1.109876730739726,0.0122616292111233,0.25247909019496056,0.25010047352714326,1.0,0.14600820914178095,-0.5772432853207072,0.8977973037668421,0.08825745882438396,-1.076279106078633,1.0
ENSG00000143443,C1orf56,0.7654404346852688,0.8058680804533882,0.00019416491850835366,0.5212799342177131,-0.14377725688953835,0.7350618948580568,0.3473697504167296,-0.7483450929607458,0.10050763292553218,0.30426967279905504,-0.9562686537416895,0.23140133490489576,0.3615441369225052,-0.6470096395693463,0.8376325473687604,0.7060596705950717,0.3541542835203298,1.0
ENSG00000197622,CDC42SE1,1.4875041481236875,0.7563692216315345,0.0002646539583308234,0.9267198830537123,-0.36122356314723464,0.17226904485898606,0.8549342886469995,-0.40871948562671145,0.44527060286418685,0.8108463088953541,-0.49451997499241174,0.9247294639013143,0.8169506940075839,-0.45395005363935825,0.9711845127810413,0.8296201129492091,-0.409764232388395,1.0
ENSG00000213190,MLLT11,0.026978204677918942,0.4221721527192548,0.6969361451563958,0.016381412074181784,-0.6228993504835714,0.5962726688801249,0.028666435714001955,0.45304572886555583,0.688763494959604,0.02103992418291338,-0.03254763369840763,1.0,0.020858315591682993,0.0759767438040102,1.0,0.035302983529753584,1.1937342197701888,1.0
ENSG00000143458,GABPB2,0.20841985574706007,0.9216773717707252,7.675713149759353e-05,0.12403069141880493,-0.33646667040950273,0.3081817878898105,0.10117565546118337,-0.566722304840336,0.30265529011990916,0.10034425379543305,-0.5830053422266972,0.9247294639013143,0.05562217491115465,-1.3640374210060466,0.4030700217762184,0.15886342588389113,0.2475841937144434,1.0
ENSG00000261168,AL592424.1,0.004231875243595128,0.3727841257570912,0.8704042207903486,0.004680403449766224,0.5959352514396876,0.7182303563668923,0.0,-1.3805958847123243,0.3928020393686842,0.003236911412755905,0.2893804611889541,1.0,0.0034763859319471655,0.8280492303604241,1.0,0.0,2.144824619289243,1.0
ENSG00000143434,SEMA6C,0.14441274268768375,-0.07414822407161958,0.9387710546912575,0.18429088583454506,0.481863484730892,0.07327321057099638,0.11129322100730171,-0.4540580466533446,0.45403359822551803,0.10034425379543305,-0.6180189318294889,0.9247294639013143,0.1633901388015168,0.16109335744196107,1.0,0.12356044235413753,-0.11067611385914367,1.0
ENSG00000163154,TNFAIP8L2,0.05131148732859093,-0.8782393009794598,0.0038938126626514077,0.042123631047896015,-1.1915201131802124,0.0001186232017909384,0.2512528777286054,2.1533426129843654,3.637810505417176e-12,0.08577815243803148,0.1575552496815349,1.0,0.10429157795841497,0.4679306299698127,0.8890555308989033,0.10590895058926074,0.6230559450552802,1.0
ENSG00000163156,SCNM1,0.8749402066132927,0.73644426567034,0.0005291132874338059,0.5224500350801548,-0.45869182731241603,0.07478674172715917,0.5935638453722758,-0.1540423977004831,0.9587358596749923,0.4936289904452755,-0.4494697773221945,1.0,0.4727884867448145,-0.4846489653615488,0.9446847146317664,0.4942417694165501,-0.3813305580307933,1.0
ENSG00000163155,LYSMD1,0.17562282260919782,1.002293065431509,6.0621236902863444e-05,0.10062867416997381,-0.35853004282806245,0.3134616131683516,0.050587827730591686,-1.306595303268547,0.01108717964590202,0.09225197526354328,-0.4021023631832432,1.0,0.06952771863894332,-0.7581180262060156,0.8376325473687604,0.12356044235413753,0.20936487148395333,1.0
ENSG00000163157,TMOD4,0.000528984405449391,0.7878216250359351,1.0,0.0,-0.5739897500026245,1.0,0.0,1.3563697094538814,1.0,0.0016184557063779524,2.8743429619101093,1.0,0.0,2.4910142430828532,1.0,0.0,4.8817902134554485,1.0
ENSG00000163159,VPS72,0.8791720818568879,0.8940029555314668,1.499288872764967e-05,0.5265453880987002,-0.3454462421509137,0.21741824799870846,0.35748731596284794,-0.872298457275271,0.03832238907079777,0.4644967877304723,-0.46748469041495644,0.9826755081722877,0.4241190836975542,-0.5725635248935306,0.8773183481631741,0.40598431059216616,-0.5849094056458877,1.0
ENSG00000143398,PIP5K1A,0.5818828459943302,0.7891325701882816,0.0002637434486455343,0.41246055401064846,-0.07143264509575631,0.9334459462838374,0.22764522478766258,-0.9831310148814294,0.019738715063776346,0.2961773942671653,-0.5800904506458378,0.9012267656194555,0.22944147150851293,-0.9172785265626424,0.6256409327659148,0.17651491764876792,-1.1705308216746335,1.0
ENSG00000159352,PSMD4,4.053607498958684,0.9772432823160884,6.263488292131457e-07,2.2097354787208783,-0.47834931593126284,0.048630827979890004,1.6373593575468177,-0.8451996174829781,0.028157728842086744,1.9842266960193697,-0.5483901018217339,0.8501172530719537,2.2353161542420272,-0.33930575760514836,1.0,1.8181036517823095,-0.634616952125986,1.0
ENSG00000232671,ZNF687-AS1,0.04020281481415372,0.5468135255321398,0.3671566673404549,0.03217777371714279,0.010972750718530655,1.0,0.015176348319177507,-1.0405204431147013,0.42050746999860306,0.029132202714803143,-0.09689804510846578,1.0,0.02433470152363016,-0.24595135108335242,1.0,0.017651491764876792,0.09171328282968005,1.0
ENSG00000143373,ZNF687,0.3538905672456426,0.9835460959103026,1.1619682124804768e-05,0.18546098669698663,-0.5480495316563008,0.051015196445264394,0.16019478781354035,-0.6523701401102764,0.2123829029086461,0.1634640263441732,-0.6244084937701655,0.9076855468727851,0.19467761218904128,-0.31754543482003417,1.0,0.2647723764731519,0.19179224203600298,1.0
ENSG00000143393,PI4KB,1.1875699902338828,0.8889181105057276,1.3636198919730674e-05,0.6418003230491934,-0.5510332857938123,0.023179882147888266,0.6593280214220449,-0.3908642201661507,0.4778166179677549,0.5810255985896849,-0.5923566571912255,0.8548973347502419,0.7091827301172218,-0.2582147707491812,1.0,0.7413626541248252,-0.17609659289523574,1.0
ENSG00000143390,RFX5,0.575006048723488,0.5772218985672575,0.012898430631165445,0.39783429323012903,-0.2796889466349457,0.37196409408056896,0.43674157940744157,-0.0635148619563417,1.0,0.3285465083947243,-0.5186478307949409,0.9247294639013143,0.33720943539887505,-0.44438135785859867,0.9963728700864533,0.33537834353265905,-0.3955746863413814,1.0
ENSG00000224645,AL391069.1,0.000528984405449391,0.7878216250359351,1.0,0.000585050431220778,1.0109727507185315,0.7725552552399986,0.0,1.3563697094538814,1.0,0.0,1.2893804611889532,1.0,0.0,2.4910142430828532,1.0,0.0,4.8817902134554485,1.0
ENSG00000237976,AL391069.2,0.004231875243595128,-2.1507778302999228,5.554982518829584e-05,0.015796361642961006,0.17447148300141002,0.872419992587962,0.04721530588188558,2.1846033611874027,1.3842226655981863e-05,0.01294764565102362,-0.06425649342574591,1.0,0.013905543727788662,0.20808027981135524,1.0,0.017651491764876792,1.2188252007330194,1.0
ENSG00000143416,SELENBP1,3.0353125184686056,0.908629648776935,5.084551460875357e-06,1.9096046075046194,-0.2365128282627572,0.4319946959879538,0.9847763798221848,-1.2151031295852717,0.001522467973390429,1.5472436552973226,-0.5196246082967529,0.9055485054576289,1.4009835305747078,-0.6393566766685997,0.8245030594474116,1.2356044235413755,-0.8016163075262015,1.0
ENSG00000159377,PSMB4,5.719379391718816,1.0026510720443165,2.9458822116549356e-07,3.0662493100280974,-0.4949879510122033,0.03984131505453188,2.458568427706756,-0.7364152003867594,0.06305846420008686,2.7999283720338575,-0.535606765085098,0.8735856163226384,2.402182678975491,-0.7359871940011036,0.7358735401974639,3.459692385915851,-0.19406670408184135,1.0
ENSG00000143442,POGZ,0.9733313060268795,0.7499250172774062,0.0003873892264025852,0.7324831398884141,0.02718297789978963,1.0,0.4080751436934396,-0.9020396109961065,0.02940464158240614,0.43374612930929124,-0.8115846848999035,0.40832912172162966,0.34763859319471657,-1.0915656063273087,0.4730841423535081,0.47659027765167333,-0.5803711979374209,1.0
ENSG00000143375,CGN,0.37399197465271944,0.0386813169236262,0.9922435230319268,0.4967078161064405,0.7088687802061444,0.001542667007980793,0.12984209117518533,-1.602988306048771,8.695284978765198e-05,0.27028210296511807,-0.4898959378352161,0.9675284794421578,0.2989691901474562,-0.3036505912974299,1.0,0.17651491764876792,-0.955694374786543,1.0
ENSG00000143367,TUFT1,1.0653745925750735,2.3173025222416124,3.7147546366700305e-33,0.23870057593807742,-1.482995217782033,1.228732934159919e-10,0.17874365798142397,-1.6648221719919487,2.8483557368746383e-05,0.1974515961781102,-1.5218789153245655,0.002203050516048517,0.14600820914178095,-1.8803825280688087,0.038131349639863546,0.33537834353265905,-0.6063177054377047,1.0
ENSG00000143376,SNX27,0.8294475477446451,0.7073530910481689,0.0010137652585528614,0.5651587165592715,-0.2144004465561572,0.5114673199168851,0.3979575781473213,-0.7163367360460541,0.10498128279518029,0.5583672187003936,-0.18388343062791213,1.0,0.33025666353498073,-0.9519292527658745,0.583267483500869,0.2824238682380287,-1.0945913942988257,1.0
ENSG00000159409,CELF3,0.019043438596178075,-0.7306454638983144,0.09704125735498888,0.04680403449766224,1.39662644321628,4.84496675698947e-05,0.0033725218487061126,-2.602988306048772,0.001828840298405337,0.033987569833937,0.41491134327281376,1.0,0.006952771863894331,-1.4683437724198,0.686492603185298,0.0,-0.6829944053280768,1.0
ENSG00000178796,RIIAD1,0.1296011793351008,-1.041153339125424,1.33972140561638e-05,0.34634985528270057,1.1812018936273194,5.412925446359976e-08,0.10454817730988948,-1.127147527707728,0.011192945791397324,0.2816112929097637,0.4413835546340048,0.9247294639013143,0.13905543727788663,-0.6419504010659232,0.8568836614413066,0.08825745882438396,-1.0698183024422705,1.0
