Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000243414,TICAM2,0.08168453531341102,0.13177519101122126,0.8007099569444199,0.08264525346471552,0.13837145207158663,0.8812786926090812,0.07529813662190582,0.03953138814861967,1.0,0.0762683272569399,0.01681363512021017,1.0,0.058603031751594425,-0.397535278117612,0.9537062851002243,0.06288556321919814,-0.25517200404814444,1.0,0.07989481557347024,0.08041456939321456,1.0,0.04048150523483896,0.004604344620978029,1.0
ENSG00000249249,AC010226.1,0.004901072118804661,-0.46855571113313843,0.6604104069491439,0.004132262673235776,-0.568856850888519,0.6600235086942738,0.004706133538869114,0.4888750094647838,1.0,0.023111614320284815,2.3195197500700537,0.006238826303971083,0.009452101895418456,0.8530081835329852,0.9792986311440556,0.008983651888456878,0.8934424911487566,1.0,0.0,-2.0981127502635815,0.29447669563332307,0.0,2.5537661239142873,1.0
ENSG00000134970,TMED7,0.7945182468151112,0.10126901792552051,0.8135472810047375,0.8694280664488073,0.2596284702814687,0.5076919189987685,0.5176746892756026,-0.5671327681346006,1.0,0.5153889993423514,-0.5989530948219961,0.3315634094893482,0.642742928888455,-0.2652830650883345,1.0,0.8294905243675184,0.13646084881462367,1.0,0.7607375917647818,0.002555629786025304,1.0,0.7286670942271013,-0.04010193002876067,1.0
ENSG00000249021,AC008549.2,0.0,-0.7315901169669328,0.7941043086667361,0.0,0.1191991427967416,1.0,0.0,2.948306628102081,1.0,0.0023111614320284815,3.4450506321539143,0.4015441354641066,0.0018904203790836912,3.126026677939402,0.7959985445022867,0.0,2.2626763008144746,1.0,0.0,1.4043875902656016,1.0,0.0,6.05626646444347,1.0
ENSG00000129596,CDO1,0.003267381412536441,-1.7987043128254694,0.005279968950161336,0.004132262673235776,-1.202728952090621,0.17943668862235207,0.06117973600529848,3.1311706852518912,0.0006180940271701241,0.020800452888256334,1.4094267224231913,0.12612328311526586,0.01890420379083691,1.2635302016893357,0.4593274895371223,0.005989101258971252,-0.15236119846436846,1.0,0.006947375267258281,-0.2122837701828928,1.0,0.0,1.997372775389902,1.0
ENSG00000145782,ATG12,0.7596661784147225,0.7098685600488412,0.0010672103787910494,0.4611605143331126,-0.3852734400640472,0.3039084388002387,0.3058986800264924,-0.9101767856413607,0.8974746560922222,0.44374299494946845,-0.3850827644705672,0.6504839403963126,0.4007691203657425,-0.5513042163864114,0.6652761385924891,0.5150627082715277,-0.15079673594971355,1.0,0.5748953033656228,0.016768153765547744,1.0,0.44529655758322856,-0.2885225882527037,1.0
ENSG00000177879,AP3S1,1.0259577635364425,0.707889523578224,0.000936560097573764,0.6396742618168981,-0.3393860721548595,0.3918021203526665,0.3576661489540527,-1.126610959829145,0.7214241452461472,0.561612227982921,-0.4876239892248383,0.48492116338040325,0.6068249416858649,-0.3759464581107233,0.8890839023869276,0.6827575435227227,-0.18236566091825085,1.0,0.7381586221461924,-0.06710317734242238,1.0,0.6881855889922623,-0.1372132649777385,1.0
ENSG00000287148,LINCADL,0.0005445635687560735,-2.901515118409244,0.0032097771592713275,0.0008264525346471552,-2.0507258586455714,0.09931294439263542,0.06117973600529848,4.433733455272321,4.194555251185731e-06,0.004622322864056963,0.3295734147339777,1.0,0.011342522274502146,1.4739499813597083,0.5604169565217721,0.011978202517942503,1.584604395701838,1.0,0.0,-1.818004831070846,0.3747800817823576,0.0,2.8338740431070226,1.0
ENSG00000172901,LVRN,0.0005445635687560735,-1.6060592348830731,0.42041070785948587,0.0016529050692943104,-0.032803950648309765,1.0,0.014118400616607341,3.363344127380925,0.6163592985412372,0.0069334842960854445,2.2751256307116003,0.27697812799071775,0.0018904203790836912,0.6665950593021037,1.0,0.002994550629485626,1.3882071828983342,1.0,0.0,-0.5956124097343984,1.0,0.0,4.05626646444347,1.0
ENSG00000272265,AC034236.3,0.0,-1.1466276162457767,0.7941043086667361,0.0,-0.2958383564821023,1.0,0.0,2.533269128823237,1.0,0.0023111614320284815,2.860088131432758,0.5105459068939907,0.0,1.126026677939402,1.0,0.002994550629485626,3.2626763008144746,1.0,0.0017368438168145703,2.4043875902656016,0.6824316017182469,0.0,5.641228965164626,1.0
ENSG00000271918,AC034236.2,0.032129250556608334,-0.7943258723148956,0.023600865742861892,0.05371941475206509,0.2407611226776547,0.7245024045818852,0.03764906831095291,-0.19767267771519936,1.0,0.04391206720854115,-0.06591128712346617,1.0,0.056712611372510734,0.3186717558817964,0.9792986311440556,0.047912810071770014,0.08335260136991351,1.0,0.08336850320709938,0.9674353145583172,0.06473074392953626,0.04048150523483896,0.6987144598253874,1.0
ENSG00000145781,COMMD10,0.37465973530417856,0.2677120861435802,0.3633919185993482,0.3190106783738019,-0.08335289281174463,0.9964888001148436,0.15059627324381164,-1.1451442829878564,0.7638348973265924,0.18489291456227852,-0.8963377767392671,0.11187244842545971,0.27978221610438625,-0.2750246271059238,1.0,0.44019894253438696,0.4359560538899401,1.0,0.4012109216841657,0.30526654383088747,0.6111938266742959,0.36433354711355065,0.22084762396799018,1.0
ENSG00000092421,SEMA6A,0.010346707806365396,-0.4394093654736224,0.5953152330550786,0.007438072811824397,-0.8565533109565813,0.33033612209825336,0.014118400616607341,0.5109013157947828,1.0,0.036978582912455704,1.8320737552631607,0.008995467500643116,0.02268504454900429,1.01911147402289,0.6086849760567304,0.008983651888456878,-0.17472901149282283,1.0,0.006947375267258281,-0.6887218141258797,0.6971806674073725,0.04048150523483896,2.5751397747068543,1.0
ENSG00000248445,SEMA6A-AS1,0.03158468698785226,1.3436980103373042,0.0009207143274212484,0.009917430415765862,-1.054830256978307,0.10806050490959394,0.004706133538869114,-1.0960874912563732,1.0,0.025422775752313297,0.5542797019086718,0.6646139507261714,0.0037808407581673823,-1.9037206654546512,0.2081146507346892,0.014972753147428129,-0.13725430607416023,1.0,0.015631594351331133,-0.1965164543245761,1.0,0.04048150523483896,2.0118723450850178,1.0
ENSG00000249167,SEMA6A-AS2,0.0,-1.1466276162457767,0.7941043086667361,0.0008264525346471552,1.1191991427967416,0.8491887105569949,0.0,2.533269128823237,1.0,0.004622322864056963,4.03001313287507,0.09720414086412625,0.0,1.126026677939402,1.0,0.0,1.8476388015356324,1.0,0.0,0.9893500909867576,1.0,0.0,5.641228965164626,1.0
ENSG00000248663,LINC00992,0.0615356832694363,-0.29673117677534533,0.4841788241833642,0.07603363318753828,0.14528837166540187,0.8645722778777372,0.028236801233214683,-1.151229045448833,0.896057312124144,0.027733937184341778,-1.322115199787992,0.06234434049091981,0.0642742928888455,-0.11972973646255669,1.0,0.0808528669961119,0.2498522604568918,1.0,0.13894750534516562,1.1693287570929924,0.0056825524194356125,0.04048150523483896,0.12947631139724747,1.0
ENSG00000249797,LINC02147,0.0,-2.9539825383033795,0.03517547383077175,0.0,-2.103193278539706,0.21155773318762036,0.004706133538869114,1.8328294106821446,1.0,0.020800452888256334,4.4450506321539125,8.268779833546623e-06,0.0037808407581673823,1.1260266779394001,0.9749029300217107,0.002994550629485626,1.1471990833945398,1.0,0.0,-0.8180048310708461,0.7907513200049356,0.0,3.8338740431070226,1.0
ENSG00000250891,LINC02208,0.0016336907062682205,0.5314442888668616,0.9126943055050454,0.0024793576039414656,1.3822335486305342,0.5215982797934412,0.0,1.5332691288232372,1.0,0.0,0.4450506321539134,1.0,0.0,0.12602667793940192,1.0,0.0,0.8476388015356324,1.0,0.0017368438168145703,1.181995168929154,0.930645351982859,0.0,4.641228965164626,1.0
ENSG00000169570,DTWD2,0.041931394794217654,-0.23626482873045251,0.6716502165310775,0.042975531801652075,-0.14534672995465225,0.9240576165992779,0.02353066769434557,-0.7765861337635505,1.0,0.027733937184341778,-0.706258691121052,0.46109963980249447,0.05293177061434335,0.23581482347751326,1.0,0.06588011384868377,0.5832981982012124,1.0,0.07989481557347024,0.9218871232080188,0.08344197524794006,0.0,-0.283583538441154,1.0
ENSG00000249494,AC008629.1,0.0005445635687560735,-0.9539825383033804,0.7068919967441611,0.0024793576039414656,1.3822335486305342,0.5215982797934412,0.004706133538869114,2.7259142067656335,1.0,0.004622322864056963,2.4450506321539143,0.3213776745682867,0.0,0.12602667793940192,1.0,0.0,0.8476388015356324,1.0,0.0,-0.010649909013242365,1.0,0.0,4.641228965164626,1.0
ENSG00000172869,DMXL1,0.20475590185228362,0.18779142282478256,0.6167131203530901,0.19669570324602295,0.08146649544163331,0.9423154349551089,0.11765333847172785,-0.6565554300567804,1.0,0.14791433164982282,-0.36230428990369035,0.7250681609956223,0.15312405070577897,-0.318937682563738,0.9823230641400218,0.17967303776913754,-0.057674215959552466,1.0,0.21536863328500672,0.22381534462378072,0.7907513200049356,0.2024075261741948,0.30583861047070204,1.0
ENSG00000145779,TNFAIP8,0.08604104386345961,-0.7315901169669328,0.008064499013029375,0.05619877235600656,-1.3345188246461626,5.917642040534048e-05,0.14118400616607343,0.2466741070481553,1.0,0.48534390072598116,2.434830789836034,9.981627973416446e-16,0.17769951563386696,0.616397502443534,0.4408084221033028,0.15871118336273815,0.4176509607908159,1.0,0.034736876336291404,-1.8827750864610842,0.0005629414218975724,0.04048150523483896,-0.6671100649747803,1.0
ENSG00000133835,HSD17B4,0.9769470423483958,0.6380009501861289,0.0037805850519002375,0.728931135558791,-0.05839063729238786,1.0,0.4047274843427438,-0.9125306242262938,0.8974746560922222,0.4668546092697533,-0.7335345019499452,0.20275062220904533,0.5784686359996095,-0.4143948418116422,0.8526684472389912,0.6498174865983808,-0.2221989319919876,1.0,0.642632212221391,-0.25180756483717204,0.8631055155492525,0.8096301046967792,0.11990895989428352,1.0
ENSG00000164334,FAM170A,0.0,-0.1466276162457767,1.0,0.0,0.7041616435178977,1.0,0.004706133538869114,5.533269128823237,0.6442159252780777,0.0,2.4450506321539134,1.0,0.0,2.126026677939402,1.0,0.0,2.8476388015356324,1.0,0.0,1.9893500909867576,1.0,0.0,6.641228965164626,1.0
ENSG00000261036,AC113418.1,0.0,-0.1466276162457767,1.0,0.0,0.7041616435178977,1.0,0.0,3.533269128823237,1.0,0.0023111614320284815,4.445050632153914,0.2596552112320851,0.0,2.126026677939402,1.0,0.0,2.8476388015356324,1.0,0.0,1.9893500909867576,1.0,0.0,6.641228965164626,1.0
ENSG00000184838,PRR16,0.043020521931729803,1.317319483514014,0.0014127319418333253,0.013223240554354483,-1.1272387525063579,0.08640855849544604,0.02353066769434557,0.07383751018593987,1.0,0.039289744344484186,0.7080850379877068,0.4227383447989029,0.01890420379083691,-0.40322639019546713,1.0,0.014972753147428129,-0.6117928171016658,1.0,0.0034736876336291405,-2.502503005342917,0.02955204197817845,0.08096301046967792,2.1493758688349525,1.0
ENSG00000248927,AC114284.1,0.0,-0.7315901169669328,0.7911392444765689,0.0,0.1191991427967416,1.0,0.0,2.948306628102081,1.0,0.0023111614320284815,3.4450506321539143,0.4015441354641066,0.0018904203790836912,3.126026677939402,0.7959985445022867,0.0,2.2626763008144746,1.0,0.0,1.4043875902656016,1.0,0.0,6.05626646444347,1.0
ENSG00000151304,SRFBP1,0.10564533233867825,0.19391615680893315,0.632944228322311,0.08925687374189277,-0.14970585116155233,0.8921702934023797,0.0658858695441676,-0.4905776131311308,1.0,0.07857948868896837,-0.29603107048452504,0.8788138841837193,0.0850689170587661,-0.1864617210616557,1.0,0.12277657580891066,0.3913332838850536,1.0,0.10768431664250336,0.18527030096201447,0.8998377819890168,0.12144451570451688,0.6783329598273662,1.0
ENSG00000113083,LOX,0.23688515240889196,1.4317321496511326,2.957593937934824e-10,0.03719036405912199,-2.185904329449262,1.0668547106643664e-10,0.18353920801589543,0.42893246900850146,1.0,0.19413756029039245,0.5257666409636674,0.3055148546984505,0.15312405070577897,0.14818832786356007,1.0,0.038929158183313134,-1.8247865404358645,0.31994631108310484,0.03994740778673512,-1.8851190269293836,0.0005495719613493328,0.24288903140903376,0.954728437981408,1.0
ENSG00000164185,ZNF474,0.001089127137512147,-0.8835932104119824,0.6167131203530901,0.004958715207882931,1.9265540648543453,0.1340113376896635,0.0,0.9483066281020811,1.0,0.0,-0.1399118685672427,1.0,0.0,-0.45893582278175593,1.0,0.002994550629485626,1.3882071828983342,1.0,0.0034736876336291405,1.252384496820551,0.7480451047422653,0.0,4.05626646444347,1.0
ENSG00000250803,AC010255.3,0.0005445635687560735,1.8533723837542233,0.6167131203530901,0.0,0.7041616435178977,1.0,0.0,3.533269128823237,1.0,0.0,2.4450506321539134,1.0,0.0,2.126026677939402,1.0,0.0,2.8476388015356324,1.0,0.0,1.9893500909867576,1.0,0.0,6.641228965164626,1.0
ENSG00000272139,AC113349.2,0.0005445635687560735,0.8533723837542233,1.0,0.0,0.1191991427967416,1.0,0.0,2.948306628102081,1.0,0.0,1.8600881314327573,1.0,0.0,1.541064177218244,1.0,0.002994550629485626,3.8476388015356324,1.0,0.0,1.4043875902656016,1.0,0.0,6.05626646444347,1.0
ENSG00000064692,SNCAIP,0.002178254275024294,-1.7315901169669328,0.02716355556770797,0.003305810138588621,-0.8808008572032584,0.45861553232804125,0.0,-0.5541937124271028,1.0,0.03004509861637026,2.8600881314327573,0.00012829537005285495,0.01701378341175322,1.8040985830520393,0.1736548244787656,0.0,-1.2398240397147076,1.0,0.005210531450443711,0.035153780599881834,1.0,0.0,2.5537661239142873,1.0
ENSG00000250328,AC022101.1,0.0016336907062682205,1.2684098830330672,0.6180816840829452,0.0008264525346471552,0.38223354863053416,1.0,0.0,1.948306628102081,1.0,0.0,0.8600881314327573,1.0,0.0,0.5410641772182441,1.0,0.0,1.2626763008144746,1.0,0.0017368438168145703,1.667421996099396,0.8318560978579297,0.0,5.05626646444347,1.0
ENSG00000251538,LINC02201,0.0005445635687560735,0.8533723837542233,1.0,0.0008264525346471552,1.7041616435178977,0.7245024045818852,0.0,2.948306628102081,1.0,0.0,1.8600881314327573,1.0,0.0,1.541064177218244,1.0,0.0,2.2626763008144746,1.0,0.0,1.4043875902656016,1.0,0.0,6.05626646444347,1.0
ENSG00000205302,SNX2,0.7199130378955291,0.4407905362016917,0.07002707102867171,0.5297560747088265,-0.2232563543472028,0.6600235086942738,0.4094336178816129,-0.5561211609982168,1.0,0.5847238423032058,-0.032851018793165765,1.0,0.45937215211733695,-0.4149111988897567,0.8536257398087581,0.6108883284150677,0.035766827477642815,1.0,0.5505794899302188,-0.13135239487938088,1.0,0.6072225785225844,0.058146197661693266,1.0
ENSG00000064652,SNX24,0.16881470631438278,0.10072015234737597,0.8398306743859827,0.17024922213731397,0.1030278521255954,0.8999795433379127,0.09882880431625139,-0.6744107946144937,1.0,0.14791433164982282,-0.12129619039989592,1.0,0.13421984691494207,-0.279587567452817,1.0,0.1886566896575944,0.257051751620597,1.0,0.1632633187805696,0.027824238801393175,1.0,0.16192602093935585,0.26618953381770183,1.0
ENSG00000168938,PPIC,0.7362499449582113,0.7007296560531231,0.0014846178373938165,0.4785160175607029,-0.2688478426037906,0.5472881544659195,0.35296001541518357,-0.6601913870798645,1.0,0.39058628201281337,-0.5373390377215512,0.4256266319383631,0.538769808038852,-0.04221588011586552,1.0,0.3623406261677607,-0.6389489785814012,1.0,0.456789923822232,-0.3066622805080834,0.7747737169711636,0.44529655758322856,-0.24802147130816143,1.0
ENSG00000223652,AC106786.1,0.004356508550048588,4.023297385196535,0.0023637221878330095,0.0,-1.4657633579244145,0.5243980090653123,0.0,1.363344127380925,1.0,0.0,0.27512563071159946,1.0,0.0,-0.04389832350291201,1.0,0.0,0.6777138000933185,1.0,0.0,-0.18057491045555452,1.0,0.0,4.471303963722314,1.0
ENSG00000061455,PRDM6,0.03975314051919336,1.4778632486620173,4.9443085065060045e-05,0.016529050692943106,-0.561732416455138,0.4208203857308196,0.014118400616607341,-0.3493739205386044,1.0,0.025422775752313297,0.2486534193504104,0.9849636459503545,0.007561681516334765,-1.4224099467566411,0.3842558117137238,0.0,-3.071224435738963,0.6144211265971021,0.013894750534516562,-0.660903869986118,0.6005893471678452,0.04048150523483896,1.7343383695561085,1.0
ENSG00000168944,CEP120,0.18188423196452855,0.3465719057914143,0.24768933154895487,0.12396788019707329,-0.42375583140283934,0.31100054043326714,0.10353493785512051,-0.5652207345761262,1.0,0.1640924616740222,0.08554507945007472,1.0,0.13611026729402576,-0.21162576924097776,1.0,0.15571663273325254,0.00950521792773884,1.0,0.18410544458234446,0.27138545875060727,0.7232252860395646,0.08096301046967792,-0.43202001686601177,1.0
ENSG00000151292,CSNK1G3,0.3468869932976188,0.5858224967979364,0.012873809160536223,0.23471251983979208,-0.27159081023542564,0.5643432301755278,0.15059627324381164,-0.8454526619654104,0.962329051837646,0.18489291456227852,-0.5868760092993859,0.3940104899536067,0.21361750283645708,-0.376473662589782,0.9143757207217953,0.2934659616895913,0.12495199581980776,1.0,0.26226341633900013,-0.05504402837169575,1.0,0.36433354711355065,0.516073833842337,1.0
ENSG00000253807,LINC01170,0.0,-1.7315901169669328,0.3910748780436639,0.0016529050692943104,1.2891241442390537,0.6581857951422991,0.0,1.948306628102081,1.0,0.004622322864056963,3.0300131328750703,0.21445478094333992,0.0,0.5410641772182441,1.0,0.002994550629485626,2.525710706648269,1.0,0.0,0.40438759026560156,1.0,0.0,5.05626646444347,1.0
ENSG00000168916,ZNF608,0.0016336907062682205,-2.7904838060205,0.00021038066987013617,0.005785167742530087,-0.8194003125391154,0.4442872451499152,0.014118400616607341,0.8894129390485119,1.0,0.03466742148042722,2.197123118710328,0.0042713931147895295,0.013232942653585838,0.602464721882388,0.9884882527628392,0.02096185440639938,1.3240768454786185,1.0,0.015631594351331133,0.851846567236823,0.6341663934951687,0.04048150523483896,2.9407892470235346,1.0
ENSG00000248752,AC116362.1,0.0,-3.0535182118542945,0.021893631377577865,0.0008264525346471552,-1.103193278539706,0.5252345070309538,0.0,0.6263785332147176,1.0,0.0023111614320284815,0.6376957100963088,1.0,0.007561681516334765,1.9885231541894663,0.5012585371699381,0.002994550629485626,1.040283879478027,1.0,0.012157906717701993,2.9893500909867567,0.012318728409587847,0.0,3.7343383695561085,1.0
ENSG00000155324,GRAMD2B,0.07514977248833814,0.0007699025269589654,1.0,0.07520718065289113,0.008555079112748665,1.0,0.04235520184982203,-0.714658384620348,1.0,0.07395716582491141,0.009664487483266537,1.0,0.07183597440518026,-0.04389832350291112,1.0,0.050907360701255636,-0.5215950081300877,1.0,0.1059474728256888,0.5859943967555492,0.33177694637603683,0.08096301046967792,0.6300017097413728,1.0
ENSG00000164904,ALDH7A1,0.43020521931729805,-0.2571859913934753,0.42000940908079376,0.6801704360146088,0.6807167904686185,0.008339874068489348,0.32472321418196887,-0.5835946288676612,1.0,0.18258175313025005,-1.4732163269386493,0.0029473917596119213,0.3289331459605622,-0.6051565636327989,0.6216551990852688,0.4551716956818151,-0.09096065380022522,1.0,0.703421745809901,0.6233294119162249,0.12689304042320282,0.2024075261741948,-1.0574757016057177,1.0
ENSG00000164902,PHAX,0.36050108251652063,0.22201697754861582,0.49539950795551185,0.32562229865097914,-0.00886589599155374,1.0,0.25413121109893216,-0.36044607803754825,1.0,0.21031569031459182,-0.6734391047170505,0.28510901631120794,0.2703301142089678,-0.29837292454313413,0.9897598177330227,0.39228613246261695,0.2865534028324157,1.0,0.35431613863017236,0.13258297480407588,0.930645351982859,0.36433354711355065,0.24891154238586632,1.0
ENSG00000113368,LMNB1,0.37738255314795893,1.5108045228078242,4.988356029925184e-13,0.12066207005848466,-1.043072286102136,0.0006809215799812479,0.10353493785512051,-1.0608120165088422,0.8517037573668337,0.11093574873736711,-1.0237188510627204,0.07443856446903173,0.13989110805219312,-0.6936415055570544,0.5359015292846974,0.19464579091656567,-0.1686630107934688,1.0,0.14242119297879477,-0.6731574316284958,0.2869065192979681,0.08096301046967792,-0.9171917481040373,1.0
ENSG00000173926,MARCH3,0.02995099628158404,-1.0046086113733494,0.0026309200406374224,0.03966972166306345,-0.3953740300330173,0.5252345070309538,0.009412267077738228,-1.8817683704556067,0.6442159252780777,0.05084555150462659,0.08596953884908487,1.0,0.04537008909800858,-0.1004818518692785,1.0,0.059891012589712515,0.34513846100644807,1.0,0.14763172442923847,1.980986618052131,6.11286527440332e-08,0.04048150523483896,0.6356044159707492,1.0
ENSG00000164241,C5orf63,0.18297335910204068,0.14145270815791244,0.75161464803251,0.19091053550349285,0.2023930783231398,0.6745432698920745,0.0658858695441676,-1.3313297450688428,0.6684035751267074,0.062401358664769,-1.4974638731853265,0.007670590161958827,0.13421984691494207,-0.37824058876396993,0.9264523950147892,0.15272208210376692,-0.16100529287361987,1.0,0.270947635423073,0.7682710015943421,0.0678798581763368,0.04048150523483896,-1.1515613291364368,1.0
ENSG00000283897,AC011416.3,0.001089127137512147,-1.6491279567749588,0.3803159080042332,0.003305810138588621,0.11919914279674071,1.0,0.0,0.28534161537965197,1.0,0.004622322864056963,0.9425502916247295,0.7168106812302181,0.0,-1.1219008355041842,1.0,0.011978202517942503,2.2626763008144755,1.0,0.006947375267258281,1.4043875902656016,0.5546161445489192,0.08096301046967792,5.138728624635443,1.0
ENSG00000145794,MEGF10,0.0027228178437803674,1.4383348844753794,0.3527443671148519,0.0016529050692943104,0.48176922218145,1.0,0.0,1.363344127380925,1.0,0.0,0.27512563071159946,1.0,0.0018904203790836912,1.126026677939402,1.0,0.0,0.6777138000933185,1.0,0.0,-0.18057491045555452,1.0,0.0,4.471303963722314,1.0
ENSG00000164244,PRRC1,0.7678346319460636,0.6232591546569074,0.005145063114184706,0.5562025558175354,-0.12323524949834919,0.895217616364484,0.2682496117155395,-1.1633387277268283,0.6959035122188485,0.29582866329964563,-1.063849662747684,0.037867036547313236,0.43479668718924896,-0.4913573004741324,0.7648038621944544,0.5809428221202114,-0.032368499921939686,1.0,0.6339479931373182,0.10630623733260702,0.9714087698200883,0.28337053664387274,-0.9371437261961781,1.0
ENSG00000230561,CCDC192,0.0005445635687560735,-1.7315901169669328,0.29681666579871974,0.004132262673235776,1.2891241442390537,0.5252345070309538,0.0,0.8328294106821446,1.0,0.0,-0.25538908598717924,1.0,0.0037808407581673823,1.2515575600232598,0.9422914254256095,0.005989101258971252,1.9731696836194903,1.0,0.0017368438168145703,0.40438759026560156,1.0,0.04048150523483896,5.05626646444347,1.0
ENSG00000245937,LINC01184,0.3240153234098637,0.19602395765138536,0.5698237274256902,0.3289281087895678,0.19339004084799516,0.6659001687034547,0.17883307447702634,-0.7291871583729317,1.0,0.1756482688341646,-0.7989269950690763,0.180238632590951,0.22306960473187554,-0.4477796016706739,0.8262388450628839,0.32041691735496197,0.1227460396700002,1.0,0.33694770046202666,0.2075868828318943,0.7960627565820079,0.3238520418787117,0.23466961981008772,1.0
ENSG00000064651,SLC12A2,0.6393176297196302,0.06953682064830258,0.9126943055050454,0.8115763890235065,0.5321182664160973,0.06079758211017686,0.3576661489540527,-0.8077369724010719,0.962329051837646,0.27040588754733236,-1.2610209540665094,0.011602115023590298,0.45937215211733695,-0.4716900952625016,0.7959985445022867,0.5330300120484414,-0.22840046271373737,1.0,0.7103691210771592,0.22381534462378083,0.745017134061559,0.6881855889922623,0.17634291643522126,1.0
ENSG00000138829,FBN2,0.9497188639105921,2.8475966452500643,3.0879460548855316e-43,0.08429815853400983,-2.6317056423273386,1.0080184939745454e-17,0.06117973600529848,-2.742190286791433,0.01950766896422487,0.09013529584911079,-2.298437407635272,1.4494625757788951e-05,0.12287732464043992,-1.8773847567097344,0.0012623715719967219,0.18266758839862318,-1.2486937936080487,0.9440522773372847,0.24142129053722527,-0.8778403808015032,0.11603213685343307,0.7286670942271013,0.8096716947813971,1.0
ENSG00000113396,SLC27A6,0.019059724906462572,0.4997354291395224,0.4040661145436623,0.021487765900826038,0.677689432156706,0.32504252335718503,0.02353066769434557,0.8703041161008072,1.0,0.0023111614320284815,-1.8768774627334484,0.1265411757934258,0.0037808407581673823,-1.592791569516546,0.3889008932354843,0.008983651888456878,-0.43776341732661717,1.0,0.013894750534516562,-0.030549466450947804,1.0,0.0,1.301378962280002,1.0
ENSG00000066583,ISOC1,0.6714468802762386,0.6816298952927713,0.002071698013662444,0.5107476664119419,0.008570721389879465,1.0,0.18353920801589543,-1.4801931309833254,0.4642431315611597,0.18258175313025005,-1.5459042282430795,0.0016741663031511695,0.3232618848233112,-0.7074518310492824,0.4446874072025863,0.44019894253438696,-0.21670343204968345,1.0,0.5714216157319937,0.1920226292167485,0.8068178044722188,0.24288903140903376,-0.9051143218258039,1.0
ENSG00000145808,ADAMTS19,0.007079326393828955,0.9602875876707344,0.2899267986211629,0.006611620277177242,0.7041616435178968,0.6882779603444527,0.004706133538869114,0.8894129390485119,1.0,0.0,-1.2553890859871792,0.5852885351201443,0.0,-1.5744130402016907,0.7959985445022867,0.0,-0.8528009166054602,1.0,0.005210531450443711,0.4657881349297446,1.0,0.0,2.9407892470235346,1.0
ENSG00000198108,CHSY3,0.019059724906462572,0.4085875410813271,0.5349908974505628,0.009917430415765862,-0.7653236397833227,0.34171505831962695,0.018824534155476455,0.5332691288232372,1.0,0.027733937184341778,0.975565348852693,0.2582435508866319,0.01701378341175322,0.21913608233088322,1.0,0.008983651888456878,-0.49221120134899365,1.0,0.010421062900887422,-0.48869720581788645,0.8318560978579297,0.08096301046967792,2.8686394612676995,1.0
ENSG00000169567,HINT1,9.388275925354707,0.6232901487710851,0.0031964494100525866,7.209971912261782,-0.015570982034395886,1.0,3.8166743000228514,-0.962959895484276,0.8401450467259707,4.1924468376996655,-0.8507290523030058,0.07496131667642816,5.450081952898281,-0.4577264002417989,0.7291772069003938,5.321316468595957,-0.47935174166825156,1.0,6.975164768327314,-0.06829322348171196,1.0,7.9343750260284365,0.07770843145314066,1.0
ENSG00000186687,LYRM7,0.1764385962769678,0.35531794825623253,0.2504214485138549,0.13553821568213345,-0.20331174145055186,0.7592460545041234,0.12706560554946608,-0.2216183733402315,1.0,0.12249155589750953,-0.3118145194499977,0.8342196303886887,0.11531564312410515,-0.4156320385608945,0.9134499888284737,0.14972753147428128,0.0023947553733152382,1.0,0.16847385023101333,0.18199516892915346,0.8886275246607451,0.24288903140903376,0.8468130988145208,1.0
ENSG00000158985,CDC42SE2,0.3474315568663749,-0.03274874469593958,1.0,0.2636383585524425,-0.5246570469779834,0.13456752539489994,0.28707414587101593,-0.29225391593329175,1.0,0.6794814610163736,1.075028249065506,0.0025594338257070824,0.39320743884940773,0.17964503131371545,1.0,0.3952806830921026,0.18267697874925526,1.0,0.2692107916062584,-0.4256874082920863,0.5955005914867098,0.44529655758322856,0.4060125034705955,1.0
ENSG00000158987,RAPGEF6,0.20203308400850326,-0.016859741275446982,1.0,0.239671235047675,0.31728434292263596,0.40789647971374693,0.15059627324381164,-0.4152750879841234,1.0,0.20338220601850637,0.009392075276851486,1.0,0.13800068767310944,-0.5982106113838825,0.6690645588598854,0.23956405035885006,0.2641613190010639,1.0,0.1945265074832319,-0.06545229425182919,1.0,0.16192602093935585,-0.06888866687881912,1.0
