Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000235749,AL390860.1,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000162722,TRIM58,0.0013738667889828902,-0.8777487278957139,0.49323311584421103,0.0020981547009468514,-0.07944102060008262,1.0,0.0,0.32724404618950054,1.0,0.00651118506448488,2.0976301662959322,0.09656576517574145
ENSG00000196071,OR2L13,0.0009159111926552601,2.029141867712804,0.37090658356895156,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000196240,OR2T2,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0013022370128969762,3.512667665574776,0.336313305488166
ENSG00000175137,SH3BP5L,0.22623006458584924,0.0939678869760705,0.8118292701374515,0.21506085684705228,-0.03024896202920191,1.0,0.21555104435082478,-0.0011573635557176054,1.0,0.20314897401192827,-0.11306444094867762,0.9861701429785903
ENSG00000171161,ZNF672,0.36957016623639743,0.20757308643549877,0.48771037398156863,0.29269258078208577,-0.3347600769075769,0.24944992094526913,0.4782538796533925,0.5284511376353205,1.0,0.326861490237141,-0.06847312419397156,1.0
ENSG00000171163,ZNF692,0.563285383482985,0.735379823670578,0.0005696725440332537,0.3409501389038634,-0.5161074365834761,0.03870434058542205,0.3165905963902739,-0.46720339208871553,1.0,0.33988386036611073,-0.4015462708396007,0.3612629173404953
ENSG00000185220,PGBD2,0.05220693798134982,0.013545012661785094,1.0,0.06294464102840554,0.4682506027672999,0.18901651403020864,0.04041582081577965,-0.2775010667221931,1.0,0.028649214283733473,-0.9121376099528886,0.08628205140405594
ENSG00000184731,FAM110C,0.16120036990732578,0.7178791813828105,0.0033925689482722523,0.11697212457778697,-0.14176561505392504,0.7757328621035824,0.08756761176752258,-0.48889176141031365,1.0,0.054693954541672994,-1.294687256482828,0.001508879944586712
ENSG00000035115,SH3YL1,0.5362660032996548,0.7562931720520542,0.00039153982385069404,0.34199921625433677,-0.39521898663718935,0.14357587042380388,0.3570064172060536,-0.20311109800155225,1.0,0.24091384738594057,-0.862558655472635,0.01771949540738696
ENSG00000143727,ACP1,1.3624178990746993,0.7491194998612083,0.0002469246983332841,0.8765041263205472,-0.3824545818189908,0.13719051967484586,0.7039088792081623,-0.5954138652773346,1.0,0.6875811428096034,-0.68576112856688,0.05821393412392498
ENSG00000189292,ALKAL2,0.0,-1.1407831337295082,0.7204085005957571,0.0,-0.8164066147662901,0.7757328621035824,0.0033679850679816372,4.027683764330592,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000225942,LINC01875,0.0022897779816381503,3.029141867712804,0.053096243094870856,0.0,-1.81640661476629,0.3840528176438815,0.0,1.442721263609437,1.0,0.0,-0.07229483514637991,1.0
ENSG00000151353,TMEM18,0.3173632282550476,0.5166490053240926,0.03120018252666429,0.22345347565083967,-0.34977738305017336,0.25089397116446094,0.2357589547587146,-0.14787457125440806,1.0,0.2122646331022071,-0.3465261880024457,0.5019299917234282
ENSG00000233296,AC092159.2,0.00045795559632763003,0.44417936699164784,1.0,0.0005245386752367129,0.768555885954866,1.0,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000237667,LINC01115,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000235688,SNTG2-AS1,0.0068693339449144505,0.9847477483543505,0.2752440703857767,0.003147232051420277,-0.746017286874892,0.48811677510693285,0.0033679850679816372,0.3838275745558679,1.0,0.003906711038690928,-0.010894290482236002,1.0
ENSG00000172554,SNTG2,0.0013738667889828902,1.4441793669916478,0.55573157872633,0.0,-1.5533722089324957,0.5691950830451599,0.0,1.7057556694432314,1.0,0.0013022370128969762,1.5126676655747762,0.7312634432671339
ENSG00000231482,AC105450.1,0.0022897779816381503,1.4441793669916478,0.3219928117334957,0.0005245386752367129,-1.0387990361027377,0.5451121687480208,0.0,1.0276837643305932,1.0,0.0013022370128969762,0.7053127435171724,1.0
ENSG00000115705,TPO,0.0036636447706210403,-0.08633534970713175,1.0,0.0005245386752367129,-2.5533722089324957,0.05013807470207021,0.016839925339908187,2.6126462650517484,0.7768038267827123,0.007813422077381857,1.413131992023863,0.28252531626156674
ENSG00000283766,AC141930.2,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000203635,AC144450.1,0.004121600366948671,1.7661074618790096,0.12103507292110967,0.0005245386752367129,-1.81640661476629,0.21049333492104552,0.0,0.32724404618950054,1.0,0.0026044740257939523,0.6381985476586358,0.9310045297298828
ENSG00000130508,PXDN,0.19463112843924277,-0.27643823308707516,0.35653775741516525,0.253876718814569,0.36172189570140945,0.19505087369671112,0.15829529819513696,-0.46416933199908206,1.0,0.22138029219248592,0.02814506597464872,1.0
ENSG00000186487,MYT1L,0.00045795559632763003,-0.5558206330083522,0.862677541531611,0.0005245386752367129,-0.231444114045134,1.0,0.0033679850679816372,3.0276837643305923,1.0,0.0013022370128969762,1.5126676655747762,0.7044027252645348
ENSG00000232057,AC093390.1,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0033679850679816372,5.027683764330592,0.9135394619891747,0.0,1.5126676655747762,1.0
ENSG00000032389,EIPR1,0.1877617944943283,0.4406734234901122,0.10445254228672626,0.1227420500053908,-0.5545995123164973,0.05343890132883219,0.14819134299119205,-0.08408948432592478,1.0,0.1731975227152978,0.15039668332825729,0.8056383486790515
ENSG00000224885,EIPR1-IT1,0.0,-0.5558206330083522,1.0,0.0005245386752367129,1.768555885954866,0.6205934975731594,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000171853,TRAPPC12,0.37918723375927765,0.4046980382615595,0.09993379384872679,0.26331841496882985,-0.4591533480700667,0.08591569831611448,0.3401664918661454,0.07531365044185123,1.0,0.32295477919845006,-0.011146179621399188,1.0
ENSG00000271868,AC114810.1,0.0018318223853105201,1.1811449611578535,0.4761002796776843,0.0,-2.0387990361027377,0.25504524323195127,0.0033679850679816372,2.442721263609436,1.0,0.0013022370128969762,0.9277051648536201,1.0
ENSG00000182551,ADI1,0.7102891299041542,0.2619130153475668,0.3253319918270705,0.6299709489592922,-0.04393379668110364,0.9990080068412802,0.4782538796533925,-0.4427120239177875,1.0,0.5430328343780391,-0.27932083522093976,0.5913510653210007
ENSG00000235078,AC231981.1,0.0009159111926552601,0.44417936699164784,1.0,0.0,-1.5533722089324957,0.6205934975731594,0.0033679850679816372,3.0276837643305923,1.0,0.0013022370128969762,1.5126676655747762,0.7109194042535865
ENSG00000242282,AC108488.1,0.028851202568640693,0.08662736237356405,0.94428913198518,0.02570239508659893,-0.17255042499156392,0.8075872896642844,0.026943880543853098,0.09957668281237808,1.0,0.031253688309527426,0.2376606180749059,0.8219704420230876
ENSG00000171865,RNASEH1,0.22989370935647027,0.4528096721350874,0.07123482205708734,0.16575422137480125,-0.34516985007853807,0.2600744043552794,0.1515593280591737,-0.3511293940984199,1.0,0.1797087077797827,-0.12327876386518444,0.9640536961851778
ENSG00000234171,RNASEH1-AS1,0.0975445420177852,1.4174620286158683,8.934802582496443e-07,0.03304593653991291,-1.2482524017316874,0.00016732503504163126,0.033679850679816374,-0.7982868358943587,1.0,0.04557829545139416,-0.4823142596585992,0.4632603190584131
ENSG00000287126,AC108488.3,0.008243200733897341,0.29978945765647325,0.8339878168046139,0.006294464102840554,-0.2858918980675096,0.8562207045039841,0.0033679850679816372,-0.22024374911299294,1.0,0.009115659090278833,0.5126676655747762,0.776333106090251
ENSG00000171863,RPS7,10.601214099388308,0.19397734789317989,0.4881928697800589,8.61554774076301,-0.29190383944428033,0.2829193501654462,7.901292969484921,-0.33655442478160724,1.0,11.410200707003305,0.25449129767564616,0.5074035735350672
ENSG00000118004,COLEC11,0.004121600366948671,-1.3213553793713295,0.06993227820067463,0.00367177072665699,-1.4013691154874461,0.06971131389828819,0.023575895475871463,1.8577587628882801,0.7894155950737102,0.024742503245042544,2.2496332597409827,0.0007786043610943007
ENSG00000214866,DCDC2C,0.0009159111926552601,0.029141867712803915,1.0,0.0010490773504734257,0.3535183866760221,1.0,0.0,1.442721263609437,1.0,0.0013022370128969762,1.1907395706874144,0.8056383486790515
ENSG00000237401,LINC01304,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000231532,LINC01249,0.0027477335779657803,3.2515342890492516,0.02692338993956266,0.0,-2.0387990361027377,0.25504524323195127,0.0,1.2203288422729894,1.0,0.0,-0.29468725648282756,0.8540900351581248
ENSG00000176887,SOX11,0.004121600366948671,-0.04124746017859415,1.0,0.006819002778077267,1.253982713125109,0.16644329509152495,0.0,-0.4958781917264199,1.0,0.0,-2.010894290482236,0.21376690557249817
ENSG00000242540,AC010729.2,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0033679850679816372,5.027683764330592,0.9135394619891747,0.0,1.5126676655747762,1.0
ENSG00000232044,SILC1,0.0018318223853105201,1.7661074618790096,0.47073343885928093,0.0,-1.81640661476629,0.5019899809534178,0.0033679850679816372,2.7057556694432305,1.0,0.0,-0.07229483514637991,1.0
ENSG00000205837,LINC00487,0.005037511559603931,0.2217869456551993,0.9925746711822758,0.0026226933761835645,-0.9684097082113396,0.3618398327809545,0.0067359701359632745,1.0890843089947353,1.0,0.007813422077381857,1.0720950741887956,0.3679631001591788
ENSG00000225964,NRIR,0.00870115633022497,-0.8486023822361988,0.13077879453001473,0.009441696154260831,-0.6273727903762722,0.3358725184253199,0.010103955203944913,0.005315951302137911,1.0,0.03516039934821835,1.962470583014297,0.00010195176086264376
ENSG00000134326,CMPK2,0.19234135045760462,0.012108670553361733,1.0,0.19040753911092675,-0.011361853395886357,1.0,0.13135141765128386,-0.5406524178031544,1.0,0.21486910712800106,0.2029584765000756,0.6517148556970646
ENSG00000134321,RSAD2,0.19783681761353616,-0.10365910770996889,0.81190308434748,0.17886768825571908,-0.3134374862424405,0.33654353989668884,0.2627028353025677,0.38455823805129774,1.0,0.2773764837470559,0.5194250317500853,0.1341784847918349
ENSG00000271947,AC017076.1,0.00045795559632763003,-0.8777487278957139,0.63882184945339,0.0015736160257101386,1.18359338523371,0.6205934975731594,0.0033679850679816372,2.7057556694432305,1.0,0.0,-0.07229483514637991,1.0
ENSG00000228203,RNF144A-AS1,0.00045795559632763003,-2.948138055787112,0.014095974820641385,0.0015736160257101386,-1.4793716274887192,0.27887363247444,0.016839925339908187,2.5251834238014093,0.8421577865660005,0.015626844154763713,2.891179288828506,0.005471314539092899
ENSG00000151692,RNF144A,0.039842136880503816,-0.9543700094986276,0.001051186322625682,0.06923910513124609,0.27694386156841944,0.5049513757890052,0.06399171629165111,0.12079316872207446,1.0,0.10417896103175808,0.9516508604786522,0.00865158915473316
ENSG00000272002,AC010904.2,0.00045795559632763003,-0.14078313372950824,1.0,0.0005245386752367129,0.18359338523370994,1.0,0.0,2.027683764330593,1.0,0.0013022370128969762,1.92770516485362,0.6350589791333301
ENSG00000229727,AC013460.1,0.0009159111926552601,0.029141867712803915,1.0,0.0,-1.81640661476629,0.7596734362510467,0.010103955203944913,4.442721263609436,0.716785721946394,0.0,-0.07229483514637991,1.0
ENSG00000230515,AC092580.2,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0013022370128969762,3.512667665574776,0.336313305488166
ENSG00000235576,LINC01871,0.016944357064122312,-0.9803184615362621,0.011338030222897035,0.008392618803787406,-2.086495778134033,5.318559531604126e-07,0.016839925339908187,-0.4534429254060237,1.0,0.10417896103175808,2.9698746190975602,1.474130292044523e-17
ENSG00000235665,LINC00298,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0013022370128969762,3.512667665574776,0.336313305488166
ENSG00000236790,LINC00299,0.004121600366948671,0.1811449611578535,1.0,0.0010490773504734257,-1.8944091267675631,0.3009814779465409,0.0067359701359632745,1.3647187516081631,1.0,0.009115659090278833,1.7053127435171724,0.24098067271155096
ENSG00000236008,LINC01814,0.07098311743078266,1.539757026973879,1.1521377306734616e-07,0.023079701710415367,-1.2631529737724714,0.0001651880914321918,0.026943880543853098,-0.5837509477517546,1.0,0.02604474025793952,-0.7954546297875549,0.16074193679107587
ENSG00000235092,ID2-AS1,0.0027477335779657803,0.25153428904925157,0.9491039083425511,0.0026226933761835645,0.18359338523370994,1.0,0.0033679850679816372,1.3272440461894996,1.0,0.0013022370128969762,-0.18777205256631646,0.9439733107981108
ENSG00000115738,ID2,1.0029227559575098,0.6271680038264272,0.0031527186724165522,0.5633545372042296,-0.7340233960556025,0.0010416911853693002,0.6028693271687131,-0.42480917347756625,1.0,0.8803122207183558,0.16581026175292923,0.6945122306962714
ENSG00000134313,KIDINS220,0.21936073064093478,0.19878512029358397,0.5631039982559066,0.17781861090524567,-0.29169499514694763,0.4004783759655673,0.15829529819513696,-0.35457999378424443,1.0,0.23700713634724965,0.270144289132094,0.5176424906138051
ENSG00000143797,MBOAT2,0.3947577240344171,0.8642407658599862,5.13002088679277e-05,0.2454841000107816,-0.37897994043396843,0.18021824049470542,0.21555104435082478,-0.44480400713215085,1.0,0.14585054544446133,-1.1132027787265857,0.0021242543747655566
ENSG00000242136,AC093904.2,0.0018318223853105201,1.7661074618790096,0.36614522615072564,0.0,-1.81640661476629,0.3840528176438815,0.0,1.442721263609437,1.0,0.0013022370128969762,1.1907395706874144,0.8056383486790515
ENSG00000261104,AC093904.4,0.010990934311863121,1.91811055532406,0.003093321086838929,0.00367177072665699,-0.9318838321862257,0.2984733798036103,0.0033679850679816372,0.027683764330592275,1.0,0.0,-2.531726453783677,0.06448375818988399
ENSG00000151693,ASAP2,0.21249139669602032,0.5637992865858945,0.019855610548354385,0.15368983184435686,-0.25818396199755433,0.4642620083936931,0.10777552217541239,-0.6761149659004144,1.0,0.13282817531549157,-0.4265406503064706,0.3716041853433543
ENSG00000119185,ITGB1BP1,0.45841355192395766,0.22178694565519974,0.4463858006798805,0.3797660008713801,-0.227458766093954,0.5063748756857978,0.4007902230898149,-0.06753741654074075,1.0,0.4232270291915172,0.01199071885809544,1.0
ENSG00000119203,CPSF3,0.2509596667875413,0.6082037669942759,0.00945704988656796,0.15683706389577715,-0.532055977695403,0.04719436948725492,0.15829529819513696,-0.340094982134739,1.0,0.18621989284426757,-0.12315120513453026,0.9581213194275818
ENSG00000134330,IAH1,0.5454251152262074,0.7076979799254355,0.0009964681373027604,0.32888574937341897,-0.541376594232543,0.028206056021592044,0.3603744022740352,-0.23771423435058647,1.0,0.33597714932741984,-0.3819160345821291,0.39610950023259117
ENSG00000151694,ADAM17,0.1451719240358587,-0.08214146582094095,0.8847957732309611,0.14057636496343906,-0.14582368849184935,0.7658670883082845,0.1448233579232104,-0.028584455316152724,1.0,0.19012660388295852,0.4154238035318514,0.2843838532654622
ENSG00000271855,AC073195.1,0.02427164660536439,0.8771387742677543,0.04840906618625714,0.011539850855207683,-0.8576292774928023,0.08928803044255393,0.023575895475871463,0.6014190096284944,1.0,0.01302237012896976,-0.40294014713485105,0.7026994577059011
ENSG00000134308,YWHAQ,2.224290331363299,0.715194684706173,0.0004225130085890017,1.3753404064706611,-0.4866194076611399,0.03980335914010145,1.2360505199492609,-0.5047145140646885,1.0,1.3491175453612672,-0.4070576404750285,0.30226360236187216
ENSG00000240687,AC082651.1,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000243491,AC082651.3,0.0,-1.1407831337295082,0.7759752264154645,0.0,-0.8164066147662901,1.0,0.0033679850679816372,4.027683764330592,1.0,0.0013022370128969762,2.512667665574776,0.5004374772095901
ENSG00000115750,TAF1B,0.05907627192626427,0.4112647445189124,0.24826817666651374,0.038291323292280036,-0.5842331726372558,0.10583915571030976,0.023575895475871463,-0.9666696725282655,1.0,0.06771632467064276,0.5263426024718529,0.2696134143802072
ENSG00000269973,AC010969.2,0.048085337614401154,-0.1854521830632363,0.6996440387869867,0.058223792951275125,0.2721300598353684,0.5464771491360162,0.06399171629165111,0.3838275745558679,1.0,0.04297382142560021,-0.2825125425367254,0.7236536840348311
ENSG00000134317,GRHL1,0.183182238531052,0.7970170445549409,0.0007351866279882308,0.13533097821107193,-0.04752584052332054,1.0,0.053887761087706196,-1.3319366206287198,0.6949755442808866,0.05078724350298207,-1.5641479314760542,9.487976607329823e-05
ENSG00000188525,AC010969.1,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000260077,AC104794.3,0.015112534678811792,-0.44563771525792895,0.41331924978933754,0.01468708290662796,-0.46092596016790033,0.4329337011621856,0.016839925339908187,0.104851624853052,1.0,0.037764873374012305,1.3534690707255228,0.006514832489296487
ENSG00000172059,KLF11,0.061366049907902426,-0.8277331901885994,0.0020796052657035755,0.09913780961973873,0.2562624529319435,0.4996177757561517,0.0808316416315593,-0.09664437067160891,1.0,0.14585054544446133,0.8899031321412356,0.008504518461671273
ENSG00000271787,AC104794.5,0.0009159111926552601,0.44417936699164784,1.0,0.0010490773504734257,0.768555885954866,0.8518423517516991,0.0,1.7057556694432314,1.0,0.0,0.19073957068741443,1.0
ENSG00000205795,CYS1,0.010990934311863121,-2.061711562738309,1.4532748331407546e-08,0.04615940342083073,0.9588870980590167,0.005107344969125383,0.023575895475871463,-0.28519919095376256,1.0,0.0599029025932609,1.160365921643895,0.005847495549225938
ENSG00000171848,RRM2,0.5587058275197087,-0.3340188749517575,0.1927596301229526,0.9294825325194552,0.9699456569385211,2.447963141252354e-06,0.3233265665262372,-1.0243520042057261,0.9135394619891747,0.2930033279018196,-1.2600775276376734,0.0002126735417564675
ENSG00000285872,AC007240.3,0.0027477335779657803,1.6665717883280955,0.20819357963207893,0.0005245386752367129,-1.231444114045134,0.545519600372541,0.0033679850679816372,2.0276837643305923,1.0,0.0,-0.657257335867536,0.8618876099168328
ENSG00000115756,HPCAL1,0.40300092476831445,0.4507445434673283,0.05519916715235229,0.23814055855746763,-0.749342747527209,0.0014845635473618956,0.39742223802183324,0.24390138853907728,1.0,0.3958800519206807,0.26051411039218375,0.5001258219695986
ENSG00000115758,ODC1,0.15204125798077317,-0.682253819856685,0.004286524186481855,0.2570239508659893,0.555850257962978,0.023661631741891447,0.10103955203944913,-1.0251471921765005,0.9135394619891747,0.2682608246567771,0.4697526917558117,0.1797296081694798
ENSG00000257135,ODC1-DT,0.0009159111926552601,-1.2927862271745578,0.3594715530918665,0.0015736160257101386,-0.40136911548744614,0.9636763274956238,0.0033679850679816372,1.5682521456932959,1.0,0.00651118506448488,2.2902752442383285,0.09550662104159387
ENSG00000115761,NOL10,0.21478117467765848,0.459609407561254,0.06807510279610668,0.16418060534909112,-0.2152728233739878,0.5742365966041003,0.1515593280591737,-0.24479388844216432,1.0,0.13803712336707946,-0.4393523055234021,0.3460522050176648
ENSG00000243819,RN7SL832P,0.0068693339449144505,0.7437396488505552,0.39408715763896757,0.005245386752367129,0.058062503149851175,1.0,0.0033679850679816372,0.27279626216712405,1.0,0.0013022370128969762,-1.242219836588692,0.3967509915359309
ENSG00000143882,ATP6V1C2,0.06319787229321294,-0.4536878479713988,0.14885656341301537,0.1143494312016034,1.0595271682917842,4.210132763618444e-05,0.04041582081577965,-0.8605911531105788,1.0,0.03646263636111533,-1.156828345358048,0.011485500998701206
ENSG00000272275,AC092687.3,0.0018318223853105201,-1.1407831337295082,0.2560900579271125,0.003147232051420277,-0.124528910128622,0.993705841333945,0.0033679850679816372,0.8577587628882801,1.0,0.009115659090278833,1.92770516485362,0.06030838751064996
ENSG00000143870,PDIA6,1.6806970385224023,0.40234796283123336,0.07654545500001357,1.2683345167223716,-0.28787853435071054,0.3040676800178401,1.1282749977738487,-0.3764440719524974,1.0,1.3347929382194006,-0.13377349633548402,0.8655408145772359
ENSG00000271952,LINC01954,0.0009159111926552601,1.029141867712804,0.7770199722854018,0.0,-1.231444114045134,0.5686391220451491,0.0,2.027683764330593,1.0,0.0013022370128969762,1.92770516485362,0.6350589791333301
ENSG00000162975,KCNF1,0.10487183155902728,0.7898235308528179,0.002897284082431296,0.05769925427603841,-0.6658469381909082,0.02831213419682871,0.09767156697146749,0.360927172445789,1.0,0.05339171752877602,-0.6224919177068591,0.21376690557249817
ENSG00000145063,AC062028.1,0.0022897779816381503,1.029141867712804,0.5335580713206658,0.0015736160257101386,0.18359338523370994,1.0,0.0,0.857758762888281,1.0,0.0,-0.657257335867536,0.8618876099168328
ENSG00000150873,C2orf50,0.07281493981609317,1.391068030532085,1.1201585189152513e-06,0.026751472437072356,-1.1084332239397892,0.0007807126511556676,0.03704783574779801,-0.23910277636430877,1.0,0.02604474025793952,-0.8894307779965693,0.11353556599299054
ENSG00000162976,SLC66A3,0.4263566601810236,-0.4933428472705341,0.0335275475385577,0.7422222254599486,0.8907561893200692,1.8483867642099855e-05,0.3165905963902739,-0.7589125975602143,1.0,0.3581151785466684,-0.6320644574282085,0.096545534002637
ENSG00000134318,ROCK2,0.22668802018217687,-0.04870754883112971,0.9713981596876423,0.22135532094989283,-0.09751731084021742,0.8656100383835682,0.28291074571045755,0.3220310503065842,1.0,0.24872726946332244,0.1289633731007238,0.8233274944271218
ENSG00000224177,LINC00570,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0033679850679816372,5.027683764330592,0.9135394619891747,0.0,1.5126676655747762,1.0
ENSG00000169016,E2F6,0.15478899155873896,0.5455400819508887,0.05849659513755356,0.11225127650065655,-0.2646109779803325,0.5508018859117485,0.09430358190348585,-0.40435408747445356,1.0,0.09506330194147926,-0.4602733222008024,0.42093033250291695
ENSG00000196208,GREB1,0.2482119332095755,0.5660917494587485,0.01705424060767435,0.20089831261566102,-0.008425387059218359,1.0,0.08756761176752258,-1.2046927455784773,0.7768038267827123,0.11589909414783087,-0.8902970014034923,0.022182972595827886
ENSG00000169006,NTSR2,0.0,-0.5558206330083522,1.0,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0013022370128969762,3.512667665574776,0.336313305488166
ENSG00000134324,LPIN1,0.10716160954066543,-0.028031840674429986,1.0,0.0734354145331398,-0.8061382793124618,0.0035238277457359437,0.12798343258330222,0.28517998662295696,1.0,0.1914288408958555,1.032123059784281,0.0009364018388598665
ENSG00000228496,AC106875.1,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7991950920051117,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5097360041589558
ENSG00000224184,MIR3681HG,0.0009159111926552601,-0.5558206330083522,0.8847957732309611,0.0010490773504734257,-0.231444114045134,1.0,0.0,1.0276837643305932,1.0,0.003906711038690928,2.1907395706874144,0.21376690557249817
ENSG00000286427,AC009486.2,0.0009159111926552601,-0.9708581322871961,0.5606886058996907,0.0026226933761835645,1.0315902917886604,0.5746910962298185,0.0,0.7057556694432314,1.0,0.0026044740257939523,1.0976301662959322,0.8745324753948139
ENSG00000261117,AC009486.1,0.00045795559632763003,0.44417936699164784,1.0,0.0005245386752367129,0.768555885954866,1.0,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000071575,TRIB2,0.4607033299055958,-0.3002169232891335,0.25434419535538655,0.6976364380648281,0.7342808950615491,0.0006526691691639938,0.27617477557449427,-0.9476635466353246,0.9135394619891747,0.35681294153377147,-0.6242395799931264,0.10242357398248764
ENSG00000225649,AC064875.1,0.0022897779816381503,-0.6712978504282878,0.5889601644186087,0.00367177072665699,0.3091242673175696,0.985507495560942,0.0067359701359632745,1.6126462650517484,1.0,0.003906711038690928,0.6057770699662584,0.9628145317486767
ENSG00000230448,LINC00276,0.0036636447706210403,2.029141867712804,0.08145190377851268,0.0,-2.6908757326824304,0.07406766666254579,0.0,0.5682521456932967,1.0,0.0026044740257939523,0.9277051648536201,0.891198179621494
ENSG00000162981,LRATD1,0.15891059192568763,1.8210336723826037,4.814535389128856e-13,0.039340400642753466,-1.6488525177867235,1.0122536648066577e-08,0.050519776019724565,-0.836502380323688,1.0,0.055996191554569974,-0.8026877753890997,0.10021784333593965
ENSG00000151779,NBAS,0.2514176223838689,0.2924386055849397,0.2915012143914557,0.19775108056424076,-0.28207018711510123,0.3859322424661981,0.2256549995547697,0.02106891990902726,1.0,0.21617134414089803,-0.060730083513457433,1.0
ENSG00000079785,DDX1,0.6983822843996358,0.6555839588181263,0.0022673269992464795,0.4505787220283363,-0.43744757484254826,0.08973958703701852,0.5051977601972456,-0.12891001084600007,1.0,0.40108899997226866,-0.5236393384115519,0.19587857014303903
ENSG00000233718,MYCNOS,0.004121600366948671,2.1811449611578535,0.04971873626629916,0.0005245386752367129,-1.6908757326824304,0.2021961969599141,0.0,0.4427212636094371,1.0,0.0013022370128969762,0.05323604693747974,1.0
ENSG00000223850,MYCNUT,0.0,-1.1407831337295082,0.7533482324809269,0.0,-0.8164066147662901,0.8012090468371095,0.0,2.442721263609437,1.0,0.0026044740257939523,4.097630166295932,0.1128072933104895
ENSG00000134323,MYCN,0.025187557798019653,1.5510945709081598,0.0002648026904546886,0.00734354145331398,-1.3906427088943873,0.005931061649456983,0.013471940271926549,0.08282531852305386,1.0,0.009115659090278833,-0.6967857000541731,0.43111589345734824
ENSG00000236289,GACAT3,0.0027477335779657803,1.6665717883280955,0.20819357963207893,0.0005245386752367129,-1.231444114045134,0.545519600372541,0.0,0.857758762888281,1.0,0.0013022370128969762,0.5126676655747762,1.0
ENSG00000197872,FAM49A,0.03801031449519329,-0.5210552148476753,0.13934387150128755,0.01783431495804824,-1.8368707173260046,3.981336527119591e-08,0.09767156697146749,1.166390035162185,0.4982319267736345,0.1302237012896976,1.9712068034902064,4.967387435388021e-10
ENSG00000214842,RAD51AP2,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,1.0,0.0033679850679816372,4.027683764330592,1.0,0.0,0.9277051648536201,1.0
ENSG00000163032,VSNL1,0.01053297871553549,0.2217869456551993,0.874533704176983,0.00891715747902412,-0.14898195385316093,0.9705021681188734,0.0,-1.644741577640902,1.0,0.01302237012896976,0.6145472795939897,0.6123747271027867
ENSG00000163029,SMC6,0.1524992135771008,0.20583184000932375,0.545382692281094,0.1222175113301541,-0.30944662604640616,0.3628180557324217,0.11451149231137567,-0.27974476086165456,1.0,0.16408186362501898,0.27013117163575684,0.5328233913771199
ENSG00000178295,GEN1,0.0778524513756971,0.22540726133389688,0.5672015546088797,0.07081272115695623,-0.014345992378197892,1.0,0.03704783574779801,-0.871169512212508,1.0,0.06771632467064276,-0.06775091000143174,1.0
ENSG00000170745,KCNS3,0.09204907486185364,0.2258739031784427,0.550850409334658,0.08917157479024118,0.13112596533957532,0.7943836029578412,0.06735970135963275,-0.28043853103173877,1.0,0.05729842856746695,-0.610189082210757,0.2287624583066131
