Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000115524,SF3B1,0.889269690584297,-0.5202424630028208,0.028098082766305467,1.3542818674470707,0.3469915627432003,0.28783345567702723,1.3153796799445343,0.24393950160844102,0.5667174722543056,0.9823547991579966,-0.21861945741207955,1.0,1.0279380106504852,-0.1559214231968057,1.0,1.4555858809110378,0.41373414100928807,0.38117814133544475,0.8960357068454712,-0.3402155432042762,1.0
ENSG00000115520,COQ10B,0.16948558724656046,-0.6327883586649761,0.013069714559464648,0.3193679627711003,0.6736796893846178,0.014289126342902641,0.16756429043879417,-0.488893533522337,0.37343660993182054,0.15402775596553955,-0.5738604546911916,0.8912384661785946,0.2896174553816843,0.38626469886099035,1.0,0.28741938295125574,0.3821908305229813,0.4944725262902657,0.12544499895836597,-0.7087668080113119,1.0
ENSG00000144381,HSPD1,2.3410196738431166,-0.0878760862085346,0.8589773411999384,3.1985307866391715,0.5441216435509024,0.041335690609648,1.3187309657533102,-0.9686255017409553,0.013770995559473522,1.5060491694408311,-0.7267134055135152,0.7285693877815554,2.343453917137713,-0.06182819937348749,1.0,2.855704863357798,0.262110235678676,0.6951406448572581,1.7203885571433046,-0.5157271341833116,1.0
ENSG00000115541,HSPE1,3.973377736011552,0.1048849011649049,0.7948430919872355,4.81800934215946,0.4712137509481298,0.09163543350738852,1.9370431974724607,-1.0613748362190918,0.004117974972212026,2.091354642109881,-0.9009587923364919,0.5757062778249565,3.318363379619721,-0.2149556198332132,1.0,4.307929114058879,0.20632031854767696,0.8015010055247473,2.7239485488102324,-0.4993435614653823,1.0
ENSG00000115540,MOB4,0.4035875546308721,-0.12466004829620281,0.7948430919872355,0.5231166377541819,0.40078778604052934,0.21800315921637983,0.2681028647020707,-0.7330977974575834,0.12451449325170925,0.25671292660923256,-0.7536736593310414,0.7629887327956797,0.39567455171863913,-0.11612128662619425,1.0,0.583242841427402,0.5225836206832379,0.2610101404285457,0.2688107120536413,-0.6056278005731643,1.0
ENSG00000162944,RFTN2,0.005826067061600516,-0.8338392832982287,0.2843820871651996,0.005659685416196714,-0.6948434330544693,0.5383889371268709,0.02681028647020707,2.0185086327108577,0.003774075080563045,0.01711419510728217,1.2110224547755362,0.7629887327956797,0.008158238179765756,0.1098697772368773,1.0,0.0033616302099562074,-1.002533801875816,0.5930045720914106,0.035841428273818844,2.5498504297628832,1.0
ENSG00000222017,AC011997.1,0.0005296424601455014,-0.2093484183904355,1.0,0.0,-0.6592195233237472,0.8713939377150911,0.003351285808775884,2.9310457914605186,0.21744471188018075,0.0034228390214564343,3.052324708756478,0.8175265696034173,0.0,0.9254452060994502,1.0,0.0,0.6141375585726774,1.0,0.0,4.166521790211377,1.0
ENSG00000247626,MARS2,0.045019609112367624,-0.42693985346306196,0.28109231781997995,0.07519296338661348,0.632334922520096,0.09804158448173668,0.036864143896534717,-0.5843112417747713,0.41949373987681027,0.04791974630039008,-0.122933736988875,1.0,0.05098898862353597,-0.07455479390055064,1.0,0.07227504951405846,0.4766340348227436,0.5182860670698106,0.035841428273818844,-0.07124585701198605,1.0
ENSG00000115896,PLCL1,0.010592849202910029,-0.2432957503137727,0.7948430919872355,0.007276738392252918,-0.7702508357124911,0.39940552243203536,0.036864143896534717,2.097055742899447,0.00017456708154789974,0.006845678042912869,-0.2934501280852526,1.0,0.012237357269648632,0.22183820887967443,1.0,0.0033616302099562074,-1.4097091833816897,0.3219393398020632,0.017920714136909422,1.5342535747118644,1.0
ENSG00000119042,SATB2,0.0741499444203702,-0.7457540989333902,0.007922741652763068,0.14391771486900215,0.6112489722070675,0.05942792661893364,0.04691800132286237,-1.2361127756904176,0.013161690091540383,0.037651229236020774,-1.4341751530789901,0.39048571016762196,0.1305318108762521,0.3479001769407768,1.0,0.21010188812226296,1.1854251223967576,0.0015499648832049307,0.035841428273818844,-1.0219846369726606,1.0
ENSG00000225953,SATB2-AS1,0.010592849202910029,-1.3868866039426226,0.0014309180513425535,0.03314958600915218,0.8455726287134251,0.08754457794577476,0.013405143235103535,-0.6404961934983158,0.5206283396126381,0.020537034128738606,0.09149530603715483,1.0,0.016316476359531512,-0.32416868397202236,1.0,0.05042445314934311,1.480871027709214,0.00924610619739906,0.017920714136909422,0.655559870933998,1.0
ENSG00000226124,FTCDNL1,0.02595248054712957,-0.5541769153878766,0.19314487297638497,0.05012864225774232,0.8070984808987891,0.052853854259776366,0.021783357757043244,-0.6103274407129549,0.46609900239478,0.03422839021456434,0.13671689604685078,1.0,0.03875163135388734,0.27468064698254757,1.0,0.03697793230951828,0.19284106882215113,0.9895321223461193,0.0,-0.9709817335385571,1.0
ENSG00000232732,AC097717.1,0.0005296424601455014,-1.0167033404480392,0.7061899841802698,0.002425579464084306,1.3407804766762528,0.7040432000391802,0.0,-0.06895420853948231,1.0,0.0,1.052324708756478,1.0,0.004079119089882878,2.247373300986812,1.0,0.0016808151049781037,1.1287107314024372,0.9409045150892238,0.0,3.48844988509874,1.0
ENSG00000178074,C2orf69,0.07997601148197073,-0.5798064072054561,0.05077581133481356,0.13744950296477734,0.5336666265618759,0.11961747762875269,0.10724114588082828,0.046523008880454686,1.0,0.11637652672951876,0.1872542888425861,1.0,0.12849225133131065,0.33748021721677013,1.0,0.0924448307737957,-0.1902700794345895,1.0,0.10752428482145654,0.22434244459971975,1.0
ENSG00000162971,TYW5,0.07785744164138872,-0.18971961164150253,0.7061899841802698,0.09459759909928793,0.2144347428108384,0.7114245910738571,0.07875521650623327,-0.0987015519335337,1.0,0.04791974630039008,-0.7721037266600677,0.8053199397454432,0.07750326270777468,-0.11468290660585945,1.0,0.11933787245344536,0.58242869884534,0.29729108096987467,0.07168285654763769,0.045506389250011825,1.0
ENSG00000162972,MAIP1,0.17372272692772447,-0.45103098964138555,0.10753342603163597,0.29672922110631345,0.6568399734744765,0.019138471446872748,0.12064628911593181,-0.8931501199743992,0.05395228353444088,0.14718207792262666,-0.5421695541373293,0.9082539291601407,0.21823287130873395,0.03791993535786231,1.0,0.29750427358112436,0.5522642980437853,0.2338580477179818,0.19712785550600365,-0.023302768668639118,1.0
ENSG00000196141,SPATS2L,0.3013665598227903,-0.35259287705734765,0.21730334592658232,0.3387725984837747,-0.0835018070798994,0.996507634483897,0.5713942303962881,0.8107093742939978,0.011421601645705099,0.33201538508127415,-0.09035545649495291,1.0,0.45278221897699944,0.3990170233898027,1.0,0.26724960169151846,-0.44677449101519584,0.5463058466963526,0.3584142827381885,0.06058834546231262,1.0
ENSG00000287299,AC012459.1,0.0010592849202910029,1.3756140823307206,0.5770707618972671,0.0008085264880281019,1.0777460708424584,0.8573421625904706,0.0,0.9310457914605177,1.0,0.0,2.052324708756478,1.0,0.0,1.247373300986812,1.0,0.0,0.9360656534600409,1.0,0.0,4.48844988509874,1.0
ENSG00000155729,KCTD18,0.12393633567404734,0.06725568598743692,0.9403319788574727,0.14149213540491784,0.31800916901759413,0.4421282791415449,0.08713343102817298,-0.4958518630283866,0.40877287775485993,0.07187961945058512,-0.7194648533174104,0.8175265696034173,0.09789885815718906,-0.3028237815736672,1.0,0.14959254434305122,0.36992702703053926,0.5771765283136873,0.035841428273818844,-1.2027120194543417,1.0
ENSG00000163535,SGO2,0.06885351981891519,0.8240745831470155,0.007157504952681726,0.03800074493732079,-0.473428116422415,0.3759959393130019,0.033512858087758834,-0.5714545490686644,0.44094975575031375,0.03422839021456434,-0.4424399829930996,1.0,0.03875163135388734,-0.3315654121065741,1.0,0.048743638044365004,0.003752460971614191,1.0,0.035841428273818844,0.07341238581989629,1.0
ENSG00000138356,AOX1,0.030719262688439084,-0.04095088669471725,1.0,0.007276738392252918,-2.282149874243925,1.7649215295616153e-05,0.0636744303667418,1.2506637256606794,0.009249900915046402,0.04449690727893364,0.6308609403182004,0.8807064313030872,0.042830750443770216,0.557057800119428,1.0,0.033616302099562075,0.16851173946041076,1.0,0.05376214241072827,1.166521790211378,1.0
ENSG00000237166,LINC01792,0.0005296424601455014,1.7906515816095645,0.6263899600327186,0.0,0.6627085715636145,1.0,0.0,1.9310457914605177,1.0,0.0,3.052324708756478,1.0,0.0,2.247373300986812,1.0,0.0,1.936065653460041,1.0,0.0,5.48844988509874,1.0
ENSG00000082153,BZW1,0.8453093663922203,-0.7946120137679882,0.00027291191529898074,1.737523422772391,0.6833212649853415,0.006699817240126424,0.893117668038773,-0.5237117322405048,0.27886488551517036,0.9755091211150838,-0.3631068295385237,1.0,1.482759789172426,0.28832673286390686,1.0,1.751409339387184,0.5783449737367281,0.1727956967562145,0.9856392775300182,-0.3328685569119679,1.0
ENSG00000013441,CLK1,0.4618482252468773,-0.3221536241228362,0.26367757101595674,0.5837561243562897,0.16762207234891835,0.7172451840621306,0.7087969485560994,0.4685242272408922,0.2041080839959021,0.4689289459395315,-0.19615292673033768,1.0,0.4038327898984049,-0.43905683881118573,1.0,0.6219015888418984,0.24854612721273295,0.6951406448572581,0.6630664230656487,0.32539613149852964,1.0
ENSG00000240344,PPIL3,0.12022883845302883,-0.4532740012765242,0.12618784890485926,0.1673649830218171,0.23386527275974034,0.6087317162527417,0.15583479010807857,0.08902986195629703,0.9665442264851294,0.10268517064369302,-0.5189997899517169,0.9471543122560732,0.1692834422301394,0.22183820887967443,1.0,0.20001699749239432,0.503106246183934,0.34431718981420145,0.12544499895836597,-0.08140572323220763,1.0
ENSG00000196290,NIF3L1,0.17001522970670596,-0.21828154316044301,0.5897508522027906,0.23770678748026197,0.4685360238746248,0.15911618152669013,0.1357270752554233,-0.5058180702715038,0.38971763361914796,0.12664504379388808,-0.563933922454217,0.9200204861107351,0.14888784678072503,-0.35052825544184163,1.0,0.258845526166628,0.5415338096158382,0.2857625809820383,0.14336571309527538,-0.2500177342326979,1.0
ENSG00000115942,ORC2,0.09480600036604477,-0.350490519203718,0.31173101641347684,0.1212789732042153,0.1664036906628552,0.7829559713836162,0.1273488607334836,0.23204804749333263,0.7135730941267873,0.06161110238621582,-0.8238690896291243,0.7637270498215708,0.09381973906730619,-0.2478863967861118,1.0,0.16976232560278848,0.7167072922132256,0.12050348046253104,0.08960357068454712,-0.08393454954294643,1.0
ENSG00000183308,AC005037.1,0.0005296424601455014,1.7906515816095645,0.6263899600327186,0.0,0.6627085715636145,1.0,0.0,1.9310457914605177,1.0,0.0,3.052324708756478,1.0,0.0,2.247373300986812,1.0,0.0,1.936065653460041,1.0,0.0,5.48844988509874,1.0
ENSG00000155744,FAM126B,0.08421315116313473,-0.5240449440467216,0.08205299773418012,0.11885339374013099,0.19268183768711822,0.7362412155132956,0.1239975749247077,0.24398510312062616,0.6760027422138299,0.09583949260078016,-0.1368182082299758,1.0,0.16316476359531512,0.6893778478659254,0.8715188010712996,0.10589135161362052,-0.012301578124636947,1.0,0.08960357068454712,-0.035112070958272845,1.0
ENSG00000119013,NDUFB3,1.1244309428888997,-0.5063380542068002,0.03260111029644134,1.9986774784054682,0.6850490389838478,0.006329989148636117,0.9450625980747992,-0.6534910727209258,0.13743525820034982,0.8385955602568264,-0.7981543769069986,0.6834521165120756,1.5725004091498493,0.15793311146865813,1.0,1.8690663967356513,0.4512870828906356,0.3503430917006672,0.9677185633931088,-0.5614976451786511,1.0
ENSG00000003402,CFLAR,0.26852872729376925,-0.73142789953616,0.0023335979250829345,0.31613385681898787,-0.3437176975958185,0.4130430320876055,0.9165766687002042,1.5584190003604939,1.3209329495842395e-08,0.4518147508322493,0.26682922066261305,0.9566568156581255,0.44462398079723364,0.2506708910873874,1.0,0.24371819022182503,-0.7046249946367806,0.22299480311861267,0.4480178534227356,0.2663052005261686,1.0
ENSG00000226312,CFLAR-AS1,0.0005296424601455014,0.7906515816095645,1.0,0.0008085264880281019,1.6627085715636145,0.7362412155132956,0.0,1.3460832907393616,1.0,0.0,2.467362208035322,1.0,0.0,1.662410800265656,1.0,0.0,1.3511031527388848,1.0,0.0,4.903487384377584,1.0
ENSG00000003400,CASP10,0.019067128565238053,-0.9306323903243721,0.043036383083377545,0.01697905624859014,-0.9758918927596154,0.11888248688231128,0.08545778812378503,1.8900185232004638,4.871844885514455e-05,0.06845678042912869,1.336117674757069,0.38757367691240174,0.03059339317412158,0.08750196420842293,1.0,0.015127335944802933,-0.9611747721147594,0.4468614721799407,0.08960357068454712,1.8160245431272446,1.0
ENSG00000064012,CASP8,0.07679815672109772,-0.767716709099878,0.00587518778160362,0.10995960237182187,-0.017336475011216823,1.0,0.18767200529144948,0.8963563706154698,0.01445727900223017,0.09926233162223659,-0.13354183655485619,1.0,0.18559991858967093,0.8520720197692309,0.48486461371569445,0.0941256458787738,-0.25063506073309894,0.9033307728679543,0.08960357068454712,-0.08140572323220763,1.0
ENSG00000155749,FLACC1,0.0005296424601455014,-1.0167033404480392,0.7758098915290759,0.0008085264880281019,-0.14464635049398922,1.0,0.0,-0.06895420853948231,1.0,0.006845678042912869,3.052324708756478,0.6438443256299584,0.002039559544941439,1.4400183789292083,1.0,0.0016808151049781037,1.1287107314024372,0.9022878700978404,0.017920714136909422,4.6810949630411365,1.0
ENSG00000115993,TRAK2,0.12234740829361083,-0.4546552316748853,0.12021134166069566,0.15119445326125508,0.00297830244048658,1.0,0.2044284343353289,0.5094256417917067,0.22186321000635803,0.17798762911573457,0.2704701589927394,0.9863353335983492,0.1733625613200223,0.2306945598401815,1.0,0.15631580476296364,0.0643897504355797,1.0,0.17920714136909424,0.35729445382100256,1.0
ENSG00000082146,STRADB,0.05402353093484115,-0.9863722644783968,0.0007208634053224555,0.13825802945280544,0.9392262067610302,0.0021949870840186378,0.0921603597413368,0.09454452374339795,0.9837287505980536,0.06503394140767225,-0.39393152113308627,1.0,0.10401753679201338,0.2896015363761095,1.0,0.08740238545886139,0.009350079495272112,1.0,0.07168285654763769,-0.006605643269278261,1.0
ENSG00000155754,C2CD6,0.0005296424601455014,-1.3792734198327476,0.3947011977786981,0.002425579464084306,0.8553536495060108,0.775589171860895,0.0,-0.39088230342684405,0.891395002187638,0.006845678042912869,2.637287209477634,0.6755742128325889,0.004079119089882878,1.832335801707968,1.0,0.0016808151049781037,0.7661406520177287,1.0,0.0,3.1665217902113767,1.0
ENSG00000155755,TMEM237,0.08103529640226173,-0.32626617016958637,0.37594997313372547,0.11481076129999047,0.39212735667647225,0.32492015746323405,0.06870135907990561,-0.4775366856810259,0.46915608638791667,0.07187961945058512,-0.35242981726050493,1.0,0.06526590543812605,-0.5379553147407932,1.0,0.15631580476296364,0.8686026856813016,0.04773858302901797,0.07168285654763769,-0.10550139884967047,1.0
ENSG00000287133,AC007279.2,0.0021185698405820057,-0.5878600416441655,0.7834080380938012,0.0032341059521124077,0.2841969483098845,1.0,0.0,-1.1564170497898214,0.7656534133488357,0.010268517064369303,2.2449697866988743,0.6637925944136048,0.002039559544941439,0.24737330098681198,1.0,0.005042445314934311,1.1287107314024372,0.6806411374179843,0.017920714136909422,3.48844988509874,1.0
ENSG00000082126,MPP4,0.0005296424601455014,0.7906515816095645,1.0,0.0008085264880281019,1.6627085715636145,0.7362412155132956,0.0,1.3460832907393616,1.0,0.0,2.467362208035322,1.0,0.0,1.662410800265656,1.0,0.0,1.3511031527388848,1.0,0.0,4.903487384377584,1.0
ENSG00000003393,ALS2,0.11440277139142832,0.11341096147578344,0.8263809314272768,0.11723634076407478,0.14517399836274913,0.842962618294502,0.08043085941062121,-0.4626729864948538,0.4601397834939643,0.05476542434330295,-0.9556094727857394,0.6847500534413616,0.09381973906730619,-0.21205831765048488,1.0,0.1479117292380731,0.5200153812081281,0.3467316470420392,0.05376214241072827,-0.6408331318462261,1.0
ENSG00000138395,CDK15,0.0042371396811640115,0.05368598744335884,1.0,0.002425579464084306,-0.6592195233237481,0.6737748655295457,0.006702571617551768,1.005046372904295,0.5984728951467673,0.006845678042912869,1.2449697866988734,0.9374351641004088,0.006118678634824316,0.9254452060994502,1.0,0.0033616302099562074,0.12871073140243627,1.0,0.0,1.9648879290417272,1.0
ENSG00000273209,AC069148.1,0.005826067061600516,0.05368598744335884,1.0,0.0032341059521124077,-0.7702508357124911,0.5383889371268709,0.005026928713163826,0.12369086940291485,1.0,0.006845678042912869,0.7793062143500622,1.0,0.008158238179765756,0.8144138937107055,1.0,0.010084890629868622,1.0995643857429194,0.5184368578260223,0.0,1.5342535747118644,1.0
ENSG00000155760,FZD7,0.12393633567404734,0.3497559144096951,0.27748966019404825,0.06225653957816385,-0.9467069728820809,0.006879829656700749,0.12064628911593181,0.21097726657049343,0.7439844991547998,0.07872529749349799,-0.4125613399729273,1.0,0.09789885815718906,-0.11805643253713649,1.0,0.15631580476296364,0.6451644541933024,0.19131410271423022,0.08960357068454712,-0.024619697140630503,1.0
ENSG00000182329,KIAA2012,0.0021185698405820057,-0.47238282422422984,0.8320101060169708,0.002425579464084306,-0.037731146577478114,1.0,0.0,-1.0689542085394823,0.6973505911728545,0.0,0.05232470875647799,1.0,0.002039559544941439,0.34048270537829417,1.0,0.011765705734846725,2.7661406520177287,0.020656075448719002,0.0,2.48844988509874,1.0
ENSG00000222035,KIAA2012-AS1,0.04607889403265863,-0.5891205878500814,0.08318005839129286,0.035575165473236484,-0.9329011733570503,0.022855283466891717,0.020107714852655303,-1.616442003841975,0.005082054591210685,0.013691356085825737,-1.9111494152184085,0.24798334828258747,0.11217577497177914,1.0268222264745317,0.3445618315804362,0.1865704766525695,2.063940476012198,8.78491273580523e-10,0.035841428273818844,-0.22120836307173075,1.0
ENSG00000287041,AC079354.3,0.0021185698405820057,-0.5878600416441655,0.720214163593409,0.0016170529760562039,-0.6592195233237472,0.7334483098769314,0.0,-1.1564170497898214,0.5159647578070033,0.0,-0.03513813249386111,1.0,0.006118678634824316,1.4400183789292083,1.0,0.011765705734846725,2.6141375585726774,0.02850939173198917,0.0,2.400987043848401,1.0
ENSG00000231903,AC079354.2,0.0037074972210185105,1.2056890808884084,0.3533946406791477,0.0008085264880281019,-0.9222539291575416,0.6572163489284546,0.003351285808775884,1.0565766735443782,0.9170632609244512,0.0034228390214564343,1.467362208035322,1.0,0.002039559544941439,0.6624108002656559,1.0,0.0,-0.7643740646810517,0.7887850513039748,0.0,2.7880101669576476,1.0
ENSG00000116030,SUMO1,0.8717914893994955,-0.3144793287823938,0.2574511349341146,1.2564501623956705,0.43766778777462284,0.1404403515907937,0.7389585208350823,-0.4941558687899566,0.3096639837837165,0.5100030141970087,-1.01806461913492,0.52063733188754,1.0585314038246068,0.08053427941824261,1.0,1.4085230579716508,0.5614613523593344,0.16888480382450227,0.7347492796132864,-0.4490290303432014,1.0
ENSG00000055044,NOP58,0.34956402369603096,-0.30640836169214203,0.307826859830607,0.44145546246334366,0.1806767663204225,0.6889373633336434,0.3334529379732004,-0.2977728990353623,0.673906229451357,0.3080555119310791,-0.394076961431701,1.0,0.5364041603195984,0.4691965893950977,1.0,0.4907980106536063,0.33154088636036616,0.5566451273371891,0.4121764251489167,0.07130060934004434,1.0
ENSG00000286223,AC064836.4,0.004766782141309513,-0.27973774628183357,0.9179254113838242,0.007276738392252918,0.5923192436722164,0.7362412155132956,0.005026928713163826,0.17615828929705035,1.0,0.0034228390214564343,0.19434371362890612,1.0,0.0,-1.6595172946217058,1.0,0.011765705734846725,1.4125036974030278,0.27301173835456305,0.0,1.5815592894902215,1.0
ENSG00000272966,AC064836.2,0.0042371396811640115,0.15322166099427292,1.0,0.0064682119042248154,1.025278650948323,0.4115057378495994,0.006702571617551768,1.0830488849055682,0.5772964107968412,0.0,-0.4071069098808193,1.0,0.0,-1.2120583176504844,1.0,0.0016808151049781037,-0.4562517693187198,0.8985498490073575,0.0,2.029018266461443,1.0
ENSG00000273456,AC064836.3,0.009003921822473525,-0.32482563581037116,0.7847402650162386,0.009702317856337224,-0.09628332893259017,1.0,0.006702571617551768,-0.4474658317932114,0.8423289748702556,0.006845678042912869,-0.11760029268583416,1.0,0.008158238179765756,-0.13113832226691802,1.0,0.02689304167964966,1.7016003998230174,0.021576968297236633,0.0,0.6810949630411356,1.0
ENSG00000204217,BMPR2,0.23569089476474817,-0.18158772518982147,0.6396196287784417,0.25145173777673974,-0.030599668680494352,1.0,0.3233990805468728,0.392686833475425,0.33945852693794887,0.24644440954486327,-0.043252951225753344,1.0,0.2773800981120357,0.13595201831838932,1.0,0.25212226574671553,-0.017822421685647516,1.0,0.21504856964291308,-0.16425722225825012,1.0
ENSG00000138439,FAM117B,0.05984959799644166,-0.41537739351799585,0.25174900620955315,0.06306506606619196,-0.25267920072144445,0.7136754313366447,0.060323144557965905,-0.26889177904823347,0.8072346084757787,0.06161110238621582,-0.1835635550641932,1.0,0.10605709633695481,0.6354437526653869,1.0,0.11933787245344536,0.8533252224521042,0.07121986595687112,0.12544499895836597,0.9609728790383443,1.0
ENSG00000163596,ICA1L,0.011652134123201032,-1.4406739644968916,0.0005592569348208293,0.040426324401405096,1.013205818647748,0.022207671083118535,0.020107714852655303,-0.25115753976023036,0.9159016107688719,0.01711419510728217,-0.3284970751844529,1.0,0.028553833629180143,0.29628290146775793,1.0,0.043701192729430696,0.9905134374824165,0.1534178763230907,0.0,-0.533917927929715,1.0
ENSG00000138442,WDR12,0.1461813190001584,-0.4265231304558639,0.14614425954892277,0.22234478420772805,0.43807767803116704,0.188695375514299,0.1323757894466474,-0.46298810390726297,0.4258305602854004,0.14375923890117023,-0.29948766607678223,1.0,0.17744168040990518,0.0046322342585618514,1.0,0.25212226574671553,0.5857557572028556,0.21410329754141305,0.17920714136909424,0.11815876864997854,1.0
ENSG00000138380,CARF,0.04607889403265863,-0.39377298952786255,0.324817844673223,0.058213907138023345,0.10434028085417157,0.9541066852085135,0.05697185874919002,0.07733523371117546,1.0,0.05134258532184651,-0.03513813249386111,1.0,0.05914722680330173,0.1430366411720767,1.0,0.07731749482899276,0.5777651689077161,0.3729079354558453,0.05376214241072827,0.33870276559405843,1.0
ENSG00000144426,NBEAL1,0.17690058168859749,0.0012493289654629258,1.0,0.15604561218942367,-0.22923168257893245,0.6949843341114584,0.22286050628359627,0.3898046681686802,0.36863118026532393,0.16087343400845242,-0.12093600524909087,1.0,0.18559991858967093,0.08794067336214217,1.0,0.16976232560278848,-0.05684492175364042,1.0,0.2329692837798225,0.482023615939307,1.0
ENSG00000119004,CYP20A1,0.03866389959062161,-0.33974505564611057,0.4487774733354075,0.042851903865489406,-0.09019856647161362,1.0,0.06535007327112972,0.6382640422326733,0.23854606157392919,0.04791974630039008,0.17131274497356497,1.0,0.0367120718089459,-0.26625041801408145,1.0,0.05546689846427742,0.36531701195858535,0.7142431866222954,0.07168285654763769,0.9586289385700448,1.0
ENSG00000138443,ABI2,0.20232341977558155,-0.32511536269976515,0.292618397889927,0.26519668807321745,0.23674978590742435,0.5630247633099914,0.20275279143094097,-0.22965225730020267,0.8273526742291135,0.17456479009427814,-0.42838782996799685,0.9979135642204437,0.2467867049379141,0.08667525222609163,1.0,0.3260781303657521,0.551874121133956,0.22921091113876826,0.25088999791673194,0.1689282879184728,1.0
ENSG00000256458,AC080075.1,0.0,-0.2093484183904355,1.0,0.0008085264880281019,2.6627085715636145,0.5383889371268709,0.0,1.9310457914605177,1.0,0.0,3.052324708756478,1.0,0.0,2.247373300986812,1.0,0.0,1.936065653460041,1.0,0.0,5.48844988509874,1.0
ENSG00000173166,RAPH1,0.16207059280452346,-0.16884069428506088,0.6982695185730456,0.19242930415068826,0.1863648491558112,0.7115604635706153,0.13740271815981123,-0.3751531889703612,0.563450425282914,0.13349072183680094,-0.3806346985196285,1.0,0.1733625613200223,-0.0023189772528389163,1.0,0.24371819022182503,0.5598361741689661,0.2435430104746298,0.12544499895836597,-0.31890503695886396,1.0
ENSG00000178562,CD28,0.005826067061600516,-2.239095761784487,1.2341620802698948e-05,0.010510844344365326,-1.1148990070999378,0.11425314537771668,0.09551164555011268,3.0885870684469987,5.2777033384746905e-12,0.037651229236020774,1.0225773653624257,0.7319015716143463,0.024474714539297265,0.3479001769407768,1.0,0.0033616302099562074,-2.2204388322199504,0.05462679234748585,0.035841428273818844,1.331945399418749,1.0
ENSG00000163599,CTLA4,0.027541407927566076,-1.0887582775768472,0.0009483385344886642,0.029106953569011672,-0.848937251514621,0.06304175326236437,0.17259121915195802,2.461560508159298,3.0345913546884716e-14,0.05818826336475938,0.37675965925441535,0.9832984252694439,0.05098898862353597,0.15339715277779842,1.0,0.01848896615475914,-1.3616148951806446,0.06063837023177117,0.035841428273818844,0.1367744468173253,1.0
ENSG00000163600,ICOS,0.014829988884074042,-1.4388302645132027,0.00039553318251412794,0.028298427080983568,-0.17859368241732732,0.9428730316483456,0.11394371749838005,2.454607747517531,4.39122333843025e-10,0.013691356085825737,-0.9476752912435229,0.854004199555644,0.0367120718089459,0.3054762555503805,1.0,0.01344652083982483,-1.1794115639598957,0.23564889885154686,0.035841428273818844,0.7335623829352711,1.0
ENSG00000116117,PARD3B,0.027541407927566076,-0.5367103993284257,0.2127427976113004,0.04446895684154561,0.4476956805927639,0.40413728817505223,0.02681028647020707,-0.3823708035713267,0.6983800952169287,0.027382712171651474,-0.2453558398842075,1.0,0.057107667258360285,0.8107335472227577,0.987644242969139,0.04033956251947449,0.24900496512014758,0.9052140578306539,0.017920714136909422,-0.035112070958272845,1.0
ENSG00000118257,NRP2,0.12817347535521134,0.01849655898105862,1.0,0.0800441223147821,-0.8175565504908482,0.01864295569440386,0.28150800793717423,1.3982345727904693,7.132351606276094e-06,0.1197993657509752,-0.05852105993181267,1.0,0.12033401315154489,-0.06973777760277411,1.0,0.07731749482899276,-0.7643740646810517,0.2336092820959888,0.12544499895836597,0.14415397718292366,1.0
ENSG00000114933,INO80D,0.10116170988779077,-0.20181474570502766,0.6765154548411181,0.11885339374013099,0.13745231696672588,0.8573421625904706,0.10891678878521621,-0.013244775953193955,1.0,0.09583949260078016,-0.17980671578023877,1.0,0.10401753679201338,-0.0800929774419803,1.0,0.1378268386082045,0.37152587049227215,0.5930045720914106,0.14336571309527538,0.5162678292385023,1.0
ENSG00000227946,AC007383.2,0.0042371396811640115,-0.6832796067228477,0.7394648584773574,0.00808526488028102,0.5985782341438988,0.7362412155132956,0.001675642904387942,-1.0689542085394823,0.9509926698385331,0.0,-0.9920694106019754,1.0,0.006118678634824316,0.34048270537829417,1.0,0.015127335944802933,1.6730312476262466,0.29460153251597937,0.017920714136909422,2.48844988509874,1.0
ENSG00000023228,NDUFS1,0.3199040459278829,-0.701572407914441,0.003254009376745517,0.6298421341738915,0.6935545385163737,0.00807072815370214,0.3233990805468728,-0.5141184182872944,0.3157424968103084,0.3080555119310791,-0.5536228170940143,0.8912384661785946,0.5567997557690129,0.3560108841026064,1.0,0.5748387659025115,0.4185512053181597,0.40770083825060366,0.43009713928582616,-0.02377700141521677,1.0
ENSG00000114942,EEF1B2,2.636030524144161,-0.48546160500722313,0.039344058472238805,3.273723750025785,-0.018032520325007795,1.0,4.324834336225278,0.4463375373352658,0.23676647756611402,3.0839779583322473,-0.10832935839401747,1.0,4.213730019849013,0.3911985196826786,1.0,3.773429910675843,0.2170685376733985,0.7802262464156937,3.8171121111617072,0.19202678635738057,1.0
