Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000113716,HMGXB3,0.3822563716533686,-0.38039170410332024,0.2966124628811154,0.5226866109427586,0.2477380219990768,0.37309726051454256,0.4704739778964007,-0.024008050443129925,1.0
ENSG00000182578,CSF1R,1.343329884880055,1.8665336246858244,4.72372571297907e-18,0.34936518266139244,-1.03567972993587,1.123068722780253e-06,0.3894822952980072,-0.764836918406719,0.0008468856750248875
ENSG00000113721,PDGFRB,0.8474831185493289,1.0124353535037225,2.640817011913886e-05,0.28312191426066086,-1.2390674261392567,5.79812215785018e-09,0.5757115782153325,0.32134612318359634,0.23765999713327982
ENSG00000113722,CDX1,0.008889683061706247,1.546194692846119,0.10458291090796462,0.001814884065773467,-1.5051422862931014,0.10861574894410879,0.004642835308188165,0.24480870798466992,1.0
ENSG00000011083,SLC6A7,0.0009877425624118053,-0.553340980704796,0.7204358365140758,0.002722326098660201,0.42085713226312116,0.9380913649349402,0.002579352948993425,0.3151980358760671,0.9605418858615209
ENSG00000070808,CAMK2A,0.0009877425624118053,0.22426659795875636,1.0,0.0013611630493301004,0.09892903737575764,1.0,0.001547611769396055,0.4083074402675493,1.0
ENSG00000183876,ARSI,0.02666904918511874,0.8389764420739647,0.1647155307919328,0.011796746427527536,-0.846623178601865,0.11078615669920458,0.019087211822551346,0.2232755464350289,0.8358724612259749
ENSG00000070814,TCOF1,0.2864453430994235,-0.5500320456742205,0.09771276982017116,0.31851215354324347,-0.4989725190528953,0.035150610953893206,0.5359895428008338,0.7969534406549925,0.00021709143974033726
ENSG00000019582,CD74,47.632897329746896,1.5047842402145273,1.5935942037871225e-12,14.998655640568376,-0.93561940472163,3.60210687596125e-06,18.789554492237503,-0.42781100143451845,0.07594957910370971
ENSG00000164587,RPS14,27.65481626240572,-0.04118508115755315,1.0,23.732331486086743,-0.4168737372778084,0.06489929626813314,33.78230144355669,0.43595426044822627,0.05508687923150132
ENSG00000254333,NDST1-AS1,0.01679162356100069,-0.8537359140425167,0.12127549575690236,0.03947372843057291,0.9030088274005026,0.013774109053214415,0.023214176540940826,-0.46044802645419747,0.3654500387880057
ENSG00000070614,NDST1,0.3763299162788978,-0.5733440053524202,0.07585579127876928,0.5857538322283865,0.29068108214764754,0.2637423729605991,0.5323784486722429,0.03463834398161869,1.0
ENSG00000171992,SYNPO,0.2607640364767166,1.828804637016673,5.771579949567786e-12,0.06352094230207135,-1.1844253528376303,1.06914465584909e-05,0.08460277672698434,-0.5652203483712595,0.07383129350943206
ENSG00000286657,AC008453.2,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000164591,MYOZ3,0.0049387128120590255,0.29465592585015354,0.9922627658658715,0.007259536263093868,1.338394972071149,0.09126197760162333,0.001547611769396055,-1.7291960834823863,0.05787692784542494
ENSG00000086589,RBM22,0.31113890715971865,-0.548004718194907,0.09663868840088329,0.4029042626017097,-0.14504703264234986,0.6654336883396311,0.515870589798685,0.4638421172312035,0.0555676849307779
ENSG00000132912,DCTN4,0.35756280759307346,-0.5333310199733019,0.10566785702597888,0.5186031217947682,0.16393094143545095,0.6197121573374811,0.5179340721578798,0.14670926654927463,0.6883174825658198
ENSG00000256235,SMIM3,0.15013686948659438,0.33772464774204014,0.3547730289398242,0.1188749063081621,-0.12893851402683998,0.7609406542678029,0.11968197683329493,-0.10254584642509501,0.8698546305018288
ENSG00000237693,IRGM,0.0009877425624118053,2.03162152001636,0.5757555124568414,0.00045372101644336677,0.42085713226312116,1.0,0.0,-0.8547269655662451,0.7728447473118358
ENSG00000145908,ZNF300,0.008889683061706247,1.546194692846119,0.10458291090796462,0.002268605082216834,-1.1641053684580358,0.23228866429106532,0.00412696471838948,-0.006730059011294642,1.0
ENSG00000211445,GPX3,1.058860026905455,3.0195710969460663,7.36715815031968e-40,0.14700560932765083,-1.5668835081827128,3.509140248060802e-11,0.11142804739651596,-1.956329537810072,3.7473918715335424e-15
ENSG00000145901,TNIP1,1.095406501714692,0.39600306779297473,0.17769104449367665,0.6846650138130405,-0.5929304685341853,0.006622530370021897,1.0002730736196503,0.2972761278788059,0.2668978013143012
ENSG00000197043,ANXA6,2.2085923695527963,0.17669045651719595,0.6252298657483654,2.4251388328897954,0.5223023958226674,0.014510373730371277,1.4165806395871892,-0.734486010939876,0.0007051548556556698
ENSG00000254298,AC008641.1,0.0009877425624118053,3.03162152001636,0.38473506886030345,0.0,-0.5791428677368788,1.0,0.0,-0.269764464845089,1.0
ENSG00000198624,CCDC69,0.41583961877536996,1.6573236859309886,3.2144180663084454e-12,0.11025420699573812,-1.1502427150762888,8.52378682859394e-07,0.15630878870900156,-0.39904748179005445,0.18143258258537706
ENSG00000196743,GM2A,1.0845413335281622,0.7639998446869144,0.0024517090424861065,0.5521784770115774,-0.6320543987753211,0.003705400956430796,0.7366632022325222,0.03360619826149169,1.0
ENSG00000123643,SLC36A1,0.08000714755535622,-0.26903795811735076,0.5884380124195262,0.07304908364738205,-0.5791428677368784,0.04006018358298458,0.12484068273128178,0.7302355351549119,0.005744680363930784
ENSG00000086570,FAT2,0.0029632276872354154,0.1247309244078405,1.0,0.005444652197320402,1.5363343496830577,0.09768863241627351,0.00103174117959737,-1.684801964123933,0.15331971866608576
ENSG00000271795,AC011337.1,0.007901940499294442,0.8796184265713105,0.4476382083051572,0.002268605082216834,-1.5177423230727358,0.054648440894178946,0.00722218825718159,0.8297712087058269,0.4046980738621479
ENSG00000260581,AC011374.1,0.0009877425624118053,2.03162152001636,0.5705715960326224,0.0,-1.164105368458035,0.7625884745438136,0.000515870589798685,0.730235535154911,1.0
ENSG00000113140,SPARC,7.494002821018366,0.4329715267972509,0.12127549575690236,3.809895375074951,-0.9796990173901694,1.1549058010151595e-06,7.522940811034224,0.5979032575261636,0.004928516049256753
ENSG00000249035,CLMAT3,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000272112,AC011374.2,0.018767108685824298,-0.41463470987320417,0.5331059917236196,0.013157909476857637,-1.3016088922079696,0.0008965238480941812,0.04075377659409612,1.4374537859270653,5.065569034155052e-05
ENSG00000177556,ATOX1,3.8650366467173938,-0.4078351440386112,0.20108609167840616,4.671965306317348,-0.10695014052758056,0.7544532860761995,5.640013158269023,0.35204873805194614,0.1499772012214917
ENSG00000275765,AC091982.3,0.0049387128120590255,-0.5126989962074502,0.6810712493860093,0.009074420328867336,0.4912464601545201,0.6078132229613066,0.00722218825718159,-0.06331358737766113,1.0
ENSG00000145907,G3BP1,0.7575985453698546,-0.5846209865620117,0.060361240259870434,0.8815799349494616,-0.44100839802175007,0.055025641982028355,1.426382180793364,0.7592115784676942,0.00023914635969951733
ENSG00000254226,LINC01933,0.0009877425624118053,-1.96837847998364,0.06888352943638229,0.003629768131546934,-1.053074056069291,0.1699395004318758,0.011865023565369755,1.9932699409887062,0.002299102201936928
ENSG00000132911,NMUR2,0.0009877425624118053,2.03162152001636,0.5757555124568414,0.00045372101644336677,0.42085713226312116,1.0,0.0,-0.8547269655662451,0.7728447473118358
ENSG00000249484,LINC01470,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000155511,GRIA1,0.0029632276872354154,1.2242665979587564,0.6251590319105431,0.002722326098660201,1.2282120543207267,0.387030987198696,0.0,-2.5916925597324507,0.07223672997802275
ENSG00000055147,FAM114A2,0.10568845417806315,-0.8645426689990998,0.014306665663900382,0.16606189201827223,-0.14961903455795422,0.7008387776912494,0.22543544774202534,0.616279345857826,0.01606909557379632
ENSG00000037749,MFAP3,0.014816138436177078,-0.8263594751112127,0.15534729059642555,0.02223232980572497,-0.2928386825802374,0.6282072289417788,0.03404745892671321,0.7739569125842296,0.0546869303996003
ENSG00000164574,GALNT10,0.27656791747530546,-0.5524850358319349,0.09731180597232253,0.25589865327405886,-0.8892770508651466,4.50656292527373e-05,0.5777750605745272,1.1379985667907917,2.2389637833180985e-08
ENSG00000245275,SAP30L-AS1,0.021730336373059714,-0.3636797612012215,0.6121642590216657,0.029038145052375473,0.1394441971144733,0.86214143055284,0.02888875302872636,0.12018205347092525,0.9198698817993102
ENSG00000164576,SAP30L,0.41583961877536996,-0.5926845379942502,0.06278894221465889,0.5617066183568881,-0.105890754512739,0.7767011356411322,0.7031316138956076,0.4468959379447973,0.06245212096001483
ENSG00000155506,LARP1,0.7990837329911504,-0.7093460047073423,0.01754808600105721,1.1932862732460547,-0.029122028080931228,1.0,1.436183721999539,0.4255042977928456,0.07113891089105284
ENSG00000170271,FAXDC2,0.05827681118229651,2.007774778061992,6.181864857071124e-08,0.015880235575517838,-0.8186088024322684,0.04830171682051275,0.012896764744967126,-1.1391803550349442,0.008169392898509613
ENSG00000155508,CNOT8,0.3832441142157804,-0.4036711242897505,0.25518227401286897,0.4496375272953765,-0.1766548189706918,0.5862147332104871,0.5736480958561377,0.42002086083134027,0.08897892425563338
ENSG00000082516,GEMIN5,0.09976199880359232,-0.7264056896776756,0.03875762136137393,0.16333956591961205,0.16516810006119442,0.6442262389369314,0.16972142404376736,0.24480870798466992,0.4753755807182085
ENSG00000082515,MRPL22,0.6242532994442609,-0.8589189170784688,0.0033110439183576174,1.0231408920797922,-0.024084312313959577,1.0,1.2576924979291941,0.48645455106392477,0.03325682736926464
ENSG00000226650,KIF4B,0.0,0.446659019295204,1.0,0.00045372101644336677,0.42085713226312116,1.0,0.000515870589798685,0.730235535154911,1.0
ENSG00000287963,AC010476.2,0.0009877425624118053,-2.6688181981247325,0.0040490504923591745,0.02223232980572497,4.064713322037846,1.3866310754667169e-11,0.00103174117959737,-3.357227306095428,1.9560926437305755e-06
ENSG00000170624,SGCD,0.039509702496472204,0.7744636805192355,0.09067851029424331,0.014972793542631105,-1.2059255441526622,0.001401900641748598,0.03301571774711584,0.543149982554417,0.22970354219041444
ENSG00000231989,PPP1R2B,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000145850,TIMD4,0.013828395873765272,2.7685871141825666,0.0007107088693285629,0.002722326098660201,-0.8592507869296133,0.4665805959858432,0.00103174117959737,-2.0771193869026927,0.040345845417394735
ENSG00000135077,HAVCR2,0.19952399760718464,1.1347150129804633,2.8616930854506803e-05,0.0862069931242397,-0.6090443534507406,0.022991209147225328,0.0964678002923541,-0.33356111542605715,0.3302695317511649
ENSG00000155868,MED7,0.14322267154971174,-0.8365456438627987,0.010042164634765165,0.2613433054713793,0.2826718592490758,0.3138526110725633,0.25226071841155695,0.17101844727031135,0.6262809158346211
ENSG00000113263,ITK,0.11951685005182842,2.7144313441356607,3.415606090764857e-19,0.019963724723508137,-1.3446776140998553,5.8142557401781564e-05,0.015991988283759237,-1.6448038961920126,3.017257710206736e-06
ENSG00000055163,CYFIP2,0.5185648452661977,-0.09248013027213131,0.9492295765602794,0.5326684733045126,-0.06369240996619929,0.9067920604315435,0.5767433193949298,0.12691082510624174,0.7529737817387545
ENSG00000172568,FNDC9,0.0009877425624118053,3.03162152001636,0.38473506886030345,0.0,-0.5791428677368788,1.0,0.0,-0.269764464845089,1.0
ENSG00000251405,AC016571.1,0.0019754851248236106,2.616584020737516,0.24909535008430236,0.0,-1.5791428677368788,0.4929739973766803,0.000515870589798685,0.14527303443375494,1.0
ENSG00000135074,ADAM19,0.09087231574188608,1.4210332116197097,8.564732938196397e-06,0.025408376920828542,-1.2219862845385352,9.860264152110894e-05,0.04384900013288823,-0.06266823060515136,1.0
ENSG00000113272,THG1L,0.09976199880359232,-0.41229709924961266,0.33326233734948424,0.1107079280121815,-0.3290054559175264,0.29681326060302976,0.15991988283759237,0.5763780776487897,0.03019947840301563
ENSG00000155858,LSM11,0.040497445058884016,-0.3898422484219166,0.44933393297457386,0.04809442774299688,-0.15960397622309408,0.7410710749144723,0.06087272959624483,0.4155999328339064,0.2677755154236633
ENSG00000113282,CLINT1,0.3437344117193082,-0.6027786918676613,0.060080077055466356,0.488657534709506,0.005150634576329249,1.0,0.561783072290768,0.34258968837531234,0.1946372137710854
ENSG00000253673,AC025437.4,0.0009877425624118053,3.03162152001636,0.38473506886030345,0.0,-0.5791428677368788,1.0,0.0,-0.269764464845089,1.0
ENSG00000253449,AC025437.3,0.0,1.03162152001636,1.0,0.0,-0.5791428677368788,1.0,0.000515870589798685,1.730235535154911,0.6262809158346211
ENSG00000272085,AC091979.2,0.0,0.446659019295204,1.0,0.0,-1.164105368458035,0.7205641042308207,0.00103174117959737,2.315198035876067,0.3413549038274119
ENSG00000164330,EBF1,0.10667619674047496,2.712343003542947,2.405704041957727e-16,0.013157909476857637,-1.8719246169647237,3.5195078751555224e-07,0.01960308241235003,-1.0928867027610094,0.005164984357071968
ENSG00000245812,LINC02202,0.0029632276872354154,2.446659019295204,0.16125489031290957,0.00045372101644336677,-0.9010709626242424,0.6442262389369314,0.000515870589798685,-0.5916925597324507,0.8698546305018288
ENSG00000145860,RNF145,0.25286209597742215,1.7657830413058635,2.3155689395894564e-12,0.06578954738428819,-1.1035638265229841,1.3364795294672546e-05,0.08408690613718565,-0.5632641514059333,0.05594805149802022
ENSG00000253256,AC134043.2,0.0,1.03162152001636,1.0,0.0,-0.5791428677368788,1.0,0.000515870589798685,1.730235535154911,0.6262809158346211
ENSG00000164332,UBLCP1,0.1748304335468895,1.3474836142043682,7.663726459587172e-07,0.08756815617356979,-0.056045622600581435,0.9724762368721485,0.04746009426147902,-1.26588103035786,4.0790726097709775e-06
ENSG00000113302,IL12B,0.006914197936882636,1.861696518574048,0.12055894788133593,0.002268605082216834,-0.45361198565302097,0.8509491684222641,0.001547611769396055,-0.9702041829861807,0.6262809158346211
ENSG00000283413,AC008703.1,0.04543615787094304,-1.0684256568339698,0.009427479096477362,0.10662443886419119,0.5620331952238158,0.06184639919829407,0.0861503884963804,-0.016998394465121525,1.0
ENSG00000170214,ADRA1B,0.009877425624118051,0.9674911825966444,0.33748425989796954,0.0063520942302071354,0.07982021442805465,1.0,0.00412696471838948,-0.7436956531775003,0.5015615673446002
ENSG00000113312,TTC1,0.3980602526519575,-0.40556402002440184,0.25115132610087176,0.4541747374598102,-0.24528712471338754,0.38177225374356555,0.6118225195012404,0.4869853396885301,0.03903421913294168
ENSG00000170234,PWWP2A,0.12050459261424024,-0.3723777078100352,0.38473506886030345,0.12794932663702943,-0.3740638392196889,0.1962770622954821,0.18984037704591608,0.5959344434433209,0.01977311334069119
ENSG00000170231,FABP6,0.0009877425624118053,1.446659019295204,0.7044685262809549,0.00045372101644336677,-0.16410536845803492,1.0,0.000515870589798685,0.14527303443375494,1.0
ENSG00000135083,CCNJL,0.003950970249647221,0.3535496149037227,0.9728697934477827,0.0013611630493301004,-1.6666057089872188,0.07870687047918218,0.00619044707758422,1.4306752532960036,0.12415820715393022
ENSG00000145861,C1QTNF2,0.012840653311353468,2.2540139413528086,0.002637827868683675,0.0031760471151035677,-0.7490678691791919,0.4555892302871965,0.00206348235919474,-1.3401537927364853,0.14246375427803323
ENSG00000221886,ZBED8,0.04839938555817845,-0.8943778985398629,0.021180813623103797,0.08802187719001316,0.15167049944773225,0.7192175932358481,0.09543605911275672,0.3386570087000571,0.32448334113131594
ENSG00000164609,SLU7,0.45139835102219494,-0.4318136156742485,0.21210117276008342,0.5821240640968396,0.015967588360360496,1.0,0.6407112725299668,0.24414562855629596,0.409040494259082
ENSG00000164611,PTTG1,0.3180531050966013,-1.3107077669307237,5.208879011958848e-06,0.4174233351278975,-1.1190257669698536,6.78806037088937e-08,1.2148752389759032,1.6527487779328878,9.709678925627457e-18
ENSG00000253522,MIR3142HG,0.04741164299576665,2.7394407685230497,1.6284476736740175e-09,0.007713257279537236,-1.3399552038574525,0.010106368227248043,0.00619044707758422,-1.6137188660624497,0.003426707252397823
ENSG00000118322,ATP10B,0.0019754851248236106,2.616584020737516,0.2735016354417877,0.00045372101644336677,-0.16410536845803492,1.0,0.0,-1.269764464845089,0.8211161250795532
ENSG00000253417,LINC02159,0.0009877425624118053,3.03162152001636,0.38473506886030345,0.0,-0.5791428677368788,1.0,0.0,-0.269764464845089,1.0
ENSG00000145864,GABRB2,0.0,-0.7757334020412436,0.8230451172722618,0.0009074420328867335,-0.3161084619030863,1.0,0.00206348235919474,1.4672011293211185,0.4490894935978029
ENSG00000022355,GABRA1,0.0009877425624118053,2.03162152001636,0.5757555124568414,0.00045372101644336677,0.42085713226312116,1.0,0.0,-0.8547269655662451,0.7728447473118358
ENSG00000113327,GABRG2,0.0009877425624118053,1.446659019295204,0.6971834253383232,0.0009074420328867335,1.0058196329842772,0.8048591005394435,0.0,-1.269764464845089,0.8219333950482375
ENSG00000113328,CCNG1,0.3229918179086603,-0.1692471886342206,0.7634739055899288,0.32849401590499755,-0.19494878422367345,0.5446474706070329,0.40392667181237035,0.30602638997781795,0.26602179621061883
ENSG00000170584,NUDCD2,0.27953114516254085,-0.9753465047036596,0.0010905062929632385,0.5412891726169365,0.21932834338082607,0.4509845634236157,0.561783072290768,0.2918938440544112,0.2993576398659818
ENSG00000072571,HMMR,0.06617875168159094,-1.020466991132094,0.00711451101663692,0.0984574605682106,-0.5044455004592776,0.08755036810050569,0.178491224070345,1.0142092786810686,6.179136812442018e-05
ENSG00000038274,MAT2B,0.5699274585116116,-0.11143061989007996,0.8997116086755698,0.5535396400609075,-0.2246523056725861,0.43702002499044273,0.6871396256118485,0.29851929472943783,0.276272075195273
ENSG00000145934,TENM2,0.0029632276872354154,-0.216305993427226,0.9788201946846008,0.007713257279537236,2.2688540388180707,0.005030457499921183,0.000515870589798685,-2.662081887623849,0.009246274930624951
ENSG00000253978,AC026689.1,0.0029632276872354154,-0.4278100986209372,0.8330926323220313,0.007259536263093868,1.338394972071149,0.09126197760162333,0.002579352948993425,-1.0067300590112955,0.28467151179242306
ENSG00000113645,WWC1,0.16297752279794786,-1.1383034814259525,0.0001865365011608626,0.32078075862546035,-0.006355080961824466,1.0,0.4054742835817664,0.5806175170329584,0.011705026424740599
ENSG00000113643,RARS,0.4000357377767811,-0.7150830773501149,0.01950576682663237,0.6297647708233931,0.09415910764564939,0.8021840281980006,0.6892031079710432,0.30605511032900357,0.25929624764356973
ENSG00000188573,FBLL1,0.008889683061706247,-1.3329509122794958,0.026984518775086352,0.02858442403593211,0.8061472881479137,0.05287505943318229,0.020118953002148717,-0.13766092883774306,0.8877654144260766
ENSG00000120137,PANK3,0.35657506503066166,-1.2296682427290808,1.747341617997918e-05,0.8008175940225424,0.19380408648613984,0.5105428886393892,0.8795593556067579,0.4120331485125298,0.08927878117472347
ENSG00000184347,SLIT3,0.3417589265944846,1.8122018898428263,9.317875739423344e-14,0.0930128083708902,-0.9827547602179485,6.596256557006961e-05,0.10214237678013964,-0.7416643010796085,0.005726604408811544
ENSG00000254042,AC011365.1,0.0029632276872354154,-1.8263594751112127,0.022212026869628858,0.019963724723508137,1.8252473873424568,0.0001784545993513784,0.006706317667382905,-1.0473720435086404,0.07956955151075532
ENSG00000040275,SPDL1,0.06716649424400276,-0.3315292375975156,0.4912283365880593,0.06215977925274125,-0.6304897477370988,0.028161191189803123,0.11194391798631464,0.8119193327486198,0.0021676863357555465
ENSG00000134516,DOCK2,0.27755566003771726,1.9375531956554515,2.1358724499888473e-14,0.06941931551583512,-1.0571901645415225,4.9131355552404726e-05,0.0758329767004067,-0.825182689952229,0.003139510903511152
ENSG00000204767,INSYN2B,0.0009877425624118053,0.7096934251289966,1.0,0.0,-2.164105368458035,0.20372586393423298,0.00206348235919474,2.0521636300422745,0.20790435080126693
ENSG00000168269,FOXI1,0.011852910748941662,-1.6516430543166,0.005316445742268796,0.05036303282521371,1.1407492130703858,0.0022820274538915015,0.028372882438927678,-0.4166058531743593,0.46882403009467055
ENSG00000249601,LINC01187,0.0019754851248236106,-0.08385569740357646,1.0,0.005444652197320402,2.5363343496830577,0.01101053614948489,0.0,-3.1766550604536077,0.012015257529088792
ENSG00000234511,C5orf58,0.0009877425624118053,2.03162152001636,0.5667349707084265,0.00045372101644336677,0.42085713226312116,1.0,0.0,-0.8547269655662451,0.8145006232400551
ENSG00000043462,LCP2,0.4355944700236061,1.8740802430298802,1.0279562363516236e-15,0.1229583954561524,-0.8645450865991271,0.0002897582693509747,0.1140074003455094,-0.9531068649388703,0.00011402931914663299
ENSG00000235172,LINC01366,0.0009877425624118053,3.03162152001636,0.38473506886030345,0.0,-0.5791428677368788,1.0,0.0,-0.269764464845089,1.0
ENSG00000250274,AC034199.1,0.0019754851248236106,0.29465592585015266,1.0,0.002268605082216834,0.19846471092667173,1.0,0.00206348235919474,0.052163630042274534,1.0
ENSG00000182132,KCNIP1,0.005926455374470831,3.2540139413528086,0.01630093153045989,0.0,-2.749067869179191,0.07198506985425428,0.00103174117959737,-0.49215688618153663,0.9357505405867954
ENSG00000145936,KCNMB1,0.052350355807825676,1.0183246974029023,0.011211637890030915,0.02994558708526221,-0.09801617800026285,0.9215807754548853,0.021666564771544772,-0.7503903057515089,0.06779304031423472
ENSG00000094755,GABRP,0.04148518762129582,-0.2074496424667185,0.9150821611966861,0.08121606194336266,1.8683161092343425,5.824877774165714e-07,0.011865023565369755,-2.4792178304740378,2.5578792779929363e-08
ENSG00000204764,RANBP17,0.01679162356100069,-1.7928069154001856,5.077253926064655e-05,0.06215977925274125,0.45256599199045944,0.1775611060914361,0.06035685900644615,0.33675417924251505,0.3993346609192858
ENSG00000181163,NPM1,3.629953916863384,-0.9521970775015625,0.0005469228663400857,6.137484189429423,-0.08640301146479112,0.8233467872477263,8.022819412549149,0.584768246272592,0.005919235960009714
ENSG00000156427,FGF18,0.027656791747530544,1.6416750017003467,0.0024676859616812635,0.010889304394640803,-0.3276041007409143,0.6744578682057112,0.006706317667382905,-1.1903299973506831,0.04848361250674356
ENSG00000072803,FBXW11,0.24100918522848047,-0.7605113905237326,0.015381826073159065,0.39700588938794595,0.13765246910511908,0.6722024848200396,0.4235297542247204,0.2839471018916282,0.316115922553395
ENSG00000072786,STK10,0.5185648452661977,1.1368498543564285,2.5379742923868484e-06,0.22368446110657983,-0.6109152137913583,0.009462834422507617,0.24968136546256356,-0.3408618639364116,0.24687289540583893
ENSG00000168246,UBTD2,0.14914912692418258,-0.49359017325974586,0.18104419079457434,0.1792198014951299,-0.2512824426398179,0.42524960341216594,0.2471020125135701,0.5417291079708737,0.030355752127361326
ENSG00000174705,SH3PXD2B,0.16396526536035966,0.6079708904328083,0.05033887503495707,0.08257722499269275,-0.8183305316163048,0.0012377674871388452,0.13670570629665152,0.3384347444464493,0.27845040203816157
ENSG00000287814,AC011407.1,0.0019754851248236106,0.6165840207375162,0.8997116086755698,0.002722326098660201,1.2282120543207267,0.387030987198696,0.000515870589798685,-1.4396894662874011,0.3909514138348076
ENSG00000214357,NEURL1B,0.12149233517665203,-0.6866075115682606,0.04758103844068556,0.10072606565042742,-1.2640722765184784,3.878624328584922e-08,0.3059112597506202,1.5099264283189529,1.4416024046188281e-12
ENSG00000253736,AC022217.3,0.0009877425624118053,0.7096934251289966,1.0,0.0013611630493301004,0.8358946315419651,0.8451808146350801,0.000515870589798685,-0.5916925597324507,0.8698546305018288
ENSG00000120129,DUSP1,2.032774193443495,-0.032615438305415134,1.0,2.294920901170549,0.27145145860031183,0.28356052825784206,1.8323723349649292,-0.27199601214367064,0.34007685529195936
ENSG00000113719,ERGIC1,1.6969417222234813,-0.563377160593374,0.05859217029875015,2.740928660334379,0.41585149389017095,0.06271919751203313,2.240941842085488,-0.10646494021781527,0.7964330550636723
ENSG00000204758,AC008429.1,0.0,-1.553340980704796,0.32477382439175884,0.0009074420328867335,-1.3161084619030863,0.3114183887657691,0.004642835308188165,2.4672011293211176,0.02208329476018331
ENSG00000254295,AC008429.3,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000037241,RPL26L1,0.5294300134527276,-1.0629353940801882,0.0002183770483461983,1.0245020551291222,0.0780062640119385,0.8471494896930758,1.2009467330513388,0.4670978916352256,0.04470078917823954
ENSG00000113732,ATP6V0E1,2.4861480295905136,-0.3581289748295542,0.28042868351894595,3.156990832412946,0.08962996101554754,0.8035520082148828,3.2174848685743984,0.12704088928883261,0.7306429904875837
ENSG00000164463,CREBRF,0.23607047241642143,0.3993533045168469,0.21073316936009373,0.17286770726492276,-0.2353337164608318,0.4621565524930514,0.18674515350712398,-0.04438818506981912,1.0
ENSG00000113734,BNIP1,0.1333452459255937,-0.29454356775747303,0.5137679639478581,0.15108909847564114,-0.11430181253742111,0.7891548775608918,0.17952296524994238,0.30387464884918725,0.32815549732056
ENSG00000113739,STC2,1.2277640050778738,-1.1024250545418874,7.456179858490692e-05,3.497281594745471,1.2116516276101854,3.722197647546783e-10,1.6569763344333763,-0.7480535203500701,0.0006452566518176131
ENSG00000253768,AC008663.1,0.04839938555817845,-1.1156851787639335,0.003255666604273399,0.18148840657734672,2.544753602661029,7.065822697370112e-25,0.021666564771544772,-2.657280901360027,1.5868309506800613e-19
ENSG00000254164,AC008663.3,0.012840653311353468,0.5170483471866021,0.5676781422587663,0.014972793542631105,1.1863918786260985,0.027588743653453093,0.00309522353879211,-2.01699839446512,0.001251035025641126
ENSG00000253955,AC008663.2,0.0029632276872354154,-1.8991158175465266,0.4084447001717541,0.025408376920828542,3.2537471464278633,0.0009839808849967898,0.00206348235919474,-2.854726965566244,0.02732641108930089
ENSG00000145919,BOD1,0.3615137778427207,-0.9624698230928647,0.0013974275684685573,0.618421745412309,-0.07765579500842701,0.8670244196604263,0.8047581200859486,0.5819340346087338,0.010858571022397913
ENSG00000253959,LINC01863,0.0019754851248236106,-0.19077090132008756,0.9511529990002262,0.005444652197320402,2.121296850404214,0.033483162501652175,0.000515870589798685,-2.1766550604536077,0.06647787758563327
ENSG00000253686,LINC01484,0.0049387128120590255,0.44665901929520313,0.8674929670570124,0.006805815246650502,1.420857132263122,0.1498033772888995,0.00103174117959737,-2.0771193869026927,0.07087606948490198
ENSG00000287003,AC008674.1,0.0,-0.7757334020412436,0.8230451172722618,0.002722326098660201,3.2282120543207267,0.02837892994208312,0.0,-2.0771193869026927,0.252766298912233
ENSG00000254211,LINC01485,0.007901940499294442,2.8796184265713096,0.007444195127271753,0.0013611630493301004,-0.9010709626242424,0.5148214857445408,0.000515870589798685,-1.854726965566245,0.16206422298011872
ENSG00000113742,CPEB4,0.24100918522848047,0.0010332001829369553,1.0,0.30399308101705574,0.6436079426315673,0.0053076637703511915,0.17023729463356604,-0.7367049912092751,0.0029233967184609144
ENSG00000185056,C5orf47,0.0,0.446659019295204,1.0,0.0009074420328867335,2.0058196329842772,0.3769352565881778,0.0,-0.8547269655662451,0.7728447473118358
ENSG00000170091,NSG2,0.014816138436177078,-0.6962989345468396,0.24909535008430236,0.041288612496346376,2.0375284927116164,1.89261106576303e-08,0.00722218825718159,-2.104340855637716,1.1819173962309167e-06
ENSG00000253447,AC113423.2,0.0,1.03162152001636,1.0,0.00045372101644336677,1.4208571322631212,0.6442262389369314,0.0,-0.269764464845089,1.0
ENSG00000249306,LINC01411,0.0029632276872354154,-1.3606959027624006,0.14527080858746208,0.01814884065773467,3.4564810419938423,1.825968384446768e-08,0.000515870589798685,-3.7291960834823863,4.472911318482638e-06
